,Lookback,Z,VZ,Bending,Breathing,density,DM,Gas,Stars,Satelites,All
0,7.641375389072152,0.051280646757586576,4.24484568752118,8.20012250911006,1.447300992094533,0.04154358594478755,20.072538817288063,19.68753259675218,33.726647799591,0.015020780117112208,56.607721402217734
1,7.596713167865263,0.05666370935825693,3.7963291779438206,7.478380763508008,1.1207821673715614,0.04482390636074771,23.673495469899176,15.821090980060776,43.93211580858905,0.020344516616115565,65.50028939373307
2,7.566683618057125,0.05981655636843887,3.343584052576509,6.441496347062019,0.6492354624232933,0.046328410693217116,26.649426446700694,18.69583167446099,34.58800837202042,0.024846332831011904,71.886650462893
3,7.53339063655954,0.05865250485707675,3.289218297752189,6.429567100486959,0.8470743154623758,0.04259464534020817,23.834465863625358,16.116657996710885,36.530724654257135,0.030590121941778334,56.31139336846634
4,7.482979561017268,0.06355780170551371,3.2269656160207028,6.186686869829248,1.1187034629715609,0.022271039011854017,20.69343785326348,18.038097546453738,52.77024347634409,0.03833555216157735,68.30613626981375
5,7.445622694073074,0.06816814143686553,3.6014567286574275,7.002477995118772,0.9799356566546077,0.0215106536904186,24.21106059962716,28.25556904562802,57.42783698609364,0.037085980014832126,78.95020080351327
6,7.388982983834753,0.07836454455767312,3.7159326823697567,7.212990406713669,0.6658510085785394,0.02316404428081826,20.247883396759125,24.86656923238043,51.259034362876896,0.019293415945283374,65.83078097329113
7,7.368028485131425,0.08251924741932318,3.589103425885292,7.066758418151997,0.9493465656988261,0.018115744342128006,21.026540230149415,22.228368872461658,63.33000837021144,0.04074848174076751,72.29589545289234
8,7.32581407574925,0.08609287775920317,3.4774701729155275,6.807917786761898,0.8090993758364524,0.035336572081867516,19.27499617809078,22.783381756321784,64.25870306992918,0.10897901564749264,79.70216512527386
9,7.304554308275986,0.08316696728842654,3.25455083578437,6.480209859231413,0.7164446520467836,0.034463794316912696,22.15932748095295,23.69149653036119,74.46212038277001,0.12391881816852715,92.10999171725507
10,7.271496275648464,0.07990550885313322,3.5115011434971692,6.909942972083636,0.5723585655958503,0.03144391778710818,18.640545564300805,19.02049357584393,58.24756897275308,0.11968719681976137,73.55006112307461
11,7.236227198877431,0.07345736120389766,4.107187671376686,7.50932512571416,1.3082657155779145,0.022193799238946387,12.34077733814134,14.945849527172212,61.76384011700651,0.09541569379356261,75.44551596605709
12,7.19831221169613,0.07999109594896518,3.892918707837788,7.128699763701102,1.2376103436652834,0.02824501978730576,23.0339040458895,22.85543832148546,67.59872746734197,0.07828488901505115,94.78033137368706
