,Lookback,Z,VZ,Bending,Breathing,density,BendingM2,BreathingM2,densityM2,DM,Gas,DM_out
24,5.499580009312712,0.2463785941240423,6.066285542225043,6.042584855690171,1.5522639571629218,1077.31063983914,3.301092762149645,4.251920196513565,692.9498184980764,13.0765163683512,27.48958918245337,4.2987832137663915
25,5.4667717357004335,0.2469137377147823,6.274529189962278,6.11420032087675,1.3923379912374982,954.9238114345098,3.1006717361474534,4.496630816928767,596.5473223417741,8.241886824281393,31.59917674593986,4.323094973667113
26,5.432045810452904,0.2617220061503661,5.95928335434514,5.759522244834139,1.2410750328365272,1000.5827984357163,2.1733696684381405,4.158194220499392,584.3251801839903,10.090710051316613,38.14291412844446,5.370933537134782
27,5.395473989249358,0.24659118487988016,5.791589668075864,5.38578681741544,0.8358138362866491,1052.777989896016,2.042374864474529,3.8323041483116826,628.0263687133086,10.64957503501538,32.4241858466855,5.725235663940513
28,5.377073878453867,0.23691787742216977,5.76012568395951,5.360671729215335,0.6587959296046324,1073.9609821657439,2.08320216585942,3.867142709783203,651.0422857544363,9.692683406260022,31.088006641664734,4.541692884206303
29,5.338220697323426,0.23965939433185715,5.805024423583516,5.367620242548078,0.7716737270222045,1094.9078345797548,2.7124487597035367,4.064237698104348,555.6772397425374,7.4391081870592,29.097558643415972,4.665701141875299
30,5.297253698952362,0.22769349266854938,6.177728498836492,5.915655572057608,1.239826730606295,991.5230432467317,3.004322933634216,3.802417184779712,573.9806729146034,8.257145781825525,24.045425325378403,5.058432640762297
31,5.276641111204341,0.20787545522858303,5.8874509599574605,5.719625315786004,1.4144474102578415,961.604919601217,3.0973245176607396,3.8619675932933637,673.7029401836601,8.941719237122776,29.526359487609994,4.750519258424745
32,5.235158502612744,0.2039626035011614,5.146410598721046,5.072979100884773,1.3484088253208506,1021.4702064137164,2.8630948705016883,3.9713222680150317,815.0654158749223,7.025818723833867,32.44972142026327,5.4382138691036985
33,5.214323161439596,0.19992440040375098,4.91126247777107,4.8490124738149385,1.2002159156796808,1118.9158985619406,2.7635169386430527,3.6861949151931817,756.9488949747138,5.036826238330413,33.28870574171747,5.32064395549704
34,5.170266337889607,0.1942846202285688,4.826807232884355,4.560725052013721,1.2909013651237005,1090.4616236942961,2.2806588324992485,3.6980110505673487,457.6087515644922,4.820054742421499,34.690685713345225,3.6924389344876403
35,5.147046563163453,0.19839495794941825,4.744097642393508,4.582224605272811,1.2012747465842972,1112.6487233816556,2.533391423428717,3.597271929976815,521.1261994890681,7.547300390450607,33.81007539649558,5.616703209072735
36,5.100322315894825,0.18059925115988018,4.74186243634516,4.911008827924266,1.2630892489390064,1196.822902931425,2.7283026294454156,3.6458948110427216,473.8389506188382,9.793100609044837,40.230488411055504,3.3643851010455466
37,5.076783952863184,0.19754240513079593,4.7314645622327465,4.970130607707278,1.3139648615078128,1190.7182234653606,2.8389325423352645,3.567879207960492,560.2513400458629,9.611394404193973,36.7062265221843,4.037818099109885
38,5.024693916499314,0.20997967943225518,4.316415765581583,4.685000525750924,1.056140088501125,1260.1646382293352,3.029518677441399,3.811808544241822,488.8569094167994,13.105079355573336,44.62968558345827,4.1267735531100795
39,4.9984422681030605,0.2105040612732174,3.872151173728227,4.166942177327058,1.0039338720002196,1180.1861058400257,2.738190345387923,3.8442686754400315,514.1304173855358,8.346155927919845,43.59060696544966,4.402698883170504
40,4.972098961617661,0.20785519903391264,3.712221157699976,4.045807892637855,0.9326450914513733,1120.0264679700776,2.917559743572183,3.6763127089155034,650.4144806826264,13.45673612324207,36.75467582094519,5.01265284414915
41,4.945595796763422,0.19963372480499011,3.7351755021096595,3.8499290998316615,0.8251553310998752,1118.6571494964805,2.8981286604218575,3.7860287948165956,716.4649249973687,13.907654466938261,30.3765518739254,4.158455262965091
42,4.892248159980066,0.17465759914805393,4.210421833916892,4.0387383336029155,1.2517845705123043,1268.9946991736665,2.5109528349286054,3.561006255526152,658.8726188734452,6.611006365052355,30.773458454287624,3.0294705138861393
43,4.862669314823597,0.18914122815888584,4.635139984777913,4.527081418529243,1.3219540786592705,1349.7059838788875,2.345990058132247,3.6313234868559947,672.7501980975916,8.354473588260243,31.245948219733926,3.647509209339182
44,4.8487228759760965,0.19211722091477815,4.601102605292524,4.6874187730343575,1.2549787176136808,1364.6501533228072,2.495674756330658,3.5032995552998307,676.3611946576217,6.624351303295657,31.980665704183416,3.5084530799424827
45,4.806664730570148,0.1869028472041181,4.333826699547599,4.59747955626633,1.0912322990395065,1369.276589510357,2.8266097941418495,3.4118396808990084,610.4414477991281,8.331099631613046,29.71331872120348,2.7122903188902505
46,4.778461168590125,0.18719369995407348,4.184972695844638,4.300849841556078,1.1570834569856634,1423.8303858777008,2.3867395859577796,3.7665970410549505,601.069176482131,9.31146343783721,28.520413442637146,4.049651126157783
47,4.720187077902779,0.1824644895366762,3.534809009912363,3.8628580334875657,1.1169416215035026,1490.731629031788,2.697397046185265,3.883969869935092,450.8364801202367,9.2837131690476,25.249770585273172,4.004351575794896
48,4.622237616993765,0.1157711782628387,1.9475010945382134,2.5317382559752737,1.2368894442409282,1879.5066775969076,3.017160420437535,3.3098010865358374,587.0684813708348,5.439295467665701,24.15321067299746,3.264155134362552
49,4.577088592204344,0.12517549751688714,2.3155967062278373,2.617734495952387,1.093973357582518,1837.209953603458,2.4464477220901437,3.090323343070894,652.3918958687315,7.349219944869547,26.45372139827591,3.595583098258502
50,4.5521323230353365,0.13615928417288972,2.4466995421366313,2.764309077861982,0.9212845848392981,1678.1359517043093,2.189481826617884,3.183402337591602,684.291839260821,9.634368004398304,30.48924009057479,5.053732611619252
51,4.501814915026364,0.1360926755704109,1.7768932527887358,1.9734220491459553,0.8210573924449165,1449.2010701217716,1.4337308087294351,3.353686246271304,620.8520860850509,11.61994233761011,24.795461744756068,6.93848618101575
52,4.48942163564651,0.13941816697990483,1.7426090348234502,1.790256193488076,0.81374720110059,1471.9014784856085,1.1510952934557994,3.399968271448318,570.5750451878108,11.328117089769426,24.748877635382804,6.750768059813679
53,4.451988877090199,0.11430209045248851,2.188167239096477,1.9771079695959677,0.7319936960791819,1368.4743849119945,1.6221069757677937,3.8762681752649,514.4645397880256,12.018905888804465,20.580252367885688,8.828219056861046
54,4.425636673797183,0.090073995187086,1.9863836610164758,1.7571161853274109,0.929404151054079,1354.8701817811957,1.9228932834684571,3.9002738516317548,534.3790594516777,13.98334340538695,22.28487658154323,7.737262281729498
55,4.384017668022734,0.10060869920279103,1.899744806603967,1.5223251546898653,1.2147903301362337,1447.208197608813,2.8320772110576367,3.8551591140498935,565.9188896802843,9.460702478392669,27.86899361570756,7.363551408872178
56,4.356077168016793,0.10674993483773809,1.6171499311793422,1.1831386121755783,1.0673502546855822,1496.3436129439692,2.9042503974083393,4.279125561258068,580.189193064209,15.52253110220489,27.66766771564202,7.833279124002482
57,4.328017673411098,0.11167941424710462,1.4364203926466843,1.3628136858296163,1.3375430470051117,1494.2755978400303,3.261618562675495,4.2218648174186955,588.0435810367552,18.10562498416811,30.766682122770632,8.192110561083506
58,4.282832647088027,0.10477873056061446,1.3084735199008495,1.4589341766102193,1.2806299606530822,1324.3574686708214,3.1410888297668302,4.410889600462544,530.5041694278931,11.883688956429944,33.892140243482785,6.79981516992025
59,4.251573740401522,0.10037242917715224,1.2996745231668838,1.3407490808156515,0.9503324684851983,1157.9145273097838,3.4580549705342407,4.573854378280796,467.00162762518914,10.214319735892756,26.85799286887657,7.620049224720519
60,4.218546832503941,0.09365450791265248,1.5560483170082398,1.316945071200602,1.087275596015366,1077.6866199315414,3.121081667219124,4.708906602362878,393.47316892783704,11.222229250583293,26.026924624641524,7.794081741219442
61,4.1837560100917885,0.0831844974793747,2.173987863225791,1.9945475915552149,1.2466905708169091,1140.5498658021245,2.2029144315099756,4.589932090525747,542.9954012553608,8.692352706006305,25.734253243274555,8.916340797543704
62,4.166252624258076,0.08524594307427419,2.196013272892996,2.0253705957771584,1.3083121180145576,1182.5674869329462,1.9264173288327977,4.4933240612337855,627.3997338615497,17.102895675498797,22.347462023504463,8.904643546163923
63,4.129379642199092,0.10498443540405403,2.0049556714745482,1.9274479254803676,0.9039050413542874,1370.2553348453087,1.7428420652754508,4.5081576309728755,566.75446347867,16.657622121095123,17.646307133865946,9.932516265225697
64,4.090517576788267,0.11584191686319456,1.782144721596881,1.6792952452595067,1.2018842113731194,1488.1802900883617,1.766337341142615,4.546341991789454,557.901880745284,22.267646697287244,28.15226946970088,14.810942475423854
65,4.051387253346471,0.09796803897046512,2.1368439028184,1.839475180831996,1.1565785554127943,1497.1578220408114,2.146010047454683,4.651857358807898,569.8493181636774,16.174831624794994,39.61137881626352,12.259317918898507
66,4.031717654255528,0.08939931801809119,2.0450624658718506,1.8767464060737176,1.0393962661181537,1470.7317942084057,2.4299177740460403,4.519720177303585,610.1351104251929,15.106301043003969,41.817180425080444,11.085413629841181
67,3.9921703326700086,0.08824028927132603,1.7695472738947082,1.5788160457012863,0.7881929497798656,1431.4747560962958,2.823370260118332,4.392176704164694,556.9350177388874,7.74586936105911,29.133789181675134,10.0486836323735
68,3.9703123977296446,0.08840193881307168,1.5428371586975618,1.6514672268806638,0.8749847649395479,1377.4229202177182,2.838492223079926,4.314618863896641,445.5158795424588,11.089402712075847,25.862874249407415,9.342718409265569
69,3.9263621640915054,0.08007359181244407,1.3887186456237104,1.3586273931854769,1.062092879283257,1237.1897688519027,2.429231657077168,4.108122362466339,348.9354837552629,15.032445001616788,29.47017584620775,9.870737209063721
70,3.904236747925157,0.07237615080266654,1.3692023252758017,1.3711907211541055,1.157178484744722,1273.3459416194924,2.5020055775933967,4.287879992538365,313.48576005372564,14.593039737342382,32.85439423642478,9.109163090503845
71,3.8597869359163535,0.08254371272377362,1.7200597137402323,1.7717437091541832,1.1852667862869624,1278.708049778547,2.54585927360819,3.847601084915991,389.03051000118916,13.576414469467082,33.90468209373649,8.773386364236023
72,3.837429450196413,0.08823806859971675,1.9672343430784136,1.8613424237199172,1.2614720397826606,1289.8344126776158,2.4595153102364513,3.703076221889596,472.83404476745164,12.685375924029568,35.948087047640435,9.0045770366982
73,3.79021115421336,0.09938706701944677,2.2655855332892365,2.0208080168262668,0.7673255791039209,1451.3539759042465,2.660221876326316,3.580864656863439,499.60556386799107,9.247320397572542,40.29642245599927,9.479236580031241
74,3.765320039697933,0.11082123018676163,2.1811931543485725,1.9228364585758648,0.8366744806813177,1526.7378633001576,2.4402288751510595,3.2899920713521835,515.1295732561687,10.776721200901935,38.85699145447262,9.290869026126844
75,3.7403442402838434,0.10684501524997,2.3533770942086827,1.9634213944629564,0.7724739528403621,1573.3844094909641,2.389146852093787,3.25063700786047,471.2383247489967,10.874385874271129,39.067581940017675,9.48771080453566
76,3.6900396490094094,0.09624936792486115,2.227120954365534,2.132427698393793,0.6671363193031798,1449.8976304696369,2.1157712192276485,3.17989254152243,454.106551266899,17.733165692716632,38.638699265655035,8.539893075499357
77,3.6647448434540313,0.09260111963936375,2.025079038110696,1.967527036584108,0.780108958748909,1401.5583256343375,2.3369899211881937,3.215939589370658,547.8098221476773,10.341630655268629,36.186074551914224,7.270077963556621
78,3.6393332294665535,0.09136637070080864,1.9597001162050354,2.0720408938054566,1.0180048920025722,1433.045456657233,2.5791545651821717,3.154407853129293,619.1448580047713,9.278712688674357,31.65625785061203,6.935446616347822
79,3.611243287317557,0.09328899602319514,1.881621588429406,2.1838108961860936,1.1318631751106594,1510.2883022237922,2.803460567658778,2.977906292171977,728.9583815580329,11.670561219949962,31.33313617031567,8.188574680389227
80,3.5830408109660965,0.10004721269011527,1.6561447847722388,2.1758357632362375,0.910769475213565,1639.9394834072893,3.0096740893887004,2.9330742356893063,831.1222895639912,14.821899121635834,38.49777661275043,7.846242716545629
81,3.5406764130714983,0.09775591326959696,1.5115238431908078,2.1559626659745605,0.6290107592403581,1689.0744474133182,3.2171201384166253,2.5191514510236623,817.5843525866624,15.081652601580618,39.763696939161,7.6139267619343505
82,3.5122938050100214,0.11192223378406863,1.435187520505847,1.9388400505453354,0.9481156944977526,1658.495304924462,3.0661187817942834,2.357410987834503,699.9432059746263,14.719684215022879,33.98553084828048,8.430601470097104
83,3.480915262767496,0.10659822600371768,1.5790874445719392,1.6789691492975596,1.2896433234854274,1616.5601218850275,2.5633142655143835,2.510274933251612,484.3397453831987,15.08525288554706,32.996141893191634,7.586449014480977
84,3.4493642568072502,0.0762483176036081,1.940646775392133,2.038037266236259,0.9204320367122047,1659.746363410492,2.408894801564289,2.8547728061110256,396.4362756750003,15.204231058447053,37.67805403848094,7.541973771646926
85,3.4176414378115427,0.06873859402879792,1.902558155999099,1.898851761105211,1.0493496379748024,1654.9254803964661,2.556417341537948,2.863713278124264,558.912320368983,19.422680472524426,36.76956432276604,7.624174064334868
86,3.384160105599035,0.08044500728578238,1.433001319440518,1.7695006552780022,1.3476289267840311,1627.4579173236502,2.522050821447744,2.786210118068238,635.5529197185091,20.173264249092284,30.0084582149067,7.370896344323522
87,3.3488592409068514,0.0765324411177466,0.9807119981081092,1.2728443087429098,1.1757977245339226,1645.5335912005946,2.2635080953396534,2.9926373972241063,595.8331984363952,14.277267371447332,25.621121572095436,7.421987214406811
88,3.313394622547607,0.05565376386745341,1.229593769135469,1.3820720562343827,1.2518436611308554,1659.6875902047354,2.0555312490857527,3.1908520140499466,489.95319616197895,19.13195407197709,27.017651726102997,7.1842729836165535
89,3.2955764075645178,0.0509922036963254,1.3475892989282088,1.489649012410639,1.1371116127370309,1639.1568265475337,2.0415170575753843,3.1176986424308124,432.2525180953188,20.385658187616084,26.577504941788845,8.286860346189997
90,3.2597687795980548,0.07652794984421958,1.3692085076534495,1.6446499295356958,1.119239590076734,1721.8367072047186,2.2161189050240253,3.255584325341792,422.65666406929984,19.02416996666725,24.146597419842887,7.334909318987503
91,3.220194766662841,0.09046742067265379,1.7378272743250158,2.022630748320431,0.7518537886453724,1880.5824990237584,2.229502606777978,3.6622603318726554,608.0300066382648,12.396919855780496,23.318005039806206,7.190485914536591
92,3.2002516129970497,0.10378446693425605,1.9805186466679232,2.278921245140069,0.71615226445277,1941.3399727705823,2.2595182192356806,3.66234010722511,656.6368749388873,16.526648401289318,21.998699214123786,6.7276803911744265
93,3.1602677614677805,0.13903424686834664,1.9539384807489664,2.1671318195785325,1.1652082179032972,1923.4482513237751,2.38343967902891,3.626230295180148,596.6257350016459,13.036226638315792,18.498173596970442,6.798210062457448
94,3.1200013903966006,0.14622391289997555,1.578528938511889,1.7229440505311886,0.9504752765569642,1919.621087386259,1.8164583021197267,3.8058886645608694,496.57031543514785,12.315933704864452,19.824235507995375,7.374829784937204
95,3.099787303245713,0.14251379031862615,1.6300038396959249,1.6915189602015315,0.7070047875239622,1921.5529733781473,1.6390978715334694,3.828096471963419,513.4303100475838,14.28593129804682,21.589244939536332,7.244727774175218
96,3.032536332071169,0.1041357030210259,1.2503684591204238,1.2434876651337097,1.1296006885905157,1816.0544367940442,1.5269604954486367,4.133983264272068,593.0086298184158,15.515154995476022,19.528718200796334,4.653377534290984
97,2.987318142080252,0.06466884282222786,1.3450554622841,1.4145586372322054,1.1854666172847357,1723.9699882346765,1.505143204796608,4.19350658395596,480.126261569076,14.169530778892295,14.999456827619925,3.6960396917788874
98,2.964568325761885,0.06305702794630322,1.4281589659347291,1.543486610919107,1.2347675344764206,1677.92814573031,1.5146045421751269,4.297242090468609,407.4800860959297,14.297955386170923,17.90627567194324,3.4899910472240796
99,2.9417685863907828,0.06549977146371928,1.4263727853706607,1.4981042515255723,0.9976225427607579,1591.379933468963,1.5815366870821999,4.151275207064081,353.67833157053013,12.060553210567084,25.028499116330124,3.297396494934798
100,2.9044341091206314,0.07492699715244873,1.477610990373399,1.3585763050793482,0.8438647110273418,1579.6232829720323,1.5331518432728146,4.119068369976859,482.73128729500894,15.602955080827106,22.90537287776521,4.310394313604125
101,2.879459068881067,0.062418334018720954,1.566442395963953,1.5235560199456324,0.9463736834334776,1590.412148393624,1.5714503792494026,4.173119226217678,518.9546589110972,16.287910976859386,20.27717767193886,4.482655813649623
102,2.840501774017653,0.07182021240700562,2.0003935346447865,2.2112569987352995,1.0427739861577812,1611.0706527398966,1.4228055857791793,4.183808785444438,545.5570156764127,16.329573914033578,13.347990801059382,4.941204412894497
103,2.8127777060410555,0.09821451602128915,2.256638328151027,2.4979433183700257,0.9023549730429389,1621.1651753437386,1.32646498888795,4.168967736696727,492.43454483913075,15.662895775423966,14.205277916770866,5.173542990334462
104,2.784817132151856,0.11723503976784119,2.2826202353062492,2.478026521903641,1.1711493614736395,1618.4897486034365,1.4170165120159306,4.059056816664076,456.5154295358678,18.066414894931853,18.654057155314284,4.955298005642472
105,2.7427265610184968,0.13167929551361648,1.9632114843963788,2.0414250308838877,0.8199858017777384,1658.5966439069766,0.9758465685451012,4.493469581190153,467.6987172821881,15.784089179741361,20.104675315808887,4.449164989039955
106,2.7117133543835266,0.11661800279372496,1.4920929217084486,1.5142899105858654,0.867332131190857,1616.8021101885388,0.9171790861352089,4.383259540189242,505.32517293628405,11.239579886698024,22.093576783639662,3.7555413285752755
107,2.68053568833356,0.0863434177247064,1.0858472138329973,1.173594444478668,0.9602646437845465,1579.6741870479498,1.275653878432736,4.144828727909674,502.5225487304033,13.095285116216795,22.401991204520392,4.494798442203447
108,2.6491942320886306,0.0647385404373449,1.2632147490167385,1.3257665512597963,0.9378778488573211,1495.1118918224856,1.3328127302071653,4.289886463447525,484.89967443760486,12.968620784124184,16.706622680230783,5.398517092171623
109,2.614521529925911,0.066235761028162,1.4240232074987555,1.4686146542554124,1.250607488587479,1371.1984799352251,1.6336144149125496,4.155028767137129,454.5049184024406,13.60202045945652,21.217486458259252,5.055570009131054
110,2.5970701812222377,0.06557049532483264,1.4661244999915815,1.4337539289527554,1.3132132159410415,1374.3817777408383,1.586709338751098,3.9946988316944774,452.1828958477031,13.884141076859224,19.480355827876963,5.2502189494860465
111,2.562131922884664,0.0712539689903249,1.6217337180542013,1.6363308945803472,1.2451513153896843,1394.1820977883888,1.702877788705257,3.8842566400688434,403.05710725560755,12.114398180204848,17.830053399820024,5.77721172665498
112,2.526974675067546,0.09355994356932891,1.9856978462128236,2.080250669115669,1.051682297060521,1424.1168875737942,2.009163079138145,3.8162113612552675,499.3987649141044,12.544673584179527,20.196894357112985,6.215079517247539
113,2.4916638430941767,0.09900269778078037,2.2964251066732695,2.339341358356827,1.2066748529138573,1447.7911161524512,2.003725389373221,3.7797193856547806,539.7789754310131,12.225358659651164,21.84324876638091,7.999250671560108
114,2.452533894244416,0.09779362557734282,2.030232273727322,2.05651111462421,1.0299846546296099,1560.789584786607,1.6017731668196546,3.411526945885335,492.90813711609474,9.945558324242395,18.75370550884394,8.394698202243882
115,2.432923249867974,0.09252587737376886,1.891169952290658,1.861492957202819,0.8412454982704259,1572.8736548158433,1.5927136006467457,3.4683153894474357,456.1381843776229,13.491426891918376,17.346230282378425,8.08736018243041
116,2.3934185607529006,0.06246760985585438,1.7918752583262063,1.7332442880894412,0.7091738094400423,1548.2715170891672,1.209314564030692,3.4833697736287794,560.6953092406377,11.259938292169165,19.220149147962715,9.688260742033345
117,2.3735891273313907,0.05535208594721068,1.6720879140287042,1.6616812265733572,0.8131954041081275,1491.5945238557606,1.1203757468193574,3.41004033426042,619.1933873289115,16.272908422535686,19.339578335314304,10.344951671624289
118,2.3337768208667296,0.06580461924264586,1.3344728885589916,1.4135991463856505,0.7946812273735893,1392.314169937565,1.2012956958586105,3.389371652119659,622.9837615465735,15.922401309742025,12.014558793921898,11.693001719206856
119,2.3137302192753904,0.06511986489056934,0.9535513316215745,1.1398660705053356,0.9257188748733551,1318.6881432277635,1.294099761792482,3.487275986462385,589.8492241348426,17.223687107155836,13.295765596294618,11.994375475688283
120,2.269521171742096,0.04763230657585556,1.210044077383674,1.1655379677793536,1.1651031263159968,1286.0915479853913,1.2134632621959176,3.4734446002407373,410.8695061750377,14.65127506729054,25.918883046487196,13.03347986347316
121,2.224930415431526,0.04738552540735607,1.2612298868159526,1.136487947470044,0.9249314710536038,1328.8821480767397,1.2752575537624715,3.3543915053749536,248.59643684007028,8.767811418701328,17.982181420374246,11.662668624445137
122,2.2025324624786755,0.05571912765235587,1.4203797056865417,1.278048320237901,0.7893382042426719,1430.6008903916,1.5325938788630247,3.448815962956781,382.9354949871573,9.350889598944642,15.812554606687732,10.30306972287307
123,2.1800876680884858,0.07228031584724282,1.419224978143672,1.3003961302170886,0.8516625768232856,1541.4971748138555,1.6089743010524515,3.5655800396567088,580.8752187824019,8.86676499713644,23.207730028573526,8.52082058908076
124,2.157532515481736,0.07808931531499465,1.5714313228585668,1.5673617979952659,0.8394823317080992,1613.5083652064673,1.5993367516268289,3.619376738378976,728.1193704655103,11.732772279528154,26.465521006575337,7.5588616317106885
125,2.112219607618881,0.06450494516444774,1.8930400431657124,1.8864150726973459,0.7647045058316149,1644.8976269388027,1.5395804955023005,3.434033676830837,757.5190342872608,7.932821353448118,31.577182390027104,4.791528662656783
126,2.087111301115557,0.06347707988795079,1.7109063054055624,1.5581531258283998,0.8123635821551847,1667.6086559716982,1.4716308931374644,3.5524529719691094,713.1343060165646,9.667929368693649,37.811153067230414,4.704800989114813
127,2.0619610942752065,0.06977857677939693,1.3296116718772681,1.1569241888262154,0.8133248754905731,1690.3748021235383,1.5089481672292029,3.608976332411448,612.2226846788366,9.570687473627267,37.35339298691101,3.745268967390161
128,2.0113456725416192,0.07718453341719134,0.9294911188281694,0.8433406740319105,0.9076621945828329,1574.3027543244382,1.7545623520270144,3.2798201085084586,501.06853504914545,10.940680690478796,27.53801994874915,3.5256789449128076
129,1.9603127121682111,0.06727463270658174,1.1126704350088423,0.9433209394890134,1.0845088905571991,1470.499723021549,1.7671761623721227,3.260437325694659,662.4265192431316,11.039333064750608,32.46009300239376,5.2177213392348625
130,1.9346405898490333,0.04726715767343366,1.311899676595729,1.2393968008638352,1.0290161889539138,1497.138290831122,1.6976602754465602,3.0803102890240965,698.1478896901633,5.7930364354932085,35.385215493834515,4.0138092846766344
131,1.883050037737778,0.04753099312748745,1.2086627991597512,1.373275680070602,0.9592497928550282,1682.26025356674,1.3170422793241787,2.8827011303340973,609.3897198378198,7.507868419383724,33.16430344125706,3.449158908078096
132,1.8544850560257515,0.06739985530290973,1.127392059265355,1.249530904968824,1.0059287584398382,1795.9567692073601,1.2750223135218905,2.924166461279335,571.4733799634325,12.92384986082778,28.44501601906983,3.1530869068982073
133,1.8257600052573768,0.07032762654808858,1.283503933903728,1.3411033984864709,1.0578861875922103,1887.1164058106092,1.2201118309563532,2.7885970525621944,640.273188457659,10.57117272036857,22.626590701494205,4.275847195846325
