,Lookback,Z,VZ,Bending,Breathing,density,DM,Gas,Stars,Satelites,All
0,7.641375389072152,0.05370087434532617,5.254917621187437,10.286143987657562,1.4850376243872547,0.020196889635981076,45.19082823540524,7.210875732890495,103.80226612221229,0.006046523729316025,108.7270296699632
1,7.596713167865263,0.06585962530108377,5.380769400154834,10.41968795138889,1.334744873263889,0.015332213984200987,24.811805134241702,11.187852549846387,168.75921554377265,0.008157193464217394,171.02190948197068
2,7.566683618057125,0.06669714425701279,4.877116661445942,8.98639717013889,1.9465907256944446,0.018251561936591502,46.52796745094828,11.467672109183756,195.4588065615817,0.00991917402971932,240.8477365484842
3,7.53339063655954,0.06767137500502246,4.889863501972966,8.802918519708188,1.309609275950929,0.021363075424903816,43.11998561899032,12.552654880229973,158.5380490333585,0.012124463127415863,175.22987444733388
4,7.482979561017268,0.061203905587272234,4.9212160238111196,9.309372338378338,1.1486865642966029,0.018606989602879237,68.79587693240711,11.499395790859628,192.5829034603311,0.01491807949140874,230.8320985018284
5,7.445622694073074,0.06729406441747356,5.207008647786295,9.73718131351626,1.667812513262195,0.012788942863597066,46.11889032729591,15.376520118303535,155.02162994618962,0.014144809363348042,207.3791123427016
6,7.388982983834753,0.07411800678137806,5.3459104356587055,10.00223006235482,1.030050529221109,0.010999649882181823,36.55362032355944,10.190504883822584,174.3240491502051,0.007498863709611841,238.84476525697477
7,7.368028485131425,0.07712297511491176,5.300120768023545,9.892141221988796,1.9551205351890755,0.0085790604283225,46.214022603242064,22.407179892632726,193.12651619078386,0.015095402944167445,297.63169097559245
8,7.32581407574925,0.07452099162535919,6.3078914693022625,11.629294624999998,1.4928909395833332,0.009781350203106524,28.27311125766174,13.049262074887372,169.11568694305782,0.04188067743516272,177.34674685669805
9,7.304554308275986,0.07260680075983064,6.036661416578555,10.860317611970093,1.5278144076727642,0.012956939057126667,55.83955757564799,11.415755447047832,191.28013854176027,0.04920140696789054,274.5435511709822
10,7.271496275648464,0.07124392139321803,6.080432053706641,10.627900892361112,1.0394629638888888,0.016651128415488794,43.232034077946444,9.590068250957422,203.17844112386027,0.04944199513755401,277.1215673411343
11,7.236227198877431,0.06712889455182323,5.201280938501063,9.570626306950317,1.7671244401427062,0.00919546408520659,22.83491573870799,9.340761005232888,131.26566579003534,0.03978937826330056,184.24767965444664
12,7.19831221169613,0.06590405098638263,4.932010341392757,9.434835875,0.7634911819444445,0.01298833597920753,40.96518766409386,7.461179446843091,169.24538080160087,0.03217338178245777,209.57741183174414
13,7.152681385740628,0.06470333857922705,4.785906336277115,9.072833020833333,1.0752984965277779,0.015162823065462513,59.201889365916855,13.077169743309446,246.74413261499913,0.029215876068677187,261.9289312223339
14,7.099260464270884,0.06211346974439574,5.312994576222465,9.863243371527778,1.404877528125,0.01675135043084964,44.21019064730262,9.658984586963866,203.07988433894053,0.02999982113730842,253.3847344240381
15,7.075557727315488,0.06485653868976167,5.448200603232925,9.920698168916957,0.9775201347815042,0.013658660415315188,38.61615178645663,20.53227095425591,161.97577098987338,0.031187221235847152,258.2825667555017
16,7.039764478602527,0.06846082110724118,5.248265248217505,9.739374799796748,1.072366238596109,0.017247099547166068,60.269809022907104,13.081046072922186,183.77555109797805,0.03365921756275323,259.5147291677012
17,6.986751233784402,0.06963179374437735,5.143686001960795,10.004502506944444,1.674704323263889,0.011762955376393356,57.66119781364623,11.71706564753472,212.53642842324166,0.039322864862382796,342.6564000191045
18,6.943909723553674,0.06292376829772102,4.347242992245755,8.39801361111111,1.7411064104166667,0.013490196419780935,26.513164031997654,8.177724640555185,195.22648772406492,0.04588810282504791,248.40412632091483
19,6.8992999999999975,0.05345366498989127,4.222878944674276,7.927665916666667,1.0089866493055555,0.016329268651921237,42.44239448631287,6.276382205491508,93.3112474906598,0.05246143109643398,175.55255499716867
20,6.866292168543732,0.048185605594670965,3.4495891148001165,6.7124755,1.3225027413194443,0.009471693543258086,37.08964462540752,16.536284526312173,118.96338417333384,0.05545426755831213,156.65372846465317
21,6.816364909661479,0.04884708757020887,3.8242991579352346,7.013733388864692,1.222105682070267,0.016257915026708807,56.67695852370406,9.5356745172721,160.39321892790244,0.06116112274897986,248.08472606375082
22,6.779399361578653,0.054625156275043885,4.500537941638648,8.139745114076815,1.7629825513235553,0.013420606024973063,38.23215200289197,18.58547717995481,157.63810695322897,0.0708495196058991,171.72269805581107
23,6.742137004320504,0.059983783921428446,4.076088882697567,7.689842170138888,1.7101320954861112,0.019841238300612116,51.13663433584708,14.820938239742661,149.23806101365952,0.08234328104838072,177.9499820658995
24,6.7130773554740495,0.060827399760317445,4.341868658213427,8.354825465277777,1.1072461684027777,0.02079250369244187,56.623232370714206,15.080712589589671,124.53708819856188,0.08982959863665746,159.58441191550324
25,6.66005882533,0.05937942358238597,4.499160417446021,8.49295434375,1.9896979166666664,0.017302560243911785,60.08973281760981,16.50961751897093,208.4028733001961,0.09930398712909354,307.52077844533807
26,6.613862820712693,0.056273321081578676,4.53809491687454,8.320724388683217,1.4236666302736645,0.012958403460225115,30.809066315893887,16.93509607948665,163.87757931469014,0.10384216472289473,241.94360036901585
27,6.573229915265312,0.05140167332694233,4.3900524788801345,8.243121366421569,1.8490537792366946,0.007572607960999934,55.846759359138716,15.63746651064353,153.7096818749768,0.10806102355148225,192.00202124263365
28,6.539376586173443,0.04661930631888783,3.3119204920182046,6.648673458333333,1.1358246673611112,0.019428405964964427,36.41743825355252,17.021415435760673,135.86700025852176,0.11721181032306964,195.22466623027566
29,6.489295405186351,0.04063775813999933,3.227273799737867,6.524343972222223,1.8417675590277778,0.012444123350790154,51.17643097569444,21.234367714297548,115.4395951135089,0.17815992908886946,155.05918888972198
30,6.462779928727577,0.04410432535704763,3.3608649393940473,6.829245104166667,0.8355351256944444,0.010342246543163486,46.059251700049394,19.347746701204404,134.66873762636288,0.24189360402905344,176.84052237774878
31,6.420803680733952,0.044383133057082094,3.383939203597519,6.792439218750001,1.3120877739583332,0.014281298665537777,58.49033340238257,13.88112443045163,102.74166847786898,0.3610032090588606,194.38753540238199
32,6.3912357509248015,0.0463152857123095,3.4790342244639625,6.77811698263889,1.7256607576388892,0.012446387858573488,39.50340232952425,12.39571813970865,193.3020179361049,0.42282191309324774,233.7773510701234
33,6.360037918593159,0.049398749871877284,3.658889734766963,6.998723704861112,1.5951421006944444,0.01573113515409451,50.79511437984974,13.843791339419976,149.96583269965078,0.4329675648077034,270.8968901051298
34,6.323181769898123,0.05475890894960436,3.385626023747981,7.1538524062499995,1.2931188607638888,0.012304836588679896,40.46305660574567,10.939583233153398,244.68635795210625,0.30385034508023295,331.68195169529
35,6.296819541234349,0.05598698826620316,3.405927341373401,7.102174511033683,0.8139571279689314,0.011042805930293088,56.21317311912181,12.128446014099229,229.1794291498186,0.20588178645170963,314.91586727249376
36,6.257021370782392,0.060076247455083345,3.3930716191216015,7.499155693162022,1.3981562210002905,0.011361157155402337,57.50201261659365,15.106951388419558,217.5563598745261,0.056414934664696756,342.4589087131008
37,6.198067183682968,0.058338909494535934,3.913641368461196,8.082460892361112,0.6542679569444444,0.011144756482421914,52.594855788869424,12.509413419085458,222.49795081696797,0.0836720585404267,367.52350955019574
38,6.166826674452982,0.0573070307971766,3.838486927681779,7.851043788194444,0.5401083754166667,0.014071033775340969,58.875216008340445,16.17263266575361,170.13067539571824,0.11405444769825174,322.01811853922885
39,6.133891202463207,0.051037129632264006,3.7015128504622488,7.516351347222223,1.1126681034722221,0.008206940387324793,60.86795953169149,8.583937681797025,142.41356811996891,0.12447164611939951,288.25627941049714
40,6.100719280344513,0.05134003726489399,3.3822680815995425,6.894926215277778,1.453512345486111,0.01182520181944151,41.05685084528389,9.699962656068752,128.44235907954132,0.1216731806042261,236.5092362944512
41,6.067346103953526,0.046627571901355205,3.1813775390608434,6.725636569444443,0.6359578461805555,0.014227643182018992,37.136551872309475,10.028179930633087,198.16196972037653,0.11150151468839692,275.7391572169647
42,6.032072868913223,0.04225274563318594,2.7559283575592333,5.961177131944444,0.9879703701388889,0.013376928593629394,54.3676260405591,9.530514255198797,110.17180934061199,0.09809151845354878,225.6313830335575
43,5.9948320266449295,0.036304795661258674,2.5663821187851283,5.6468000173611115,0.8746911006944444,0.020510989506426727,41.12923955209956,14.821363936895725,118.83659958596829,0.08440870230782002,174.18244774579327
44,5.957324003606695,0.033685907600049025,2.356863203258405,4.937235784722222,1.197395298263889,0.01058083466878909,36.0020156128067,13.877665898590095,195.23490306687353,0.07228945104411165,253.7350123851788
45,5.9365639909968575,0.03084521046048478,2.2555920750362124,4.616431472222223,0.7970604164930556,0.009532521276893129,41.51581502939729,11.99982150273997,175.36771782179983,0.0664128777050741,272.3502128051167
46,5.894811696137233,0.030429832476777812,2.1219835188718106,4.15477353125,0.5662146548611111,0.012443965627384233,49.27655084649528,15.30292203203319,149.39600082384266,0.05689975427586173,231.0640047740707
47,5.85272746861963,0.03273810252148603,2.087077355073605,4.470112208333333,1.160053939236111,0.0116320782561513,36.279997616344,15.047308903165609,160.9386028466988,0.04918779929772447,282.00044195973123
48,5.829423163299706,0.03185294157073331,2.4303834327472966,5.176633451388889,0.786335870138889,0.015700465266081168,29.336132288433124,8.204109059893684,116.09884819062403,0.04527377640204358,162.91645827965223
49,5.806019824366869,0.03316332943233177,2.591540367903395,5.379248,0.9601458625,0.013615462591723101,33.78256867971782,11.39004225398066,205.44154869017234,0.04132640809993052,260.2726408220447
50,5.758847580686567,0.032495369738070386,2.613868778673803,5.728761138888889,1.3389232291666668,0.015755039186524787,36.85611963040539,7.746689952144311,150.95084547086344,0.03038965364531441,206.74505860227583
51,5.735113676933862,0.03111811981455954,2.537881602811125,5.167386354166666,0.7139480892361111,0.016175601362896693,31.93831497987429,7.7184826023715125,110.23109556325856,0.02243891316671772,190.2713605343762
52,5.687351268637958,0.02996075960532016,2.0416436977217,4.303136232638889,1.2591268364583335,0.014044222544463109,44.19865772226185,10.382887659448965,136.07181023015397,0.0019821382712940316,153.27873940390086
53,5.674282004200253,0.027386428767350063,1.8409025638519962,3.725821256944444,0.5960338965277778,0.014672324054597265,60.36276720283536,10.217757091347755,117.8866572520721,0.0039806956731390074,175.58401375125578
