,Lookback,Z,VZ,Bending,Breathing,density,BendingM2,BreathingM2,densityM2,DM,Gas,Stars,Satelites,All,DM_out,DM_inner
116,3.5122938050100214,0.05205208585889696,2.104285730085482,2.2875962907358334,0.42474473047940825,0.06483777305792267,0.677100935454072,7.9908707914505515,0.0637076138632089,39.07608019725247,35.20939008614962,17.38570665282235,0.35744396240858106,39.305968665128404,9.581891809488646,162.97028341826638
117,3.480915262767496,0.05312885723752211,2.101812086420254,2.258708577030684,0.2712563126678129,0.06636411571735165,0.5908546326830739,7.897034053635754,0.06422408155920553,41.313812146243905,43.20645099360163,27.003288593036125,0.4184992515091355,62.25081289130939,8.662587248589178,101.46073674609075
118,3.4493642568072502,0.05693194286869059,2.034801835734719,2.1763028049083766,0.33021815240703967,0.0708866382031568,0.5386684634691773,8.009923758018656,0.0741091860351925,50.74519634083363,37.583518828903436,24.85583512036581,0.44665711187331325,55.214371883190914,8.90301325806081,232.61713645478534
119,3.4176414378115427,0.05873494046523674,2.211214182802888,2.3304254097793047,0.46756539616032117,0.0837214690960831,0.6183591675520386,7.907545632631988,0.07637432370185163,38.54995229008355,33.72971516000986,23.06915770831004,0.39249555579779083,48.74014972993266,8.70660454710883,146.17365346810473
120,3.384160105599035,0.05646844281849948,2.366167417880384,2.4501232414291367,0.5066096102816288,0.0881049244263712,0.6645610775085539,7.845333511828815,0.09244261234876941,53.63719717658256,30.470767127737222,33.38394208646817,0.24557457759397944,60.54896032979593,8.10165392713873,144.80696076410848
121,3.3488592409068514,0.05458397346376489,2.2262277460505624,2.315103385189642,0.28491081121441764,0.07900102890896657,0.7519565666208357,7.847924476311613,0.10442730583610534,49.629828860091926,26.861365293772028,23.807868803535662,0.08719634873485384,50.130900074654384,8.06785511054009,139.0181927243022
122,3.313394622547607,0.06443339151865954,1.9063731970812334,2.0865645350813535,0.2816158470996613,0.06630405028510888,0.48372380399871834,7.87929162908614,0.07625962618938727,41.08515496338462,27.593001905937083,34.95571919884683,0.006953805980704121,58.182916270420996,9.599787754898628,159.21870269778628
123,3.2955764075645178,0.0648878858275281,1.8167967742753348,2.0336002489708145,0.30458106711398736,0.0543977597353005,0.6626784157035946,7.898401585159968,0.08018204930018405,39.25005657188705,20.759528127542087,35.089814308388355,0.030125714160280457,50.89665968874543,11.002510678631504,158.52166261960542
124,3.2597687795980548,0.05783957572036387,2.091757604394229,2.2993370424949044,0.31974516058366353,0.05170325588260547,0.5205885344533938,7.774888226720742,0.06938204040244782,56.89175566939306,23.122983964747597,31.430801597790936,0.048850512964008885,53.43613843898671,9.074028340041323,135.53330541711844
125,3.220194766662841,0.06146133640636968,2.0809974904518764,2.239712188385328,0.28698199700543403,0.05813068917341398,0.40066984418296964,7.789619867485007,0.05030141777573712,62.18263497382107,25.37863441980747,37.905505595096635,0.04755251113211476,63.286584216763835,8.084908619730877,114.77305898361388
126,3.2002516129970497,0.062420342919058305,2.2412433196761703,2.40339526405758,0.47331903063042213,0.059623233398989825,0.4621368509478826,7.871560163299273,0.08186833398875396,40.84571184982428,15.0668261154773,28.95530802681952,0.04368982025105008,44.321979024835024,8.364169058254511,161.46908891949855
127,3.1602677614677805,0.06473618222125406,2.207550376540508,2.3479660986025173,0.2795221797134587,0.05717677821531225,0.7201862117150883,7.873648756461181,0.09723997095846473,33.46929923644555,23.829690464627635,30.467395431594895,0.03449425403009374,38.38503755131856,7.4655629778992125,107.31399754396205
128,3.1200013903966006,0.06058813639341718,2.2741225630271353,2.4393398689437937,0.5628556799945332,0.044309658157640965,0.4699655308279266,7.914042742482925,0.08727951501732281,30.372576796411686,28.059128422867555,22.072355959019887,0.02578416129604053,30.048213570386377,7.640999641080087,218.85494260467584
129,3.099787303245713,0.05838129266801183,2.2466391198568973,2.3785747489176243,0.38661685746136104,0.044432282220861284,0.6855312732573464,7.815224020053039,0.10056659542316557,28.500165163144526,26.44518124101438,32.46323506470508,0.02195774172875812,39.85848935628312,7.531027359025576,169.39095689504626
130,3.032536332071169,0.05375479467591995,1.2997878660978497,1.4560183278152645,0.3625386696601303,0.03406608103659021,0.34521961499335463,7.706758720552353,0.05112185804612238,34.36077809728286,22.32121377096136,35.19252694428463,0.01289434089413535,50.25525838919743,5.950975111654667,194.88533815675473
131,2.987318142080252,0.044222469949448964,1.4149943791868238,1.5549014371481344,0.38177399468810913,0.04006737702317958,0.26436583755742304,7.709641111008874,0.05222566653820833,51.696031846610424,19.337183754366468,20.535835068097377,0.010705356064261998,50.96794602776799,5.574058624303864,132.6397492593205
132,2.964568325761885,0.04205572175238852,1.3738881739435476,1.4802902584168303,0.3669919349402183,0.04353155660475998,0.27823332636782877,7.875423217533847,0.05428594066835481,42.61161286254637,33.762146307637096,22.43388713247307,0.010895554408713152,43.09153077948894,4.908787490829705,121.47906173140755
133,2.9417685863907828,0.03833759452404134,1.4518343604882225,1.529515257939721,0.3774844463985333,0.0418981326315929,0.556833996027754,7.961381397752831,0.06927802299749794,36.666710379922606,23.492066547487006,16.018230324390327,0.010390887121126366,26.526437387196914,4.326395834140167,131.30788346034203
134,2.9044341091206314,0.03781627427438975,1.4499328596998393,1.4681609299273266,0.4048110494568634,0.02920018130718654,0.4670624212401561,8.099826673556443,0.1013700825478994,33.34076238502292,19.891175886345643,22.07064132932839,0.012522220060866798,39.81729252473189,5.496737979045084,179.6299873877939
135,2.879459068881067,0.036347711703797435,1.2923339629020252,1.3772528085500046,0.3291563780055759,0.017272448517434192,0.5750455215718432,8.31414832287711,0.11466923512975984,29.767766504004495,25.717147607397035,16.64918766092774,0.014307153250438841,39.630570581208964,5.754848135569022,181.64325287009035
136,2.840501774017653,0.04474111848233618,1.2193542344775956,1.3333335152961054,0.38585816746455726,0.028645612390612658,0.710381932352592,8.037900427044638,0.0992924551367284,40.69705902344576,36.57792442168155,20.13351673607696,0.017276113678844567,51.92668781874126,6.782522905604536,88.7128891684598
137,2.8127777060410555,0.04184223289875263,1.3877632639205513,1.5099047532726284,0.3113416483026004,0.02798590463276531,0.7400392744852964,7.951475772867075,0.08344089982893924,48.065733156635325,36.20803226738806,29.00224903529743,0.0194957299289745,65.7200179719886,6.5478264526070715,187.8769382621953
