,Lookback,Z,VZ,Bending,Breathing,density,BendingM2,BreathingM2,densityM2,DM,Gas
182,1.3186343746780445,0.10140064914070246,2.3767464488499983,2.604513865824234,0.29844273032766944,686.6870930727018,0.5240861178975995,8.07142330399133,340.30984652106577,71.3161307943084,56.55322693974349
183,1.2736795703077617,0.10397681892591282,2.561363093990411,2.799076715645783,0.46886110256817626,556.2330487449456,0.4990366801522663,7.8833607610764656,254.21700100023745,61.74804991563129,66.3354458099666
184,1.2511075261369928,0.1077225559859932,2.531285827600512,2.7718732454708,0.4670402869924809,575.2921940826675,0.5294941215536845,7.753798519317615,472.97097741118944,67.58578384418423,68.72147214823823
185,1.2284316259411128,0.10452515231147877,2.673618861701358,2.863837502368489,0.34511973205162283,557.4434024282558,0.571582210063864,7.840867981416731,708.2703682255999,56.22295123910153,80.54842579569409
186,1.1828925623151108,0.09944080797906422,2.739415796388179,2.878378399122807,0.38401282929814334,483.6585848758894,0.49478825398161774,7.688556398792241,741.2536282601637,51.80974396180627,71.30349435914817
187,1.1599684223993911,0.09979421134001107,2.61069420310301,2.744014262505167,0.46685455746501037,527.4269897359284,0.4382568236042587,7.603114695873768,837.2266181684711,43.218165930097896,75.5486546518381
188,1.1370030372074371,0.09890106805098975,2.630963760818229,2.734717134288226,0.21390488786651946,675.7604169990063,0.4724739841096525,7.394034207772734,774.6095011395489,55.22348239196678,60.369893187825696
189,1.0885598576131272,0.09495519015309066,2.5696571713565595,2.78232315097181,0.4303757935991374,631.3031946457672,0.5010933421665318,7.043825157856476,506.24473373581924,56.933211353729455,70.42801873792129
190,1.0629644951974877,0.09814109253501033,2.5258779649639127,2.7407806634359795,0.5102847499710329,576.9061696884794,0.6184320369082185,6.73458769294497,327.6916776995224,65.65530090001987,54.8363946292904
191,1.0373333408983232,0.09340061925125823,2.908593605711274,3.131813514175071,0.6816978580923736,486.3009489316025,0.571692029581482,6.913129102153431,197.9005463156398,56.42832286191625,63.21751454942563
192,1.0116055126964891,0.09525942788283501,3.0114495383265534,3.211146590745512,0.649341766678935,503.6100043123465,0.29510998036164615,6.413859139532981,357.0956729978308,50.5041405787424,69.99829897259033
193,0.9857813933188329,0.0943414385184358,3.090885127543559,3.313000979208174,0.6323078081834536,486.23177515513134,0.3896948552307801,6.833049578194144,574.4092072369601,44.52476751209263,44.998924160691445
194,0.9338458197560904,0.10265384703841055,2.826219190079267,3.0570705171542656,0.4804678152550836,443.7558282811486,0.8443696716334562,7.033013094724194,791.8920060747434,47.31484529742218,45.817727576795924
195,0.9076743060215976,0.09803830810225317,2.9636251716021174,3.170037742693007,0.4631992480551775,508.2168814539802,0.6806921042116059,7.05602846537092,713.5614693445493,45.694603673604696,33.01875608706098
196,0.8814689430246716,0.09418079928485396,3.073006161835883,3.2199100482005734,0.5477417826437836,458.70624868427296,0.5244799847295066,7.314191336319394,689.8386519033177,35.521088856209026,22.89923558696183
197,0.8524982665495529,0.09971646611232035,2.6260944540767555,2.838237479358599,0.559760178841703,515.0908409476999,0.7997231020140678,7.21598712964296,540.6706869775913,40.08382425639623,13.984653054773057
198,0.8233788600331238,0.09119521989096863,2.627081784905345,2.8260789385074734,0.6029370429854994,584.815565900754,0.7001909890224389,7.351887759070938,374.13436741969423,34.049747064868505,18.972315413592376
199,0.794171930422948,0.0795769608484069,2.8646441063049304,2.948522299882998,0.5834523401558858,473.18293891519124,0.7561718205383163,7.3152386406417715,186.44571505323142,27.21384120906807,27.751834260494675
200,0.7648174264279408,0.0838320316555449,2.519164221556342,2.6262157744260777,0.47902860471247155,400.20859221626716,0.7007618884232005,7.2241515852478795,445.2296462723545,51.344561479519506,31.67768663496378
201,0.7353160006453141,0.08107720564025407,2.3442498834672474,2.4559865044839224,0.5885795792469655,441.91663576618794,0.4048862293649279,7.35962121272579,490.3370776187253,34.18288875574403,28.188852623818107
202,0.7057286556549318,0.07374160703490439,2.5063816756891653,2.5826344563907346,0.511247844518923,562.7681990057591,0.5090640180938558,7.443138721510962,792.7545281331161,27.25178624944068,31.81292960870181
203,0.6759955603324528,0.07475176557058218,2.291208878386626,2.3511179861571176,0.8276742819674479,519.9708912634171,0.47163722862225493,7.624140384789186,865.3958513955549,35.31361429645508,23.181995801503973
204,0.6461173762670658,0.07018688660515175,2.48456978644158,2.4431233095166887,0.42208474675828744,630.3885209503594,0.6162609647372036,7.676649448078619,616.7970101782458,21.807167182955634,22.537105538807598
205,0.6131486197814819,0.06996047988664549,2.382223545870091,2.4197847185833954,0.46324184408502217,631.2299887099427,0.5611982615906166,7.7310215704816745,445.0039607336197,36.47040139591506,29.977950881698476
206,0.5799836130857816,0.06789341750007177,2.1943630115285573,2.1857979824540594,0.5496144266729915,650.413750314545,0.6700049730101938,7.56299885688062,265.7167695271413,20.296123867390776,32.26361910870346
207,0.5466832990887749,0.05609809759782244,2.203507788192037,2.2279808468947637,0.6670298304946051,579.6431490250831,0.808071482344538,7.3018800705137155,172.31018550194403,29.950089747594532,25.41017773946591
208,0.5131885432006982,0.05560082902616727,2.0454308672213073,2.038056563875224,0.7706459673749588,622.5035827450547,0.8454273900156798,6.9711351076668135,435.6854863072185,20.878850014414304,31.078175787518273
209,0.4991212178044133,0.057648975307812135,1.8762282566718465,1.8561600430923941,0.7416183560684861,596.7291703593253,0.7509797500808612,7.192664755225456,544.5447964850372,25.1324130361427,27.043565744630538
210,0.4709510438215574,0.049822788065469824,1.9449990712692213,1.9599759092132054,0.5938227640500232,642.1106642497912,0.6095761063521654,7.151754890823668,627.2357952331416,27.112006928621415,38.089329583736784
211,0.4426939363838329,0.03835037069542174,1.9680706916974469,1.961066026634428,0.5384156165068362,684.5039295910334,0.525675211416118,7.176584733229734,592.7401822059367,14.712611171998711,30.359753820337428
212,0.4114283276708388,0.04620266750109112,1.4935429678658823,1.496564863759048,0.42495697302750857,563.2321450624564,0.5951178780354149,7.476239589859458,675.2861600492668,35.0647760917276,22.712314038187262
213,0.3800242733878658,0.04408506042816484,1.8162274444427673,1.8297907048146782,0.5204749425438596,468.8056174859038,0.4616960325457681,7.566747615585681,513.9836283253079,25.345514363699582,39.23008375811404
214,0.3469361976641796,0.03920620347255044,1.8532752684335645,1.848431064015576,0.4573326673500372,489.2558654915254,0.3215786014791479,7.448005630819274,386.43796909641594,23.6509992064877,27.047017713405406
