snapshot_t,lookbacktime,Rcenters,Nparticles,amp0,amp1,amp2,phase0,phase1,phase2
520.0,7.641375389072152,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520.0,7.641375389072152,1.5,12.0,6.422465747686472e-22,4.295354999333559e-23,1.1598935983183773e-24,0.0,-2.9374947547912598,-2.6347644329071045
520.0,7.641375389072152,2.5,28.0,1.5066766691516827e-21,1.7564451255456773e-22,1.2319146354193136e-23,0.0,-2.9381237030029297,-2.9247539043426514
520.0,7.641375389072152,3.5,36.0,1.9532200052240087e-21,3.248769916336299e-22,2.8425578536246987e-23,0.0,-2.9381256103515625,-2.850480318069458
520.0,7.641375389072152,4.5,40.0,2.1920369031495845e-21,4.6210183758526885e-22,5.233617691721809e-23,0.0,-2.938558340072632,-2.8642146587371826
520.0,7.641375389072152,5.5,52.0,2.8846140658487806e-21,7.31500896784371e-22,8.920643825441794e-23,0.0,-2.937897205352783,-2.7843923568725586
520.0,7.641375389072152,6.5,68.0,3.832600004390238e-21,1.1484486278714892e-21,2.1124083587178722e-22,0.0,-2.9411754608154297,-2.936508893966675
520.0,7.641375389072152,7.5,68.0,3.900060864649842e-21,1.3328357043404744e-21,2.659943402651845e-22,0.0,-2.9414703845977783,-2.9058244228363037
520.0,7.641375389072152,8.5,84.0,4.910252360452743e-21,1.8695561720145487e-21,3.7385282682582305e-22,0.0,-2.939926862716675,-2.832674264907837
520.0,7.641375389072152,9.5,92.0,5.4995838117733966e-21,2.31385974555027e-21,5.004175163974522e-22,0.0,-2.939450263977051,-2.809767723083496
520.0,7.641375389072152,10.5,100.0,6.134106062506511e-21,2.8341914153295475e-21,7.948193926409676e-22,0.0,-2.9452362060546875,-2.915862560272217
520.0,7.641375389072152,11.5,108.0,6.79440581375445e-21,3.3723409569106706e-21,9.736777098604985e-22,0.0,-2.9445765018463135,-2.8835511207580566
520.0,7.641375389072152,12.5,120.0,7.759496983024388e-21,4.108365995824945e-21,1.2280445199189343e-21,0.0,-2.9437496662139893,-2.855804920196533
520.0,7.641375389072152,13.5,124.0,8.260619800215204e-21,4.640659258000327e-21,1.4742412493968795e-21,0.0,-2.944002151489258,-2.848544120788574
520.0,7.641375389072152,14.5,156.0,1.0770880314766363e-20,6.430463072322613e-21,2.2988341669604236e-21,0.0,-2.9479730129241943,-2.8813347816467285
520.0,7.641375389072152,15.5,132.0,9.45639823295297e-21,5.9542274866682764e-21,2.3747571802675153e-21,0.0,-2.953045129776001,-2.9131882190704346
