snapshot_t,lookbacktime,Rcenters,Nparticles,amp0,amp1,amp2,phase0,phase1,phase2
520.0,7.641375389072152,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520.0,7.641375389072152,1.5,12.0,3.4630789266455785e-22,8.145266078091457e-24,1.0985251313400092e-25,0.0,3.1355032920837402,3.1176297664642334
520.0,7.641375389072152,2.5,28.0,8.089867790188917e-22,3.324412849526611e-23,1.3015378244691291e-24,0.0,3.1355106830596924,3.1320765018463135
520.0,7.641375389072152,3.5,36.0,1.0419782736364341e-21,6.137425676006888e-23,2.942032702298806e-24,0.0,3.135505437850952,3.1286416053771973
520.0,7.641375389072152,4.5,40.0,1.1602576291410228e-21,8.706240340044916e-23,5.429732063790664e-24,0.0,3.1355066299438477,3.1292755603790283
520.0,7.641375389072152,5.5,52.0,1.5123589920241707e-21,1.375219709852478e-22,8.998792908971411e-24,0.0,3.1354873180389404,3.125433921813965
520.0,7.641375389072152,6.5,68.0,1.9845104948848495e-21,2.14401712767174e-22,2.2203472532709297e-23,0.0,3.1355342864990234,3.1325714588165283
520.0,7.641375389072152,7.5,68.0,1.992151818131378e-21,2.477410343780494e-22,2.7680570151211515e-23,0.0,3.135528326034546,3.131155014038086
520.0,7.641375389072152,8.5,84.0,2.4714535057498822e-21,3.4648562504371395e-22,3.799577982448249e-23,0.0,3.135488510131836,3.127704381942749
520.0,7.641375389072152,9.5,92.0,2.7206053145709692e-21,4.267577794196631e-22,5.029700922940857e-23,0.0,3.135465383529663,3.126574754714966
520.0,7.641375389072152,10.5,100.0,2.9740034922251013e-21,5.164864792998157e-22,8.196894721156201e-23,0.0,3.1355514526367188,3.131556272506714
520.0,7.641375389072152,11.5,108.0,3.230767543724307e-21,6.111879731129567e-22,9.916594408782921e-23,0.0,3.1355226039886475,3.1300318241119385
520.0,7.641375389072152,12.5,120.0,3.613035654442477e-21,7.401785234095768e-22,1.235025549911905e-22,0.0,3.135488986968994,3.128689765930176
520.0,7.641375389072152,13.5,124.0,3.759959571779374e-21,8.296942500400299e-22,1.4716944609518631e-22,0.0,3.1354730129241943,3.1283085346221924
520.0,7.641375389072152,14.5,156.0,4.769852991756072e-21,1.134825374099788e-21,2.3006877599956727e-22,0.0,3.135521173477173,3.1298234462738037
520.0,7.641375389072152,15.5,132.0,4.070778745397926e-21,1.0356381752034008e-21,2.379947239280029e-22,0.0,3.1355912685394287,3.1312901973724365
520.0,7.641375389072152,16.5,172.0,5.349037344185529e-21,1.438876220031823e-21,3.185260950810691e-22,0.0,3.135483980178833,3.128854990005493
520.0,7.641375389072152,17.5,164.0,5.1500462846975405e-21,1.4679817816292376e-21,3.3726146886245825e-22,0.0,3.135448694229126,3.1282331943511963
520.0,7.641375389072152,18.5,188.0,5.965131804172681e-21,1.7959977711658325e-21,4.373862536408806e-22,0.0,3.1354422569274902,3.1282832622528076
520.0,7.641375389072152,19.5,180.0,5.783373808745142e-21,1.851009765909175e-21,5.572435390791582e-22,0.0,3.1357133388519287,3.1323111057281494
520.0,7.641375389072152,20.5,200.0,6.48633717723135e-21,2.152997375383018e-21,5.822981507677095e-22,0.0,3.1354424953460693,3.1284101009368896
520.0,7.641375389072152,21.5,204.0,6.695088806388751e-21,2.324778863516931e-21,6.547576498064588e-22,0.0,3.1354193687438965,3.1282153129577637
520.0,7.641375389072152,22.5,196.0,6.51015941341738e-21,2.3563439379337307e-21,6.975255464827019e-22,0.0,3.1354236602783203,3.1284079551696777
520.0,7.641375389072152,23.5,228.0,7.691602741516117e-21,2.92925324876389e-21,1.019470976352234e-21,0.0,3.1357152462005615,3.1315758228302
520.0,7.641375389072152,24.5,252.0,8.601590272616811e-21,3.3773515681785732e-21,1.1003918181800044e-21,0.0,3.1354458332061768,3.1287498474121094
520.0,7.641375389072152,25.5,252.0,8.734576519749616e-21,3.568920721314188e-21,1.2170121377939312e-21,0.0,3.1354498863220215,3.128857135772705
520.0,7.641375389072152,26.5,244.0,8.582019050076836e-21,3.6289266251770494e-21,1.2677564416873776e-21,0.0,3.1354024410247803,3.1284661293029785
520.0,7.641375389072152,27.5,260.0,9.329825058948151e-21,4.130955044646908e-21,1.6537475360475285e-21,0.0,3.135737895965576,3.1312479972839355
520.0,7.641375389072152,28.5,280.0,1.018571223148975e-20,4.623295779860555e-21,1.7969427940680365e-21,0.0,3.1355221271514893,3.1295173168182373
520.0,7.641375389072152,29.5,300.0,1.1084982765337768e-20,5.170865275835976e-21,1.9956385204691853e-21,0.0,3.135364294052124,3.128305435180664
520.0,7.641375389072152,30.5,284.0,1.0687561255097252e-20,5.143660676165743e-21,2.0597996918459662e-21,0.0,3.135364532470703,3.128396511077881
520.0,7.641375389072152,31.5,292.0,1.1286026428279367e-20,5.682551566430871e-21,2.6042976787575463e-21,0.0,3.1358225345611572,3.131387710571289
520.0,7.641375389072152,32.5,316.0,1.2370973968044964e-20,6.323726765427399e-21,2.765183897619643e-21,0.0,3.135483980178833,3.129258871078491
520.0,7.641375389072152,33.5,324.0,1.2923859389212134e-20,6.770045521887046e-21,2.9969679745159308e-21,0.0,3.1353957653045654,3.128730058670044
520.0,7.641375389072152,34.5,324.0,1.3182258010994056e-20,7.076724034960892e-21,3.198380937690481e-21,0.0,3.1353440284729004,3.128462076187134
520.0,7.641375389072152,35.5,348.0,1.4589637160799842e-20,8.129208080680622e-21,4.015689886762581e-21,0.0,3.1356756687164307,3.1303210258483887
520.0,7.641375389072152,36.5,352.0,1.5083370282440233e-20,8.596244980782595e-21,4.314807234892388e-21,0.0,3.1356351375579834,3.130077362060547
520.0,7.641375389072152,37.5,372.0,1.622307814810912e-20,9.390080304280768e-21,4.644269250296395e-21,0.0,3.1353793144226074,3.12876033782959
520.0,7.641375389072152,38.5,372.0,1.6637054579710636e-20,9.86084439066226e-21,5.019441420134485e-21,0.0,3.1353864669799805,3.128830671310425
520.0,7.641375389072152,39.5,340.0,1.5658034625965843e-20,9.531262233998085e-21,5.090544343005514e-21,0.0,3.1355397701263428,3.1295669078826904
523.0,7.596713167865263,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523.0,7.596713167865263,1.5,12.0,5.5085558739472735e-22,1.3049238483161055e-23,1.7813164002761412e-25,0.0,3.11155104637146,3.0237624645233154
523.0,7.596713167865263,2.5,28.0,1.2868379723137478e-21,5.326006875049225e-23,2.0987299132738663e-24,0.0,3.1115875244140625,3.0946242809295654
523.0,7.596713167865263,3.5,36.0,1.6574938485586732e-21,9.832887596989104e-23,4.748385039747095e-24,0.0,3.1115617752075195,3.0777087211608887
523.0,7.596713167865263,4.5,40.0,1.8456992483407945e-21,1.394878120768114e-22,8.762041496131136e-24,0.0,3.111567497253418,3.0808284282684326
523.0,7.596713167865263,5.5,52.0,2.4059002499986217e-21,2.2033751879221797e-22,1.4540365579872582e-23,0.0,3.111471176147461,3.061943769454956
523.0,7.596713167865263,6.5,68.0,3.15716502897521e-21,3.4353260525979047e-22,3.5802978857176154e-23,0.0,3.1117053031921387,3.097064256668091
523.0,7.596713167865263,7.5,68.0,3.1694933724455528e-21,3.9696838843316334e-22,4.465104368422309e-23,0.0,3.111675262451172,3.0900838375091553
523.0,7.596713167865263,8.5,84.0,3.932293847454918e-21,5.552126920238779e-22,6.135305010884176e-23,0.0,3.1114776134490967,3.0730998516082764
523.0,7.596713167865263,9.5,92.0,4.329024694195695e-21,6.838768392919045e-22,8.125108081634541e-23,0.0,3.111361503601074,3.067546844482422
523.0,7.596713167865263,10.5,100.0,4.732617343390898e-21,8.277422775880479e-22,1.3223032439527766e-22,0.0,3.1117911338806152,3.0920610427856445
