snapshot_t,lookbacktime,Rcenters,Nparticles,amp0,amp1,amp2,amp3,amp4,amp5
666.0,5.2351584,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666.0,5.2351584,1.5,71916.0,111363.74,773114.6,16394.596,178238.92,49425.355,39275.637
666.0,5.2351584,2.5,73541.0,20281.422,223246.38,15523.831,80786.32,33379.297,56623.63
666.0,5.2351584,3.5,76700.0,13143.138,159649.8,11639.502,80319.79,77293.95,59454.547
666.0,5.2351584,4.5,96325.0,4470.8926,239284.92,49505.414,31498.113,45629.06,13611.889
666.0,5.2351584,5.5,123847.0,3399.7773,213810.86,172147.84,39604.527,29023.75,41351.3
666.0,5.2351584,6.5,128783.0,115346.39,308851.2,71307.27,42479.766,120729.586,5102.397
666.0,5.2351584,7.5,125547.0,169375.08,355639.94,99041.82,50881.41,76727.4,59663.336
666.0,5.2351584,8.5,128640.0,51998.18,475445.5,252357.45,58117.75,87253.13,94676.5
666.0,5.2351584,9.5,127196.0,12868.689,544306.3,246686.89,65845.78,59889.383,28820.873
666.0,5.2351584,10.5,124410.0,27476.672,344058.25,84732.74,164091.1,77327.016,17768.332
666.0,5.2351584,11.5,117459.0,190637.88,237328.2,61647.598,144363.95,87646.54,122173.164
666.0,5.2351584,12.5,109545.0,134402.1,367108.84,301510.84,97229.02,107499.06,88700.69
666.0,5.2351584,13.5,96473.0,118619.71,351807.47,227231.03,101320.28,111368.38,55765.258
666.0,5.2351584,14.5,83460.0,137727.45,440950.6,274728.7,48292.03,30841.064,37191.195
666.0,5.2351584,15.5,71219.0,4343.7627,388160.88,290053.34,95468.87,80568.34,87928.48
666.0,5.2351584,16.5,54838.0,18969.893,197662.02,224564.14,61431.613,80324.18,56374.742
666.0,5.2351584,17.5,37688.0,5279.783,125432.9,136807.73,70054.21,57429.383,69773.2
666.0,5.2351584,18.5,24002.0,20450.281,146861.36,34628.23,12685.001,43917.574,72367.68
666.0,5.2351584,19.5,15837.0,46261.66,198340.25,68424.13,52755.133,30047.254,53976.055
666.0,5.2351584,20.5,10528.0,61744.207,158214.84,86144.58,12218.062,14674.633,65374.312
666.0,5.2351584,21.5,7996.0,61314.266,131279.6,130822.98,97231.78,58796.418,48140.582
668.0,5.214323,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668.0,5.214323,1.5,71025.0,56255.34,784239.44,108532.19,118271.22,24173.008,38185.99
668.0,5.214323,2.5,73789.0,8365.82,347429.62,67527.32,78066.805,56674.875,32137.062
668.0,5.214323,3.5,76156.0,15836.122,284592.4,68546.18,41463.89,24192.238,56640.45
668.0,5.214323,4.5,97041.0,6364.263,285660.22,55504.047,70905.78,65355.12,14711.109
668.0,5.214323,5.5,125010.0,68623.19,311138.5,162236.45,35849.465,22423.795,16304.194
668.0,5.214323,6.5,129613.0,4510.2144,377873.9,42010.17,72427.5,64349.76,65181.79
668.0,5.214323,7.5,124432.0,184259.72,263578.9,165255.03,32937.47,21632.62,60022.95
668.0,5.214323,8.5,129702.0,71734.81,350260.72,142667.02,36289.773,42658.812,27798.836
668.0,5.214323,9.5,127468.0,39095.93,473285.44,285540.53,68698.99,61073.8,90706.68
668.0,5.214323,10.5,124388.0,12531.547,408767.94,96994.17,108240.984,106380.53,112967.74
668.0,5.214323,11.5,117897.0,106512.67,229725.53,42761.79,102353.92,18617.729,100577.484
668.0,5.214323,12.5,108334.0,110939.14,397156.38,241434.47,105788.62,95599.92,187139.56
668.0,5.214323,13.5,98723.0,107325.92,435506.25,335427.06,73830.43,40328.492,113057.66
668.0,5.214323,14.5,83094.0,126235.78,426758.6,259459.47,38656.312,79706.8,43458.836
668.0,5.214323,15.5,69785.0,18829.457,293449.53,245200.33,88524.21,36813.36,13012.998
668.0,5.214323,16.5,55205.0,2824.2712,237916.56,197463.2,21197.277,75792.02,41981.9
668.0,5.214323,17.5,38020.0,3383.1626,113616.6,114029.74,49952.13,47847.844,87286.38
668.0,5.214323,18.5,24924.0,29938.598,112382.22,56561.617,20930.525,37135.457,71674.16
668.0,5.214323,19.5,14768.0,33651.86,162352.64,54357.336,28552.77,31542.76,42967.586
668.0,5.214323,20.5,9942.0,51720.45,151269.4,83425.66,36312.062,43119.375,49574.285
668.0,5.214323,21.5,7042.0,37330.633,103430.61,89078.86,44571.426,15774.403,25620.47
670.0,5.170266,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670.0,5.170266,1.5,71806.0,114402.08,764550.3,158244.98,200222.0,86702.32,48418.316
670.0,5.170266,2.5,73789.0,75822.24,483774.78,93690.31,67871.42,26507.586,39487.465
670.0,5.170266,3.5,76762.0,45033.293,237429.86,52001.867,63570.246,54780.9,28179.947
670.0,5.170266,4.5,96987.0,28097.559,377815.56,131936.83,22763.572,28339.904,15191.13
670.0,5.170266,5.5,121132.0,89565.65,363702.1,191351.89,30413.574,51088.05,95206.57
670.0,5.170266,6.5,127152.0,94734.74,378643.9,96467.05,63603.27,36754.125,53194.574
670.0,5.170266,7.5,128035.0,23789.682,236206.58,11068.496,143054.92,23341.979,29276.168
670.0,5.170266,8.5,129808.0,19914.033,320415.53,136992.17,21365.639,9049.373,28588.766
670.0,5.170266,9.5,126120.0,78180.81,336819.03,219794.58,43695.918,40321.406,53200.703
670.0,5.170266,10.5,122681.0,68563.59,181643.44,151402.69,181790.58,128939.75,39162.918
670.0,5.170266,11.5,117523.0,46971.734,117666.266,93082.37,145850.6,44187.52,142100.38
670.0,5.170266,12.5,109647.0,7809.442,405613.22,274524.66,9519.467,86691.74,89592.93
670.0,5.170266,13.5,103866.0,14767.972,748260.6,389588.6,149364.23,95106.195,159750.47
670.0,5.170266,14.5,84792.0,9159.353,423749.16,266032.22,69567.305,81398.94,18089.49
670.0,5.170266,15.5,69870.0,34216.88,233552.77,149227.5,116091.02,88973.914,102554.24
670.0,5.170266,16.5,54818.0,55834.332,250543.97,143041.94,65898.734,99767.82,65257.938
670.0,5.170266,17.5,38652.0,37017.49,150920.7,107247.55,25533.135,86396.65,80506.836
670.0,5.170266,18.5,23671.0,31952.012,85235.55,31758.697,32959.25,65121.297,68240.71
670.0,5.170266,19.5,14268.0,37375.195,158585.67,34880.08,28368.629,26459.137,37021.43
670.0,5.170266,20.5,9048.0,37667.816,141654.81,68544.836,17145.266,48339.11,24145.867
670.0,5.170266,21.5,5924.0,16214.669,86057.87,80483.46,36865.42,4706.9663,12528.165
672.0,5.1470466,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672.0,5.1470466,1.5,72135.0,193534.81,761226.6,85959.65,249878.33,47050.945,27787.87
672.0,5.1470466,2.5,74851.0,88420.42,469223.8,97265.016,81034.74,31271.45,27385.162
672.0,5.1470466,3.5,77814.0,9765.413,268061.06,53118.824,96918.07,78434.69,48776.49
672.0,5.1470466,4.5,98258.0,30349.03,391608.16,65814.35,43811.727,34353.285,57159.27
672.0,5.1470466,5.5,123529.0,21955.096,375079.16,121597.44,72960.46,94966.12,45366.617
672.0,5.1470466,6.5,125256.0,37235.082,286461.12,101918.836,30347.672,42663.57,39400.89
672.0,5.1470466,7.5,127608.0,14835.32,234438.3,75365.34,102179.72,51886.695,52712.773
672.0,5.1470466,8.5,127530.0,84089.02,377496.44,100204.82,84104.695,62901.85,71564.734
672.0,5.1470466,9.5,123556.0,34087.83,403424.7,265170.2,136323.28,22600.027,98516.76
672.0,5.1470466,10.5,122669.0,60914.996,236546.77,295550.25,209826.48,50778.223,47687.67
672.0,5.1470466,11.5,117124.0,54223.043,167208.66,123496.38,133181.22,127333.11,226079.17
672.0,5.1470466,12.5,110850.0,41754.316,299170.66,139022.69,74373.125,83273.96,108315.05
672.0,5.1470466,13.5,102549.0,50517.87,695381.0,450488.34,206150.45,139983.0,71645.29
672.0,5.1470466,14.5,84768.0,118593.89,445621.8,271300.56,74984.63,59536.465,32251.795
672.0,5.1470466,15.5,71131.0,105118.95,348933.66,139117.31,128844.39,114198.03,74339.03
672.0,5.1470466,16.5,54974.0,77212.83,282398.9,90651.875,79228.66,110640.68,82892.96
672.0,5.1470466,17.5,39139.0,70912.1,170911.06,92883.57,12032.696,121115.875,69610.51
672.0,5.1470466,18.5,22792.0,49115.145,99259.33,50288.996,46478.01,55009.254,67847.22
672.0,5.1470466,19.5,14550.0,22727.406,133777.94,7224.2397,27537.953,43467.707,23795.648
672.0,5.1470466,20.5,8959.0,30672.248,124759.59,70383.38,17189.953,36773.484,17299.312
672.0,5.1470466,21.5,5752.0,13033.734,80437.07,81122.17,39865.37,8822.331,19898.143
674.0,5.1003222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674.0,5.1003222,1.5,71994.0,67449.62,664261.3,68615.23,139439.03,52088.336,42238.72
674.0,5.1003222,2.5,74972.0,37343.438,507172.7,42441.0,32444.002,50409.07,53575.78
674.0,5.1003222,3.5,78037.0,58110.45,394636.3,69373.6,106214.29,9841.883,22385.723
674.0,5.1003222,4.5,94064.0,6497.558,324539.34,92897.484,78135.21,39864.035,37196.492
674.0,5.1003222,5.5,127544.0,69856.11,326092.0,160444.02,55727.54,32406.885,21235.514
674.0,5.1003222,6.5,129923.0,16825.928,296841.75,156958.25,54963.953,35902.81,86994.56
674.0,5.1003222,7.5,125617.0,17552.861,194106.75,71112.96,34044.812,21489.652,18321.594
674.0,5.1003222,8.5,128208.0,155089.9,170588.88,58408.65,100485.766,48326.406,85434.29
674.0,5.1003222,9.5,127357.0,128003.375,359331.4,222011.22,264340.38,60398.76,99226.914
674.0,5.1003222,10.5,125413.0,46295.883,249849.38,285522.1,126166.11,86270.72,129523.71
674.0,5.1003222,11.5,117087.0,28423.506,260512.84,223325.7,62645.19,82094.82,119898.016
674.0,5.1003222,12.5,106908.0,41850.008,342829.75,179352.02,74874.52,10527.098,241028.84
674.0,5.1003222,13.5,97812.0,79906.79,575204.3,226564.42,155134.73,88802.14,100120.18
674.0,5.1003222,14.5,81170.0,139562.16,416865.06,274745.03,201046.47,155778.22,123950.82
674.0,5.1003222,15.5,67788.0,156715.72,346808.5,230603.1,99457.79,64584.91,77946.52
674.0,5.1003222,16.5,57822.0,174231.64,293783.38,92263.7,91532.84,62356.83,54499.918
674.0,5.1003222,17.5,41234.0,136667.58,237281.02,51339.92,67533.82,49685.21,20585.906
674.0,5.1003222,18.5,24816.0,50971.727,130717.83,51759.426,61728.05,82465.92,33533.863
674.0,5.1003222,19.5,14376.0,20954.494,94780.92,39850.344,19344.055,50026.137,31389.74
674.0,5.1003222,20.5,8715.0,5368.376,94383.55,38833.062,23801.195,28248.328,25840.758
674.0,5.1003222,21.5,5347.0,11681.589,87439.766,56869.94,34008.477,36814.98,10231.065
676.0,5.076784,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676.0,5.076784,1.5,72569.0,72999.2,681765.94,9989.878,144654.08,44191.99,19652.29
676.0,5.076784,2.5,74531.0,8303.188,398154.44,21790.604,147688.53,54207.57,85845.195
676.0,5.076784,3.5,78024.0,74154.43,447447.53,14223.088,77587.03,20693.783,34447.617
676.0,5.076784,4.5,94026.0,124228.7,339597.0,103670.39,59249.105,55765.66,51873.195
676.0,5.076784,5.5,121104.0,30812.375,381059.4,141458.06,78474.875,26559.562,39855.168
676.0,5.076784,6.5,131726.0,50074.613,310242.2,116841.984,41638.438,11720.096,19864.746
676.0,5.076784,7.5,126609.0,26949.744,184495.77,64104.836,69874.336,14922.682,22813.115
676.0,5.076784,8.5,129854.0,176565.14,205628.69,55991.08,149444.23,87710.04,17361.707
676.0,5.076784,9.5,131787.0,188719.73,224406.38,107056.67,186984.62,85903.69,111889.45
676.0,5.076784,10.5,128061.0,130163.82,349698.34,316977.38,132313.55,103961.43,53977.758
676.0,5.076784,11.5,118947.0,75647.34,348953.1,278140.34,76799.82,113472.31,145982.55
676.0,5.076784,12.5,105665.0,72050.09,336189.72,260971.47,88570.7,123812.57,93679.47
676.0,5.076784,13.5,94807.0,35345.152,491488.62,160337.56,141919.81,59478.195,31676.547
676.0,5.076784,14.5,81695.0,107500.95,325096.03,258731.9,144677.4,123122.914,118169.71
676.0,5.076784,15.5,64418.0,141949.75,266128.0,210297.81,54642.625,11242.668,59379.004
676.0,5.076784,16.5,54600.0,126747.336,296236.88,120265.414,5288.389,50367.395,22845.166
676.0,5.076784,17.5,41859.0,114128.93,232934.48,57795.01,56551.99,30450.555,38818.35
676.0,5.076784,18.5,26369.0,42876.574,162420.38,55966.113,51275.01,28573.678,49875.06
676.0,5.076784,19.5,15264.0,25949.861,97327.12,50969.324,5642.146,48173.258,25508.125
676.0,5.076784,20.5,8883.0,20350.121,74780.92,52856.8,32448.133,39104.926,39995.258
676.0,5.076784,21.5,5462.0,40.966908,93890.18,60611.066,42959.94,47948.426,16465.615
679.0,5.024694,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679.0,5.024694,1.5,72320.0,81326.19,701504.1,130293.25,114382.43,21580.387,54757.03
679.0,5.024694,2.5,74586.0,32002.7,401980.84,169171.58,95715.17,35463.25,48577.5
679.0,5.024694,3.5,76475.0,107119.555,409377.3,116850.875,93246.945,15574.973,60020.457
679.0,5.024694,4.5,95071.0,35516.453,426703.66,93400.55,28145.291,21194.28,72703.02
679.0,5.024694,5.5,123305.0,83238.36,496710.3,152237.45,12402.799,21860.219,31003.365
679.0,5.024694,6.5,126801.0,5466.3887,394690.6,111756.29,60806.816,54174.387,26633.559
679.0,5.024694,7.5,128114.0,46865.934,266916.6,59541.676,61618.977,25599.145,32636.518
679.0,5.024694,8.5,134883.0,52226.09,260617.53,77880.234,113272.33,120883.53,48233.03
679.0,5.024694,9.5,130447.0,23501.291,302293.3,16100.823,85051.68,8013.5664,50430.65
679.0,5.024694,10.5,128611.0,97776.87,117186.28,216005.17,152294.31,36628.19,75438.56
679.0,5.024694,11.5,121953.0,155279.33,395070.5,192365.81,91828.94,103268.91,34852.02
679.0,5.024694,12.5,105458.0,70974.91,342186.44,437652.25,100096.63,131646.81,131286.33
679.0,5.024694,13.5,96848.0,50057.535,380270.44,409665.47,158379.52,120206.12,87693.22
679.0,5.024694,14.5,83808.0,97851.17,370721.8,336030.66,266299.22,127836.36,34344.348
679.0,5.024694,15.5,63723.0,73876.445,250128.25,212666.44,148313.39,70199.98,51364.594
679.0,5.024694,16.5,50163.0,41417.445,223244.7,163521.42,115236.445,87073.88,69985.945
679.0,5.024694,17.5,37962.0,35901.957,216819.06,68891.29,24457.3,51618.01,68546.016
679.0,5.024694,18.5,27965.0,11893.482,180328.45,52462.277,33163.19,43030.324,40680.71
679.0,5.024694,19.5,18067.0,24479.062,106770.914,82106.15,49345.406,38889.727,26379.908
679.0,5.024694,20.5,10153.0,24027.934,76902.42,43230.477,19361.924,49674.6,34771.89
679.0,5.024694,21.5,5722.0,18310.0,102985.03,48671.855,40348.05,48904.418,48643.957
681.0,4.998442,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681.0,4.998442,1.5,72231.0,145092.3,728434.9,117795.63,115848.9,54244.87,44445.984
681.0,4.998442,2.5,74952.0,16781.494,466325.5,102331.016,53623.69,63672.06,24351.125
681.0,4.998442,3.5,78055.0,37144.074,295728.34,146742.2,35126.812,59587.566,30670.35
681.0,4.998442,4.5,97806.0,75412.04,383685.84,136948.9,47416.844,60755.78,28701.55
681.0,4.998442,5.5,123771.0,78429.36,443987.38,139862.05,73711.27,61957.617,41362.457
681.0,4.998442,6.5,129434.0,52312.902,378314.4,168446.36,23031.861,52641.37,73914.53
681.0,4.998442,7.5,127084.0,68460.07,318615.53,13606.755,55945.562,66027.06,26098.756
681.0,4.998442,8.5,131124.0,81494.74,220163.06,89193.17,93169.37,53105.2,67499.26
681.0,4.998442,9.5,130204.0,74700.05,232007.2,76130.52,92374.81,113485.984,80586.305
681.0,4.998442,10.5,128183.0,77942.914,87089.15,24809.514,142356.7,64449.47,19212.809
681.0,4.998442,11.5,121112.0,127910.07,368364.6,217422.52,200999.95,55994.8,94647.91
681.0,4.998442,12.5,106673.0,15538.725,267333.25,502421.16,69562.336,68179.07,40274.42
681.0,4.998442,13.5,95225.0,28992.615,354051.2,450980.66,97844.28,141926.0,106357.15
681.0,4.998442,14.5,85214.0,58123.88,331807.53,296766.72,274574.72,127136.57,14759.6875
681.0,4.998442,15.5,66033.0,106076.44,240537.17,267821.16,240422.27,114284.99,96046.18
681.0,4.998442,16.5,49217.0,50964.21,232417.55,154915.45,115348.41,82692.234,22165.629
681.0,4.998442,17.5,36980.0,12782.038,216808.78,65298.004,74297.15,76855.39,37403.09
681.0,4.998442,18.5,28431.0,449.40506,164668.83,35124.547,54894.48,13920.39,20345.021
681.0,4.998442,19.5,18630.0,12373.001,98361.97,34121.676,33559.473,32381.658,23631.844
681.0,4.998442,20.5,11061.0,35265.383,99167.54,86630.234,26760.934,48229.93,42922.254
681.0,4.998442,21.5,6143.0,18945.312,92062.54,39496.2,25230.533,42956.055,60830.066
682.0,4.972099,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682.0,4.972099,1.5,71624.0,92718.016,746341.94,149997.89,156946.1,80202.305,47576.207
682.0,4.972099,2.5,74528.0,69796.72,345258.1,37995.9,127593.55,41357.26,61439.36
682.0,4.972099,3.5,77454.0,14026.241,210255.77,36157.047,81140.984,49091.434,38687.758
682.0,4.972099,4.5,98763.0,19351.508,326924.9,129255.055,37952.297,20114.676,10371.565
682.0,4.972099,5.5,127361.0,35932.54,459011.22,128462.77,80072.4,38275.48,12544.609
682.0,4.972099,6.5,131722.0,65798.88,424804.03,143649.1,70629.445,13711.814,36423.434
682.0,4.972099,7.5,125370.0,6398.973,252168.8,84558.305,59034.508,15547.737,35111.246
682.0,4.972099,8.5,129003.0,20529.947,105155.37,134126.62,92788.945,69461.625,46849.727
682.0,4.972099,9.5,126986.0,7232.4385,182923.75,277015.88,130703.26,30112.52,7522.78
682.0,4.972099,10.5,127476.0,68950.82,211730.53,39768.703,111146.84,55554.8,72314.1
682.0,4.972099,11.5,121825.0,17959.965,304517.12,259871.27,171363.06,170977.64,70341.195
682.0,4.972099,12.5,107614.0,21737.01,373073.2,464913.34,77098.61,111606.516,101966.46
682.0,4.972099,13.5,95910.0,4709.095,391899.8,436000.7,214310.97,159269.86,131999.73
682.0,4.972099,14.5,85759.0,15333.837,310986.16,352498.3,290041.75,75979.33,119533.34
682.0,4.972099,15.5,68211.0,118143.24,189712.34,292329.34,219436.8,46791.95,37568.36
682.0,4.972099,16.5,49693.0,33618.438,196290.2,166923.89,141153.45,117509.93,28259.488
682.0,4.972099,17.5,36633.0,37469.797,191764.38,32330.594,42778.316,68979.516,55888.645
682.0,4.972099,18.5,27414.0,245.0946,161697.53,13901.159,59859.83,51177.72,26903.322
682.0,4.972099,19.5,19083.0,19967.309,75567.9,47128.65,28058.709,55722.72,37679.94
682.0,4.972099,20.5,11809.0,48171.27,95655.53,87707.29,15664.064,31114.016,39969.836
682.0,4.972099,21.5,6206.0,12319.16,81673.27,21221.018,37540.812,24574.389,49128.168
684.0,4.9455957,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684.0,4.9455957,1.5,72173.0,166746.39,804104.56,104739.67,229095.89,100565.836,50028.805
684.0,4.9455957,2.5,74493.0,18711.932,304036.88,76213.36,111720.68,100090.71,41923.08
684.0,4.9455957,3.5,75851.0,10135.717,212701.23,49478.18,77466.64,35059.12,25445.883
684.0,4.9455957,4.5,97726.0,72391.586,348642.75,138943.28,3330.2712,19436.78,47482.4
684.0,4.9455957,5.5,126109.0,103448.69,477783.3,127430.06,85917.47,62549.22,5226.648
684.0,4.9455957,6.5,132467.0,21271.709,508329.53,150862.97,10786.052,56337.42,72219.95
684.0,4.9455957,7.5,128783.0,14008.207,323126.94,154673.1,38430.26,33640.598,12283.645
684.0,4.9455957,8.5,126656.0,10274.698,112909.27,106171.836,135375.06,78457.03,11278.509
684.0,4.9455957,9.5,128582.0,67989.08,32178.99,207065.17,117462.414,89814.13,85077.78
684.0,4.9455957,10.5,125842.0,28606.793,230741.08,206081.02,50468.117,37233.473,45043.996
684.0,4.9455957,11.5,122636.0,2599.425,268776.88,87656.16,192344.77,118478.25,89645.46
684.0,4.9455957,12.5,110293.0,74233.95,423381.0,356482.66,184896.11,114013.516,54630.43
684.0,4.9455957,13.5,96566.0,3261.0752,413777.88,355060.94,141278.56,167418.6,108401.195
684.0,4.9455957,14.5,85596.0,22558.219,358952.7,328262.25,239844.86,140172.67,70358.914
684.0,4.9455957,15.5,70264.0,91514.805,232133.16,371336.97,209855.11,42795.14,15466.297
684.0,4.9455957,16.5,49465.0,35251.504,172320.22,172294.9,125068.22,135852.56,22428.236
684.0,4.9455957,17.5,36102.0,44481.297,137109.56,37814.125,36605.348,86526.61,16763.904
684.0,4.9455957,18.5,27356.0,21133.781,134211.5,18235.262,37700.586,58235.38,20821.764
684.0,4.9455957,19.5,19276.0,21391.605,87346.41,55970.676,50802.086,61103.93,56295.41
684.0,4.9455957,20.5,12099.0,32022.83,89024.125,60356.688,26726.303,15754.253,52313.438
684.0,4.9455957,21.5,6662.0,5081.009,91709.18,27932.676,52687.887,31579.21,50035.523
687.0,4.892248,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687.0,4.892248,1.5,72061.0,144143.28,788312.4,129729.3,180697.33,75560.836,64742.88
687.0,4.892248,2.5,75149.0,629.39166,423731.72,99512.35,110408.49,25998.844,65053.656
687.0,4.892248,3.5,78035.0,1501.4722,194628.11,84020.81,75168.76,22062.047,16278.387
687.0,4.892248,4.5,96792.0,21536.98,317386.12,104674.61,43644.99,61227.27,32409.639
687.0,4.892248,5.5,122309.0,28878.879,475666.12,65931.55,72752.99,96056.15,6089.997
687.0,4.892248,6.5,123478.0,34036.195,394159.53,73284.586,93539.04,62133.637,5113.2144
687.0,4.892248,7.5,129656.0,16299.451,244296.6,125272.58,88728.13,35974.523,9090.314
687.0,4.892248,8.5,133258.0,80581.98,183275.62,211849.23,161111.31,70092.53,65811.63
687.0,4.892248,9.5,129648.0,99870.19,169211.95,305699.56,140910.05,69492.62,73718.375
687.0,4.892248,10.5,126537.0,14873.537,89338.61,342776.97,223095.36,33856.93,43795.895
687.0,4.892248,11.5,119624.0,24048.148,111022.77,103023.06,141293.52,109823.64,30844.031
687.0,4.892248,12.5,114104.0,57175.01,285042.06,113506.016,25168.633,95797.016,91037.164
687.0,4.892248,13.5,102218.0,21303.229,542897.0,276111.7,89025.75,140597.48,57928.59
687.0,4.892248,14.5,83355.0,45201.96,481410.72,276131.9,204598.25,173844.53,105704.92
687.0,4.892248,15.5,67725.0,48589.87,377603.9,278336.78,107765.59,102726.97,28587.33
687.0,4.892248,16.5,50070.0,58566.76,205109.77,192294.11,123320.734,61337.35,35352.85
687.0,4.892248,17.5,36120.0,28158.688,114480.52,100587.37,56479.254,118490.11,66061.8
687.0,4.892248,18.5,27302.0,24995.479,130923.24,80149.23,61084.645,94487.766,61563.94
687.0,4.892248,19.5,19772.0,18821.973,109067.37,23402.299,40103.35,52422.06,58679.46
687.0,4.892248,20.5,11945.0,33087.11,94025.14,84783.055,27271.156,26179.44,39414.574
687.0,4.892248,21.5,6353.0,10846.036,72674.39,31398.467,5460.441,10828.596,9980.733
689.0,4.8626695,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689.0,4.8626695,1.5,72325.0,78471.734,727056.75,60562.793,172482.73,17668.254,56444.184
689.0,4.8626695,2.5,75337.0,66771.51,411098.25,7661.421,124434.85,47887.605,26296.959
689.0,4.8626695,3.5,78243.0,31564.67,169165.69,77083.32,62390.297,101337.65,72334.016
689.0,4.8626695,4.5,96423.0,24338.025,314601.8,18568.38,67561.9,64227.387,49998.605
689.0,4.8626695,5.5,127314.0,73407.75,539290.6,90536.28,59980.35,36332.242,63402.508
689.0,4.8626695,6.5,126836.0,50281.07,395335.25,34201.035,79188.22,41229.74,74179.05
689.0,4.8626695,7.5,127237.0,80992.88,272543.88,102537.2,76054.164,23220.525,74228.91
689.0,4.8626695,8.5,134558.0,116019.58,13035.9,235336.47,71734.65,18179.45,45781.617
689.0,4.8626695,9.5,130655.0,73412.4,216692.67,151595.6,116425.77,50871.023,97045.32
689.0,4.8626695,10.5,124424.0,54087.152,199112.36,392597.56,171773.44,148083.92,34790.89
689.0,4.8626695,11.5,115679.0,69121.51,61766.734,180113.77,48148.71,30652.416,52562.93
689.0,4.8626695,12.5,113556.0,14710.1,168528.27,85994.95,57069.566,114466.66,88552.74
689.0,4.8626695,13.5,103365.0,41139.59,418741.22,310345.47,103215.59,65862.41,59489.363
689.0,4.8626695,14.5,84343.0,58981.355,530973.44,276417.22,158925.27,220014.72,30203.27
689.0,4.8626695,15.5,68505.0,87429.305,412458.97,252480.05,149093.94,78374.05,74661.17
689.0,4.8626695,16.5,52440.0,49220.51,290561.8,177742.22,52514.105,34355.633,62154.83
689.0,4.8626695,17.5,36556.0,26696.295,119041.64,92317.72,43938.582,44746.418,67379.36
689.0,4.8626695,18.5,26122.0,23823.445,141659.34,58376.336,26826.053,53286.074,38729.62
689.0,4.8626695,19.5,19061.0,24893.49,105951.05,39118.918,16596.88,12488.251,15139.974
689.0,4.8626695,20.5,11307.0,15473.199,61935.04,72073.58,17372.492,19448.39,27213.914
689.0,4.8626695,21.5,6544.0,1809.4481,52051.29,28856.076,10184.866,25718.287,17244.953
690.0,4.848723,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690.0,4.848723,1.5,72725.0,41196.984,704472.44,58686.77,195841.48,48874.367,50698.54
690.0,4.848723,2.5,74302.0,9100.245,343240.16,10542.541,154343.53,8799.568,34175.008
690.0,4.848723,3.5,78021.0,27395.955,175621.67,56527.94,58139.684,68185.69,50320.93
690.0,4.848723,4.5,95034.0,13833.65,201487.61,93470.82,4438.06,40249.574,22514.113
690.0,4.848723,5.5,127674.0,35263.258,523648.1,149983.56,55332.598,2025.191,32417.135
690.0,4.848723,6.5,129789.0,68346.61,408708.06,83807.67,66811.28,4746.2007,91724.77
690.0,4.848723,7.5,126382.0,86691.78,291707.34,91023.12,82966.15,1442.3888,14279.477
690.0,4.848723,8.5,135662.0,73602.57,27191.168,167300.36,102965.07,21070.787,43281.395
690.0,4.848723,9.5,130719.0,91643.42,196301.36,165293.2,88583.19,51182.504,33584.14
690.0,4.848723,10.5,125613.0,146182.22,219403.56,371836.9,91647.1,128617.414,124830.6
690.0,4.848723,11.5,113224.0,128508.32,77159.12,230468.23,36810.434,76526.07,23996.482
690.0,4.848723,12.5,112378.0,2187.4214,97702.22,178520.89,86035.88,113037.93,55540.277
690.0,4.848723,13.5,102146.0,52780.29,397799.97,328575.25,97316.93,140460.62,98068.42
690.0,4.848723,14.5,84758.0,31089.785,481534.06,260692.77,84864.49,149464.73,38285.535
690.0,4.848723,15.5,70552.0,107056.625,480140.25,203125.05,160062.66,23448.768,68650.83
690.0,4.848723,16.5,54066.0,42794.918,327365.75,163621.56,55587.547,6683.8813,80678.89
690.0,4.848723,17.5,36546.0,23557.408,126081.08,85061.29,21810.977,39616.266,74011.67
690.0,4.848723,18.5,25181.0,27672.615,118215.72,26002.062,14519.152,17503.102,7648.094
690.0,4.848723,19.5,18478.0,18928.1,111850.66,24080.963,32524.037,19494.84,15942.74
690.0,4.848723,20.5,11342.0,196.81767,67427.984,70376.195,33202.645,29626.475,33410.81
690.0,4.848723,21.5,6613.0,879.4346,41176.945,34013.656,13979.693,25366.373,20943.592
692.0,4.806665,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692.0,4.806665,1.5,72618.0,15150.196,673792.6,43363.28,158650.75,88708.3,39161.754
692.0,4.806665,2.5,74470.0,37269.684,349660.47,84009.31,141807.53,58577.234,5067.3022
