snapshot_t,lookbacktime,Rcenters,Nparticles,amp0,amp1,amp2,amp3,amp4,amp5
704.0,4.6222377,14.5,86286.0,6040.2104,10310.555,13045.043,8103.978,920.1306,3971.5525
704.0,4.6222377,15.5,70310.0,5241.8457,11796.366,17221.78,5246.84,6005.7393,1358.8279
704.0,4.6222377,16.5,52388.0,2032.4023,11648.542,14622.654,2530.0254,6268.7544,2884.3743
704.0,4.6222377,17.5,41072.0,5841.8345,16109.293,13317.821,5124.592,6673.764,4044.3296
704.0,4.6222377,18.5,28043.0,5008.787,9702.842,10122.606,3478.2964,3752.475,3423.1326
704.0,4.6222377,19.5,17371.0,2312.9622,4844.8247,6513.7056,1362.7107,3133.157,3515.2605
704.0,4.6222377,20.5,10368.0,877.68256,3455.835,5333.4536,3399.6897,2785.1558,2503.9944
704.0,4.6222377,21.5,6647.0,209.73634,7366.5894,6029.3696,3974.003,1823.6051,894.3838
706.0,4.5770884,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706.0,4.5770884,1.5,71519.0,49.35764,2551.4275,1357.7787,831.37006,359.47598,144.64665
706.0,4.5770884,2.5,74922.0,704.1027,1510.241,1173.8054,562.74084,985.898,953.3708
706.0,4.5770884,3.5,78299.0,803.356,1817.4607,743.0811,379.4153,327.1207,334.82632
706.0,4.5770884,4.5,96283.0,617.6866,4170.111,146.44691,598.0178,249.7716,465.02618
706.0,4.5770884,5.5,129516.0,776.6829,7287.505,1183.6646,857.8727,841.2074,926.8606
706.0,4.5770884,6.5,131764.0,4126.2476,6560.599,2262.6592,497.58783,765.0238,561.70636
706.0,4.5770884,7.5,125111.0,4088.0964,8564.112,3251.0757,1775.0132,1370.8821,1251.4331
706.0,4.5770884,8.5,126712.0,3813.348,4603.255,1969.4528,3326.659,2050.0347,662.498
706.0,4.5770884,9.5,132671.0,1934.9973,10216.304,3044.0293,4199.0205,2798.4875,1146.3171
706.0,4.5770884,10.5,131135.0,3736.2546,13697.689,1646.8727,5850.7847,2004.042,4845.7056
706.0,4.5770884,11.5,122860.0,4305.042,7689.856,9436.044,4028.9246,3834.5903,7832.54
706.0,4.5770884,12.5,116563.0,4555.0615,15723.773,2872.7822,3446.4285,8814.107,2442.7937
706.0,4.5770884,13.5,102182.0,4721.37,11824.236,5922.7534,3210.7185,12734.758,4425.225
706.0,4.5770884,14.5,90670.0,7231.885,14160.864,15591.706,7701.951,4307.305,4505.9644
706.0,4.5770884,15.5,72991.0,10213.924,10116.489,18931.248,3958.3782,841.2759,2956.3186
706.0,4.5770884,16.5,54401.0,2158.2952,9848.463,15158.155,8154.7666,4114.479,2013.7328
706.0,4.5770884,17.5,40431.0,2122.9395,12254.888,16599.172,9141.048,5845.199,4878.9873
706.0,4.5770884,18.5,29840.0,6625.355,13699.149,13291.259,8177.75,5107.085,5668.7783
706.0,4.5770884,19.5,19699.0,2656.5618,8925.76,6741.5293,2055.3005,860.02185,3632.1572
706.0,4.5770884,20.5,11505.0,936.6837,3115.7842,5095.4507,2404.7888,4232.1055,2512.9685
706.0,4.5770884,21.5,6872.0,1480.4502,7817.629,6288.3057,4347.4683,4705.183,2076.7007
708.0,4.552132,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708.0,4.552132,1.5,71457.0,736.73083,1884.8511,959.1102,249.55415,802.1397,519.29083
708.0,4.552132,2.5,74163.0,777.3388,1487.934,497.21924,480.16324,173.88841,988.46655
708.0,4.552132,3.5,77532.0,1150.6224,2693.8562,609.2694,216.86627,932.55316,399.16556
708.0,4.552132,4.5,92864.0,1498.9028,4639.354,1847.902,242.57738,982.23553,500.99963
708.0,4.552132,5.5,127291.0,798.1113,5137.5474,1098.8638,645.6118,1388.4694,836.4196
708.0,4.552132,6.5,136894.0,3396.797,6297.2104,3380.3572,1085.7623,1825.6997,675.76636
708.0,4.552132,7.5,131270.0,3670.5176,5611.978,3451.6409,2244.45,451.10684,913.5074
708.0,4.552132,8.5,128704.0,3843.211,4647.8223,3330.1392,2128.5586,3737.754,1707.3317
708.0,4.552132,9.5,130988.0,3442.492,8706.952,1836.9313,5589.9756,2051.2976,1274.5706
708.0,4.552132,10.5,125252.0,4488.0996,14198.35,8075.841,6721.254,2453.8618,2503.7466
708.0,4.552132,11.5,120742.0,1888.1011,7576.626,9553.272,3039.9128,1965.0311,304.56918
708.0,4.552132,12.5,115191.0,5003.4546,19083.908,7397.8022,9360.71,9501.393,5487.6978
708.0,4.552132,13.5,103764.0,5357.799,14358.889,4128.485,7599.16,9754.599,1743.7986
708.0,4.552132,14.5,90730.0,11178.871,16097.27,13754.1875,2511.8694,5581.907,5235.834
708.0,4.552132,15.5,74521.0,8997.423,11895.728,16921.975,5048.003,3551.6426,2490.54
708.0,4.552132,16.5,57442.0,1942.8063,10126.135,13284.971,8807.253,3153.5205,2686.5447
708.0,4.552132,17.5,40293.0,3867.7407,12073.41,16352.108,9123.578,3580.6497,2938.654
708.0,4.552132,18.5,29539.0,4177.599,12146.523,13375.702,8516.546,2310.4065,4281.237
708.0,4.552132,19.5,19949.0,1654.6589,7749.4004,7698.3877,5466.5684,643.45917,5151.3667
708.0,4.552132,20.5,12577.0,383.10593,6377.2207,7835.6895,261.84634,4688.8633,3776.8672
708.0,4.552132,21.5,7478.0,3274.7737,8427.498,5750.486,3394.1907,4669.8135,1029.1959
711.0,4.501815,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711.0,4.501815,1.5,71871.0,447.2361,2477.1562,1539.8394,347.55148,296.63702,296.84872
711.0,4.501815,2.5,73976.0,109.738914,1701.2649,829.3406,560.09924,827.2009,401.64197
711.0,4.501815,3.5,76467.0,634.6976,1784.368,418.9994,751.10693,516.20123,249.50887
711.0,4.501815,4.5,96783.0,2096.308,3853.3354,737.15405,1280.1053,280.84735,499.58798
711.0,4.501815,5.5,123746.0,2804.6445,6125.8125,2219.5322,1696.856,232.27577,201.91154
711.0,4.501815,6.5,129515.0,4228.7114,5628.1787,1528.7515,2135.1846,1873.7946,532.499
711.0,4.501815,7.5,134452.0,2704.148,5040.734,2608.7883,1581.5005,1556.1074,1103.2678
711.0,4.501815,8.5,138309.0,1941.0123,8380.232,3180.6926,3753.7917,3198.249,2337.7197
711.0,4.501815,9.5,131467.0,7276.436,8421.629,3920.2156,1843.634,1816.717,1832.499
711.0,4.501815,10.5,129396.0,5088.7056,5956.182,6331.2446,8160.5527,1091.6056,6220.956
711.0,4.501815,11.5,121256.0,6034.343,10674.829,10469.494,7769.0205,7126.8994,4647.5015
711.0,4.501815,12.5,110632.0,2771.378,7089.676,8131.0605,5262.2397,3244.3318,2827.3103
711.0,4.501815,13.5,104750.0,13582.996,14073.121,2617.202,9175.896,7783.8784,4805.1963
711.0,4.501815,14.5,88015.0,6241.354,7218.899,5882.1177,6766.384,3472.4734,8173.8677
711.0,4.501815,15.5,73734.0,8728.642,10781.793,15415.018,3085.9497,773.21564,5401.6367
711.0,4.501815,16.5,57066.0,5469.8135,15496.997,12964.201,5073.273,1802.7666,1065.277
711.0,4.501815,17.5,41537.0,4531.383,11609.264,9481.353,6971.4873,4282.1904,3048.4
711.0,4.501815,18.5,31973.0,4898.971,11200.493,9357.897,9162.774,3359.8083,4392.7505
711.0,4.501815,19.5,20899.0,852.51,7558.055,9591.1875,6060.789,1691.3535,4311.527
711.0,4.501815,20.5,12495.0,3022.8994,4810.5967,9215.099,2033.7727,4740.741,4581.834
711.0,4.501815,21.5,8518.0,5938.4453,10638.295,9983.745,4104.8257,5225.121,4155.4053
712.0,4.489422,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712.0,4.489422,1.5,71553.0,86.624405,1905.156,956.9816,525.75305,497.1987,170.74838
712.0,4.489422,2.5,75092.0,299.46024,1937.0966,1138.7734,480.69748,1001.157,364.06622
712.0,4.489422,3.5,77293.0,60.676468,2452.1223,931.3279,1187.0739,491.43637,431.4421
712.0,4.489422,4.5,98383.0,705.33923,4025.7915,1410.4408,970.5606,250.9726,928.2358
712.0,4.489422,5.5,125667.0,2253.1865,5414.641,1106.2954,1110.1803,379.29184,954.277
712.0,4.489422,6.5,128284.0,3233.4756,4904.7603,2589.674,2535.106,1696.6887,780.8617
712.0,4.489422,7.5,131053.0,2496.4688,4822.0933,1626.1992,1933.4186,2244.8357,751.9768
712.0,4.489422,8.5,138960.0,2176.1216,7776.2334,4502.7104,5342.1416,888.48254,2173.9614
712.0,4.489422,9.5,134777.0,7072.7676,9729.527,3512.454,969.5397,1564.328,2763.8755
712.0,4.489422,10.5,130135.0,5917.71,7311.4995,7473.3955,8054.1167,2343.5452,4994.782
712.0,4.489422,11.5,121793.0,5937.97,12085.723,11574.282,7015.37,5591.8525,3922.657
712.0,4.489422,12.5,110587.0,4104.335,4673.5483,7725.5205,6715.367,4818.464,1952.6178
712.0,4.489422,13.5,102778.0,12909.118,11757.937,2874.3486,8381.464,3830.1787,6543.891
712.0,4.489422,14.5,87505.0,6698.6367,10094.026,3565.6995,7359.459,3515.3303,6372.6206
712.0,4.489422,15.5,73655.0,8756.679,8172.212,14732.199,2051.9058,1462.738,6223.983
712.0,4.489422,16.5,56511.0,6850.521,16341.102,12097.472,5653.444,2708.4836,1828.8567
712.0,4.489422,17.5,41319.0,4484.309,10258.665,9792.348,5896.6274,3839.4297,2785.3232
712.0,4.489422,18.5,32341.0,4931.847,10288.122,8664.835,8344.065,3329.0278,3992.3894
712.0,4.489422,19.5,21471.0,1051.2535,8633.636,10017.689,7348.2812,3103.789,5460.838
712.0,4.489422,20.5,12729.0,3245.2002,4507.5947,9906.298,3044.2822,3416.9978,4601.282
712.0,4.489422,21.5,8473.0,6084.455,10143.697,9700.417,3395.8062,5176.3457,2708.974
714.0,4.4519887,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714.0,4.4519887,1.5,72100.0,518.07294,1773.2305,1134.3037,1009.62396,751.55096,644.79474
714.0,4.4519887,2.5,72834.0,1234.7656,1341.508,74.0,738.86743,637.53564,359.55032
714.0,4.4519887,3.5,78091.0,1115.086,1941.3564,1650.7032,459.95273,1656.2616,672.3529
714.0,4.4519887,4.5,98977.0,500.82758,3092.4573,1719.9086,427.79553,1190.7103,352.63742
714.0,4.4519887,5.5,130366.0,456.813,6075.57,262.20633,933.4037,309.41232,877.72986
714.0,4.4519887,6.5,131772.0,2523.2961,5793.9673,2668.5554,1087.6138,530.7577,1061.3455
714.0,4.4519887,7.5,127397.0,1853.795,3877.4766,670.88293,1067.2631,1299.036,1415.8392
714.0,4.4519887,8.5,137318.0,4605.914,4964.646,4303.911,4945.1763,2906.5178,1981.1997
714.0,4.4519887,9.5,137414.0,5502.112,6642.835,1920.2185,2320.0198,1580.8975,4106.529
714.0,4.4519887,10.5,132587.0,4702.3213,10093.827,3554.9329,8195.062,375.37094,1553.4088
714.0,4.4519887,11.5,124412.0,3352.2397,12446.038,11771.86,9962.205,3817.513,3999.4346
714.0,4.4519887,12.5,112208.0,5695.63,8112.137,8144.2207,11063.481,4585.2974,7884.06
714.0,4.4519887,13.5,101682.0,7428.3545,7668.9556,2339.254,8368.727,5541.5596,1576.366
714.0,4.4519887,14.5,83963.0,6747.803,8777.616,7261.35,2742.5488,2501.8027,4947.8936
714.0,4.4519887,15.5,68605.0,8947.674,7078.622,5757.8145,4309.3794,3172.5767,1631.4366
714.0,4.4519887,16.5,57051.0,9056.781,8062.316,5482.184,2764.5176,1711.759,7595.9136
714.0,4.4519887,17.5,43075.0,4117.259,5046.4736,8676.702,4528.148,2549.4978,3319.2544
714.0,4.4519887,18.5,31942.0,3656.9312,9350.047,12631.556,9216.2,5032.5425,5721.5015
714.0,4.4519887,19.5,21596.0,599.43463,8192.1455,10132.011,6874.77,4700.4717,4727.7773
714.0,4.4519887,20.5,14094.0,3080.214,7878.477,11618.544,3583.8171,2635.3662,2287.38
714.0,4.4519887,21.5,7919.0,4157.539,5692.5215,7117.6978,1137.016,4990.665,2135.6938
716.0,4.425637,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716.0,4.425637,1.5,70576.0,644.614,2456.1372,828.2002,1067.0371,689.2051,625.3003
716.0,4.425637,2.5,73100.0,414.01395,1304.3473,1272.4646,770.65533,547.1232,291.58026
716.0,4.425637,3.5,79226.0,1333.7301,2306.8533,751.57733,841.6555,378.76376,680.99194
716.0,4.425637,4.5,97675.0,1246.1511,3419.3438,796.21466,599.93805,400.05695,1189.5913
716.0,4.425637,5.5,126153.0,2560.4485,4673.031,2013.1437,344.52548,1572.536,1076.9116
716.0,4.425637,6.5,134759.0,3292.2354,3599.744,2431.5146,513.87506,1479.485,781.8699
716.0,4.425637,7.5,130522.0,2457.618,3909.8188,1492.7664,1065.9357,1134.7651,915.1482
716.0,4.425637,8.5,135130.0,1192.6024,6840.259,1781.0748,236.84715,3806.5088,3333.231
716.0,4.425637,9.5,137566.0,6197.9556,6019.114,4893.679,1559.8317,4204.146,2218.5503
716.0,4.425637,10.5,135501.0,1645.0677,4079.582,4232.843,10420.438,849.8617,1512.7825
716.0,4.425637,11.5,125453.0,1640.9784,10837.3125,8641.438,12418.924,2076.542,3609.739
716.0,4.425637,12.5,113845.0,4683.488,8445.779,7786.7666,11486.588,4033.5984,6882.059
716.0,4.425637,13.5,102164.0,6147.117,12557.454,8129.2266,11784.908,7817.923,2676.3962
716.0,4.425637,14.5,82802.0,5853.304,6637.14,7550.876,2601.103,3588.3062,4076.3943
716.0,4.425637,15.5,65824.0,7463.239,5837.48,3459.3682,1595.881,2883.5676,515.5719
716.0,4.425637,16.5,53844.0,8009.675,9103.823,3333.7988,2551.3882,2867.2258,6404.8896
716.0,4.425637,17.5,44551.0,4403.863,3961.1504,8526.102,6960.398,6435.4067,5108.2227
716.0,4.425637,18.5,33133.0,974.28864,7296.421,14520.666,9109.605,3808.1511,5255.5825
716.0,4.425637,19.5,21240.0,1117.023,7772.5586,10697.584,4609.499,5102.817,3662.5945
716.0,4.425637,20.5,13116.0,1028.4941,8355.919,10038.104,2374.9116,2153.1462,1085.0421
716.0,4.425637,21.5,7917.0,1464.5492,4146.3105,6490.435,712.8158,2805.7366,2822.349
718.0,4.3840175,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718.0,4.3840175,1.5,71465.0,1554.092,2676.9814,1550.5398,1140.8849,536.6829,119.41238
718.0,4.3840175,2.5,72812.0,985.35126,2136.798,562.0047,824.76733,727.8945,591.0722
718.0,4.3840175,3.5,79522.0,468.0275,1811.2163,696.19025,613.9915,1012.83307,313.57785
718.0,4.3840175,4.5,96933.0,1499.0696,3094.7117,1421.3337,993.9947,947.6899,146.26753
718.0,4.3840175,5.5,123221.0,2711.8599,6560.29,1806.0131,1856.4994,802.2273,586.8226
718.0,4.3840175,6.5,130516.0,4925.9624,5610.907,1881.6285,2919.829,1844.0923,2029.5432
718.0,4.3840175,7.5,134140.0,3317.1655,4511.028,1837.1276,2014.709,803.90234,86.72941
718.0,4.3840175,8.5,136595.0,3169.1646,6550.9766,3159.728,3439.3516,2985.7869,2296.8096
718.0,4.3840175,9.5,137942.0,4521.746,11457.771,554.7579,4598.6377,4267.6973,1071.5109
718.0,4.3840175,10.5,136371.0,3013.0088,11819.737,5274.327,2704.2563,2740.309,3819.2954
718.0,4.3840175,11.5,126669.0,2432.821,8675.736,7598.476,3709.339,2169.6887,2764.128
718.0,4.3840175,12.5,114507.0,8681.99,8741.614,6975.1475,8984.922,2387.4165,3407.98
718.0,4.3840175,13.5,103910.0,6179.2397,5936.074,10574.302,8409.883,3090.2458,4530.36
718.0,4.3840175,14.5,84223.0,7021.568,10120.8125,9201.906,6810.291,5396.605,4641.1567
718.0,4.3840175,15.5,63119.0,3507.3787,7843.164,3360.077,3084.2542,3722.3906,3875.1226
718.0,4.3840175,16.5,52324.0,5786.3013,9651.532,4091.7483,1470.7119,4761.3633,1915.0902
718.0,4.3840175,17.5,43194.0,4917.0117,7793.0137,7880.248,5963.1895,4851.168,6597.264
718.0,4.3840175,18.5,34498.0,3577.998,4418.1143,9979.086,7382.375,5791.7563,9027.447
718.0,4.3840175,19.5,22314.0,1100.9069,10202.928,13162.087,2005.8872,4672.086,6007.135
718.0,4.3840175,20.5,12799.0,1543.6483,5538.371,6752.6206,724.3922,2731.9485,1910.5193
718.0,4.3840175,21.5,7294.0,853.0441,4340.128,5117.7505,2213.9153,2635.4146,2500.522
720.0,4.356077,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720.0,4.356077,1.5,71420.0,800.63,3156.309,1799.1586,164.11981,588.4824,875.1082
720.0,4.356077,2.5,74351.0,720.62335,2519.3772,271.53476,1151.5616,213.07988,647.4094
720.0,4.356077,3.5,80033.0,1195.9586,2384.8096,1305.1735,873.50397,228.47302,694.7519
720.0,4.356077,4.5,94779.0,791.3873,3164.8088,1774.764,811.7638,441.8095,637.1064
720.0,4.356077,5.5,125191.0,1200.1364,4284.3306,999.74194,567.2935,1145.0251,882.83185
720.0,4.356077,6.5,127994.0,3742.9785,5868.8887,1352.0878,1240.0635,1417.8064,570.2573
720.0,4.356077,7.5,131047.0,4047.8762,3350.263,2464.0276,1153.1356,2043.2975,238.27217
720.0,4.356077,8.5,136424.0,3334.9167,5057.9697,3734.1255,6373.634,2163.0652,1813.0966
720.0,4.356077,9.5,138340.0,7468.9854,14301.804,3783.2617,3355.433,1333.2961,1144.1165
720.0,4.356077,10.5,136710.0,4660.8735,15975.912,2301.4167,3075.8599,5403.291,1131.9578
720.0,4.356077,11.5,126768.0,510.4556,6631.874,4065.15,4749.1885,2816.6501,2460.8013
720.0,4.356077,12.5,115894.0,10611.479,5875.545,3853.9294,4525.595,7979.297,4385.858
720.0,4.356077,13.5,104585.0,7025.25,8578.608,13266.171,2972.6506,2967.53,3691.0308
720.0,4.356077,14.5,86641.0,4033.5505,9103.07,12648.451,9759.026,6144.6987,2205.7852
720.0,4.356077,15.5,64540.0,5070.8955,9698.472,7745.6094,3884.4556,5192.9683,6341.0957
720.0,4.356077,16.5,52229.0,5777.145,11128.398,3632.9602,4978.487,6553.3384,4809.4775
720.0,4.356077,17.5,42072.0,5547.0625,4549.831,8617.324,1439.836,3263.152,6129.8145
720.0,4.356077,18.5,33456.0,4608.233,4947.002,8383.67,3165.0718,5338.461,6575.7803
720.0,4.356077,19.5,22812.0,4333.23,8535.644,11879.472,4075.15,2673.7131,5509.688
720.0,4.356077,20.5,13867.0,3241.5935,5771.5137,7371.318,2457.179,2780.5576,532.4872
720.0,4.356077,21.5,7097.0,1325.7719,4496.246,4886.452,1143.472,3139.3533,2457.8093
722.0,4.3280177,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722.0,4.3280177,1.5,72079.0,141.18446,2926.0667,1054.0216,655.06085,325.6405,185.91289
722.0,4.3280177,2.5,75985.0,547.79565,2871.0852,1091.9938,933.4259,676.7824,691.3121
722.0,4.3280177,3.5,78699.0,177.0658,2658.4246,311.47018,800.7961,785.6464,1276.1085
722.0,4.3280177,4.5,94569.0,577.98346,4232.6387,508.61496,1309.9847,539.3026,456.90594
722.0,4.3280177,5.5,125270.0,544.03925,6274.5693,802.0066,1913.3954,1788.198,677.74176
722.0,4.3280177,6.5,130162.0,3269.4346,6936.243,340.511,1625.595,1259.7303,982.21924
722.0,4.3280177,7.5,128112.0,4532.626,3306.2356,3114.069,483.042,1812.7971,947.48285
722.0,4.3280177,8.5,136034.0,4139.005,3386.9236,2524.6782,2462.3123,1994.6993,1785.3352
722.0,4.3280177,9.5,136319.0,5750.1807,10378.575,1585.4333,1817.4246,4078.9617,1317.35
722.0,4.3280177,10.5,133922.0,8383.154,20793.33,2571.2512,2458.3472,704.0394,4953.948
722.0,4.3280177,11.5,128026.0,2149.5603,5052.6,2194.7012,10915.292,2442.672,1048.8649
722.0,4.3280177,12.5,117838.0,6167.26,6617.2217,1062.9846,3937.0464,5878.2554,3579.7554
722.0,4.3280177,13.5,105085.0,7899.407,4276.885,10284.173,8189.299,4285.6504,4191.71
722.0,4.3280177,14.5,89700.0,4450.906,10569.503,10168.077,6278.505,3316.622,1866.0305
722.0,4.3280177,15.5,67299.0,4554.368,10524.727,10593.042,8254.353,6908.803,2375.6116
722.0,4.3280177,16.5,51629.0,4370.2837,7592.0034,4955.6284,5895.376,4801.988,4492.659
722.0,4.3280177,17.5,41660.0,6330.4116,7210.5693,6456.831,1944.4138,4987.798,7609.835
722.0,4.3280177,18.5,31887.0,5368.257,3748.1267,9446.567,2335.825,4034.8179,2830.8894
722.0,4.3280177,19.5,22595.0,5807.6855,7842.738,12240.251,6772.8994,3198.432,3089.1506
722.0,4.3280177,20.5,13859.0,4952.4565,8547.777,6719.3047,3814.5774,3230.5684,2137.0562
722.0,4.3280177,21.5,7762.0,3747.7854,5877.6235,4211.2295,2086.6257,3214.9807,1700.6035
724.0,4.2828326,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724.0,4.2828326,1.5,71878.0,378.7219,2440.7493,1249.1879,310.75845,58.984543,561.53973
724.0,4.2828326,2.5,75251.0,537.92236,2254.5625,496.14618,277.03705,346.49304,564.6283
724.0,4.2828326,3.5,76287.0,953.8291,3079.021,641.0898,965.64087,459.69208,847.21277
724.0,4.2828326,4.5,96121.0,1031.9268,3995.3777,1120.4756,430.59616,912.9742,210.43842
724.0,4.2828326,5.5,126639.0,1541.8584,7142.297,400.9185,1317.4557,1098.5698,619.1858
724.0,4.2828326,6.5,133287.0,1109.5563,7416.0215,1008.1166,1917.3079,951.44934,487.80685
724.0,4.2828326,7.5,131756.0,2415.4456,6057.5474,2052.3643,592.8331,1248.0127,686.5634
724.0,4.2828326,8.5,134181.0,4250.047,4919.528,4328.866,1199.3042,784.2238,3699.5613
724.0,4.2828326,9.5,132039.0,6467.6357,9275.219,2067.9436,800.4405,2043.4431,1414.4429
724.0,4.2828326,10.5,130243.0,8956.333,9852.844,3939.2014,3265.3027,1004.7571,2813.6584
724.0,4.2828326,11.5,129338.0,3372.2615,6735.2666,6686.825,4156.304,10229.157,1376.1216
724.0,4.2828326,12.5,123346.0,6837.492,6237.6113,4991.0396,2186.2034,7693.9634,4776.5835
724.0,4.2828326,13.5,106767.0,8306.579,2032.6351,1608.8353,3891.1636,9920.583,6661.0713
724.0,4.2828326,14.5,90432.0,3035.314,3730.9744,9588.851,8540.765,7000.648,3885.4866
724.0,4.2828326,15.5,72093.0,1723.0988,4786.174,13825.837,8546.606,2960.918,4093.8237
724.0,4.2828326,16.5,53305.0,849.5928,4270.44,7826.008,8812.77,5240.3535,3782.616
724.0,4.2828326,17.5,39997.0,2666.5125,6448.7485,6220.0044,6670.401,7147.7188,4076.4504
724.0,4.2828326,18.5,29916.0,6048.1924,6706.1904,5969.0435,5225.974,4381.033,1508.9386
724.0,4.2828326,19.5,20225.0,4729.5005,4683.0107,9628.88,5300.913,1904.3143,4872.526
724.0,4.2828326,20.5,12847.0,6608.477,10398.703,10863.098,5597.647,2842.7927,3524.1643
724.0,4.2828326,21.5,8541.0,6568.5645,10847.264,5754.671,3007.4255,1273.4688,1048.7454
726.0,4.2515736,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726.0,4.2515736,1.5,72297.0,477.09103,2301.6763,1228.2324,224.88036,879.56976,1077.4176
726.0,4.2515736,2.5,73374.0,138.33656,1750.0198,848.19324,407.76627,693.92474,647.7603
726.0,4.2515736,3.5,78426.0,158.57182,2751.981,761.8223,360.9943,245.51889,506.8054
726.0,4.2515736,4.5,96766.0,223.84047,5307.334,174.23337,866.5073,986.2112,425.1059
726.0,4.2515736,5.5,125728.0,957.77264,6899.8193,379.40396,795.9505,422.81744,961.8352
726.0,4.2515736,6.5,132543.0,1923.9393,6696.1763,1750.6871,1877.6788,919.31744,886.9144
726.0,4.2515736,7.5,133573.0,3013.3381,5294.6953,2758.5093,1382.9115,813.77826,776.66187
726.0,4.2515736,8.5,134725.0,4789.3623,6520.847,3582.2668,1318.8107,819.0012,901.7981
726.0,4.2515736,9.5,132536.0,6785.92,10317.177,6705.782,3250.7234,998.388,2552.343
726.0,4.2515736,10.5,131489.0,6320.058,14195.221,3484.76,4707.5327,3017.3535,3505.8787
726.0,4.2515736,11.5,127484.0,5075.4004,3934.1008,5957.012,1735.2272,5081.2695,1093.4773
726.0,4.2515736,12.5,119483.0,7208.163,3972.8936,3693.2908,311.4013,1989.3192,2817.4934
726.0,4.2515736,13.5,108754.0,9188.181,5736.7944,4503.0947,6360.4526,5230.004,1370.4594
726.0,4.2515736,14.5,91797.0,2479.2046,4804.6475,11870.238,5233.0947,5552.6113,3961.1753
726.0,4.2515736,15.5,74027.0,1575.9692,830.5232,12493.7,10280.181,4707.373,5674.871
726.0,4.2515736,16.5,54717.0,3638.3953,3194.9246,11310.174,9844.771,6429.2104,2471.848
726.0,4.2515736,17.5,39960.0,1964.3639,8073.3057,6383.539,10670.639,5335.875,4188.6006
726.0,4.2515736,18.5,29493.0,3338.8015,2664.7087,4378.628,4130.848,5489.6387,1970.7325
726.0,4.2515736,19.5,18810.0,4417.522,4336.8955,9160.115,4850.8623,1835.8993,5508.2993
726.0,4.2515736,20.5,11667.0,6277.482,11138.085,9002.254,5818.8774,4812.278,5677.689
726.0,4.2515736,21.5,7743.0,8203.506,12436.045,9160.525,6704.3677,4456.699,4084.4907
728.0,4.218547,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728.0,4.218547,1.5,71318.0,619.0803,2806.6328,1458.4908,355.36328,794.9268,1136.5555
728.0,4.218547,2.5,73249.0,291.4372,1002.3414,1222.9854,263.43903,234.98705,581.5589
728.0,4.218547,3.5,78869.0,1163.8932,2900.6074,1489.285,314.04028,549.5077,793.1101
728.0,4.218547,4.5,99992.0,203.23184,3952.75,295.9984,153.53612,914.6725,774.89386
728.0,4.218547,5.5,126804.0,460.40192,6606.2285,1524.4762,1766.6179,843.2813,855.0465
728.0,4.218547,6.5,131202.0,794.52795,8234.893,2112.8682,346.9705,2201.5222,509.8018
728.0,4.218547,7.5,131832.0,3755.8362,7840.7803,1894.2936,1992.9552,695.35236,1371.745
728.0,4.218547,8.5,136452.0,1405.486,6541.3706,5541.0103,1137.9653,2640.6882,181.59244
728.0,4.218547,9.5,136876.0,5434.8906,10016.226,6475.963,5328.3975,1569.5881,2052.248
728.0,4.218547,10.5,132254.0,6608.875,13263.017,4810.088,4820.9126,1975.0863,1454.8276
728.0,4.218547,11.5,124758.0,607.9418,9229.307,7824.811,5174.589,5294.99,4736.9536
728.0,4.218547,12.5,114908.0,4857.423,3113.0715,4492.2944,5688.3047,736.5996,1080.7565
728.0,4.218547,13.5,107129.0,8971.181,8834.191,6031.888,4321.182,5756.82,2078.6982
728.0,4.218547,14.5,89375.0,267.48508,6185.093,6139.4146,12611.695,6119.9507,9156.246
728.0,4.218547,15.5,75349.0,1835.1198,6047.304,15820.727,11438.618,1683.8119,7420.1045
728.0,4.218547,16.5,56886.0,5060.2334,1598.9905,8944.412,3545.4675,11227.813,4889.6177
728.0,4.218547,17.5,41658.0,1472.2006,4200.5615,9407.08,8053.432,4932.97,3926.2737
728.0,4.218547,18.5,28553.0,3258.2039,2799.51,8764.046,3198.3088,6676.3984,3350.9753
728.0,4.218547,19.5,18104.0,4714.048,5497.5234,7343.159,5204.2563,5560.862,4489.332
728.0,4.218547,20.5,10552.0,4552.745,7457.061,6077.558,3974.0884,3607.4707,2694.6167
728.0,4.218547,21.5,6691.0,7522.346,10202.366,7772.514,4313.1226,2057.5366,2708.978
731.0,4.183756,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731.0,4.183756,1.5,71696.0,1150.8302,3321.2834,1913.7313,264.5621,496.16635,180.22763
731.0,4.183756,2.5,74041.0,616.3695,1496.7881,1164.413,537.69366,657.7847,453.18246
