snapshot_t,lookbacktime,Rcenters,nparticles,amp1,amp2,phase1,phase2
705.5898933308043,705.5898933308043,705.5898933308043,705.5898933308043,705.5898933308043,705.5898933308043,705.5898933308043,705.5898933308043
680.1790448828381,680.1790448828381,680.1790448828381,680.1790448828381,680.1790448828381,680.1790448828381,680.1790448828381,680.1790448828381
724.65905390027,724.65905390027,724.65905390027,724.65905390027,724.65905390027,724.65905390027,724.65905390027,724.65905390027
714.3523433653285,714.3523433653285,714.3523433653285,714.3523433653285,714.3523433653285,714.3523433653285,714.3523433653285,714.3523433653285
733.6149958165873,733.6149958165873,733.6149958165873,733.6149958165873,733.6149958165873,733.6149958165873,733.6149958165873,733.6149958165873
737.4329692452516,737.4329692452516,737.4329692452516,737.4329692452516,737.4329692452516,737.4329692452516,737.4329692452516,737.4329692452516
758.2347478460911,758.2347478460911,758.2347478460911,758.2347478460911,758.2347478460911,758.2347478460911,758.2347478460911,758.2347478460911
757.9333544440301,757.9333544440301,757.9333544440301,757.9333544440301,757.9333544440301,757.9333544440301,757.9333544440301,757.9333544440301
757.1289459248222,757.1289459248222,757.1289459248222,757.1289459248222,757.1289459248222,757.1289459248222,757.1289459248222,757.1289459248222
789.9623402019319,789.9623402019319,789.9623402019319,789.9623402019319,789.9623402019319,789.9623402019319,789.9623402019319,789.9623402019319
814.8097158939212,814.8097158939212,814.8097158939212,814.8097158939212,814.8097158939212,814.8097158939212,814.8097158939212,814.8097158939212
814.8662715494514,814.8662715494514,814.8662715494514,814.8662715494514,814.8662715494514,814.8662715494514,814.8662715494514,814.8662715494514
802.5690913508779,802.5690913508779,802.5690913508779,802.5690913508779,802.5690913508779,802.5690913508779,802.5690913508779,802.5690913508779
820.3678336703998,820.3678336703998,820.3678336703998,820.3678336703998,820.3678336703998,820.3678336703998,820.3678336703998,820.3678336703998
846.5983410092954,846.5983410092954,846.5983410092954,846.5983410092954,846.5983410092954,846.5983410092954,846.5983410092954,846.5983410092954
866.1260438814089,866.1260438814089,866.1260438814089,866.1260438814089,866.1260438814089,866.1260438814089,866.1260438814089,866.1260438814089
848.8608379462922,848.8608379462922,848.8608379462922,848.8608379462922,848.8608379462922,848.8608379462922,848.8608379462922,848.8608379462922
856.0209034325364,856.0209034325364,856.0209034325364,856.0209034325364,856.0209034325364,856.0209034325364,856.0209034325364,856.0209034325364
875.0648514676461,875.0648514676461,875.0648514676461,875.0648514676461,875.0648514676461,875.0648514676461,875.0648514676461,875.0648514676461
895.2443213186642,895.2443213186642,895.2443213186642,895.2443213186642,895.2443213186642,895.2443213186642,895.2443213186642,895.2443213186642
886.5998359136757,886.5998359136757,886.5998359136757,886.5998359136757,886.5998359136757,886.5998359136757,886.5998359136757,886.5998359136757
911.1076553805866,911.1076553805866,911.1076553805866,911.1076553805866,911.1076553805866,911.1076553805866,911.1076553805866,911.1076553805866
921.2115596349763,921.2115596349763,921.2115596349763,921.2115596349763,921.2115596349763,921.2115596349763,921.2115596349763,921.2115596349763
947.689062559856,947.689062559856,947.689062559856,947.689062559856,947.689062559856,947.689062559856,947.689062559856,947.689062559856
942.6411512269373,942.6411512269373,942.6411512269373,942.6411512269373,942.6411512269373,942.6411512269373,942.6411512269373,942.6411512269373
917.6595261952975,917.6595261952975,917.6595261952975,917.6595261952975,917.6595261952975,917.6595261952975,917.6595261952975,917.6595261952975
540.1319623303264,540.1319623303264,540.1319623303264,540.1319623303264,540.1319623303264,540.1319623303264,540.1319623303264,540.1319623303264
545.9633923100721,545.9633923100721,545.9633923100721,545.9633923100721,545.9633923100721,545.9633923100721,545.9633923100721,545.9633923100721
566.7698990223076,566.7698990223076,566.7698990223076,566.7698990223076,566.7698990223076,566.7698990223076,566.7698990223076,566.7698990223076
577.3680885457704,577.3680885457704,577.3680885457704,577.3680885457704,577.3680885457704,577.3680885457704,577.3680885457704,577.3680885457704
577.8067701891885,577.8067701891885,577.8067701891885,577.8067701891885,577.8067701891885,577.8067701891885,577.8067701891885,577.8067701891885
596.4768510112834,596.4768510112834,596.4768510112834,596.4768510112834,596.4768510112834,596.4768510112834,596.4768510112834,596.4768510112834
614.4740481968705,614.4740481968705,614.4740481968705,614.4740481968705,614.4740481968705,614.4740481968705,614.4740481968705,614.4740481968705
615.0610688592345,615.0610688592345,615.0610688592345,615.0610688592345,615.0610688592345,615.0610688592345,615.0610688592345,615.0610688592345
631.9601851456172,631.9601851456172,631.9601851456172,631.9601851456172,631.9601851456172,631.9601851456172,631.9601851456172,631.9601851456172
640.6929891145627,640.6929891145627,640.6929891145627,640.6929891145627,640.6929891145627,640.6929891145627,640.6929891145627,640.6929891145627
644.5914696749313,644.5914696749313,644.5914696749313,644.5914696749313,644.5914696749313,644.5914696749313,644.5914696749313,644.5914696749313
658.0796010082605,658.0796010082605,658.0796010082605,658.0796010082605,658.0796010082605,658.0796010082605,658.0796010082605,658.0796010082605
668.2968700979726,668.2968700979726,668.2968700979726,668.2968700979726,668.2968700979726,668.2968700979726,668.2968700979726,668.2968700979726
676.3551188905232,676.3551188905232,676.3551188905232,676.3551188905232,676.3551188905232,676.3551188905232,676.3551188905232,676.3551188905232
707.5566003493067,707.5566003493067,707.5566003493067,707.5566003493067,707.5566003493067,707.5566003493067,707.5566003493067,707.5566003493067
682.1457519013404,682.1457519013404,682.1457519013404,682.1457519013404,682.1457519013404,682.1457519013404,682.1457519013404,682.1457519013404
726.6257609187724,726.6257609187724,726.6257609187724,726.6257609187724,726.6257609187724,726.6257609187724,726.6257609187724,726.6257609187724
716.3190503838308,716.3190503838308,716.3190503838308,716.3190503838308,716.3190503838308,716.3190503838308,716.3190503838308,716.3190503838308
735.5817028350897,735.5817028350897,735.5817028350897,735.5817028350897,735.5817028350897,735.5817028350897,735.5817028350897,735.5817028350897
739.3996762637539,739.3996762637539,739.3996762637539,739.3996762637539,739.3996762637539,739.3996762637539,739.3996762637539,739.3996762637539
760.2014548645934,760.2014548645934,760.2014548645934,760.2014548645934,760.2014548645934,760.2014548645934,760.2014548645934,760.2014548645934
759.9000614625324,759.9000614625324,759.9000614625324,759.9000614625324,759.9000614625324,759.9000614625324,759.9000614625324,759.9000614625324
759.0956529433246,759.0956529433246,759.0956529433246,759.0956529433246,759.0956529433246,759.0956529433246,759.0956529433246,759.0956529433246
791.9290472204342,791.9290472204342,791.9290472204342,791.9290472204342,791.9290472204342,791.9290472204342,791.9290472204342,791.9290472204342
816.7764229124235,816.7764229124235,816.7764229124235,816.7764229124235,816.7764229124235,816.7764229124235,816.7764229124235,816.7764229124235
816.8329785679538,816.8329785679538,816.8329785679538,816.8329785679538,816.8329785679538,816.8329785679538,816.8329785679538,816.8329785679538
804.5357983693802,804.5357983693802,804.5357983693802,804.5357983693802,804.5357983693802,804.5357983693802,804.5357983693802,804.5357983693802
822.3345406889022,822.3345406889022,822.3345406889022,822.3345406889022,822.3345406889022,822.3345406889022,822.3345406889022,822.3345406889022
848.5650480277977,848.5650480277977,848.5650480277977,848.5650480277977,848.5650480277977,848.5650480277977,848.5650480277977,848.5650480277977
868.0927508999113,868.0927508999113,868.0927508999113,868.0927508999113,868.0927508999113,868.0927508999113,868.0927508999113,868.0927508999113
850.8275449647946,850.8275449647946,850.8275449647946,850.8275449647946,850.8275449647946,850.8275449647946,850.8275449647946,850.8275449647946
857.9876104510388,857.9876104510388,857.9876104510388,857.9876104510388,857.9876104510388,857.9876104510388,857.9876104510388,857.9876104510388
877.0315584861485,877.0315584861485,877.0315584861485,877.0315584861485,877.0315584861485,877.0315584861485,877.0315584861485,877.0315584861485
897.2110283371666,897.2110283371666,897.2110283371666,897.2110283371666,897.2110283371666,897.2110283371666,897.2110283371666,897.2110283371666
888.5665429321781,888.5665429321781,888.5665429321781,888.5665429321781,888.5665429321781,888.5665429321781,888.5665429321781,888.5665429321781
913.074362399089,913.074362399089,913.074362399089,913.074362399089,913.074362399089,913.074362399089,913.074362399089,913.074362399089
923.1782666534787,923.1782666534787,923.1782666534787,923.1782666534787,923.1782666534787,923.1782666534787,923.1782666534787,923.1782666534787
949.6557695783583,949.6557695783583,949.6557695783583,949.6557695783583,949.6557695783583,949.6557695783583,949.6557695783583,949.6557695783583
944.6078582454396,944.6078582454396,944.6078582454396,944.6078582454396,944.6078582454396,944.6078582454396,944.6078582454396,944.6078582454396
919.6262332137999,919.6262332137999,919.6262332137999,919.6262332137999,919.6262332137999,919.6262332137999,919.6262332137999,919.6262332137999
543.0815512547841,543.0815512547841,543.0815512547841,543.0815512547841,543.0815512547841,543.0815512547841,543.0815512547841,543.0815512547841
548.9129812345299,548.9129812345299,548.9129812345299,548.9129812345299,548.9129812345299,548.9129812345299,548.9129812345299,548.9129812345299
569.7194879467654,569.7194879467654,569.7194879467654,569.7194879467654,569.7194879467654,569.7194879467654,569.7194879467654,569.7194879467654
580.3176774702282,580.3176774702282,580.3176774702282,580.3176774702282,580.3176774702282,580.3176774702282,580.3176774702282,580.3176774702282
580.7563591136462,580.7563591136462,580.7563591136462,580.7563591136462,580.7563591136462,580.7563591136462,580.7563591136462,580.7563591136462
599.4264399357412,599.4264399357412,599.4264399357412,599.4264399357412,599.4264399357412,599.4264399357412,599.4264399357412,599.4264399357412
617.4236371213283,617.4236371213283,617.4236371213283,617.4236371213283,617.4236371213283,617.4236371213283,617.4236371213283,617.4236371213283
618.0106577836923,618.0106577836923,618.0106577836923,618.0106577836923,618.0106577836923,618.0106577836923,618.0106577836923,618.0106577836923
634.909774070075,634.909774070075,634.909774070075,634.909774070075,634.909774070075,634.909774070075,634.909774070075,634.909774070075
643.6425780390205,643.6425780390205,643.6425780390205,643.6425780390205,643.6425780390205,643.6425780390205,643.6425780390205,643.6425780390205
647.5410585993891,647.5410585993891,647.5410585993891,647.5410585993891,647.5410585993891,647.5410585993891,647.5410585993891,647.5410585993891
661.0291899327182,661.0291899327182,661.0291899327182,661.0291899327182,661.0291899327182,661.0291899327182,661.0291899327182,661.0291899327182
671.2464590224304,671.2464590224304,671.2464590224304,671.2464590224304,671.2464590224304,671.2464590224304,671.2464590224304,671.2464590224304
679.3047078149809,679.3047078149809,679.3047078149809,679.3047078149809,679.3047078149809,679.3047078149809,679.3047078149809,679.3047078149809
710.5061892737644,710.5061892737644,710.5061892737644,710.5061892737644,710.5061892737644,710.5061892737644,710.5061892737644,710.5061892737644
685.0953408257982,685.0953408257982,685.0953408257982,685.0953408257982,685.0953408257982,685.0953408257982,685.0953408257982,685.0953408257982
729.5753498432301,729.5753498432301,729.5753498432301,729.5753498432301,729.5753498432301,729.5753498432301,729.5753498432301,729.5753498432301
719.2686393082886,719.2686393082886,719.2686393082886,719.2686393082886,719.2686393082886,719.2686393082886,719.2686393082886,719.2686393082886
738.5312917595475,738.5312917595475,738.5312917595475,738.5312917595475,738.5312917595475,738.5312917595475,738.5312917595475,738.5312917595475
742.3492651882117,742.3492651882117,742.3492651882117,742.3492651882117,742.3492651882117,742.3492651882117,742.3492651882117,742.3492651882117
763.1510437890512,763.1510437890512,763.1510437890512,763.1510437890512,763.1510437890512,763.1510437890512,763.1510437890512,763.1510437890512
762.8496503869902,762.8496503869902,762.8496503869902,762.8496503869902,762.8496503869902,762.8496503869902,762.8496503869902,762.8496503869902
762.0452418677824,762.0452418677824,762.0452418677824,762.0452418677824,762.0452418677824,762.0452418677824,762.0452418677824,762.0452418677824
794.878636144892,794.878636144892,794.878636144892,794.878636144892,794.878636144892,794.878636144892,794.878636144892,794.878636144892
819.7260118368813,819.7260118368813,819.7260118368813,819.7260118368813,819.7260118368813,819.7260118368813,819.7260118368813,819.7260118368813
819.7825674924115,819.7825674924115,819.7825674924115,819.7825674924115,819.7825674924115,819.7825674924115,819.7825674924115,819.7825674924115
