,Lookback,Bending,Breathing,density,BendingM2,BreathingM2,densityM2,DM,Gas
0,6.323181769898123,1.2804978313492064,1.3695441433531745,165.73385622544185,0.5895436362599207,20.661377048611115,1335.6809513573037,37.599660922573754,28.370018854767878
1,6.296819541234349,1.7723545724206349,1.6489047529761904,163.8134939540626,1.1388133725198413,21.344402658730157,1217.548520414613,55.124626852266076,24.05363821092625
2,6.257021370782392,2.096482478174603,0.9449405337400794,153.305974495397,0.7820012983134921,20.088246937500003,1344.3859057787806,49.283205008383646,31.67707767816584
3,6.198067183682968,2.7929178650793647,1.157406228422619,130.0120743974211,1.257195742063492,18.84745634722222,1668.2358257136157,47.662651470042704,18.40040257050018
4,6.166826674452982,2.614099849492521,1.6831591194978632,235.9215160556143,0.9423805519764957,19.795691514423076,1697.5206751434807,55.79738547169309,24.15034537537998
5,6.133891202463207,3.44692659508547,2.1525270427350427,142.71619967086934,1.8820132110042733,21.40689026549145,1705.183934456178,33.760911481103015,16.93903456644991
6,6.100719280344513,3.1523033432539678,1.593843182638889,186.71810273155867,0.9686099267361112,21.24340481894841,1589.2566914671245,38.618976496218885,13.844361118239458
7,6.067346103953526,2.9371721413690475,1.2466628732638887,169.14507582134127,0.9457206542658729,19.968697678571427,1310.906470131817,48.18300966550994,15.224287420901089
8,6.032072868913223,3.008760789253049,1.982256350391986,243.52923480198274,0.6055207630444251,18.495865919062137,1522.5224377493328,23.29744278569009,20.606736286486317
9,5.9948320266449295,3.1136949959935896,1.8067174956196579,208.5499604877696,0.8584702451923079,19.560344799679484,1402.8419723937009,17.706203627069723,34.23552908394153
10,5.957324003606695,2.5840358384081195,1.9891337606837607,125.22545074952734,0.6473018501602564,20.014482110042735,1405.1113313203077,65.79309568551862,24.010421170506458
11,5.9365639909968575,2.778419508432539,1.1677568731646826,115.46375902530332,0.6397593514880952,19.004755158730156,1546.917855439699,35.34153864557788,25.811585068591487
12,5.894811696137233,2.6303473598710316,1.717363343998016,143.32301817542313,0.8677278939484128,20.662149330357142,1528.594463226163,27.712071616379397,25.054016065767712
13,5.85272746861963,2.9013193611111108,1.306231309722222,190.37995644224213,0.6842664663194445,21.36580766121032,1565.4860986495196,25.41780226046342,19.37147448947472
14,5.829423163299706,2.3107183400297617,1.7706135873015874,120.6489613356995,1.1945003618551588,20.482623552083336,1346.6617341130916,28.80777231862553,15.145986381307925
15,5.806019824366869,2.6660949623015875,1.084209128422619,136.33063952757624,0.9440136519345237,19.866403249007938,1335.4249532098124,35.382003293079265,15.37637914174155
16,5.758847580686567,3.022869069940476,1.4682507125496032,199.95246230590055,1.0195587129464285,17.428849033234126,1310.1923130157336,47.64874648815085,12.333437708345576
17,5.735113676933862,2.459889388087607,1.3422146230769232,152.31722717462594,0.7270290080128206,17.791734669871794,1364.8149853238642,37.62186975076681,11.958997679909732
18,5.687351268637958,1.7550169183760684,2.051266298344017,147.35656417230948,0.9889038258547009,19.519192821848293,1444.8014797526703,53.04222025330935,20.02260769190221
19,5.674282004200253,1.7184381693452382,1.5771690441468253,184.15259939187467,1.1274312706349205,19.46718914434524,1642.7267261524894,44.518064615523905,23.432889142106895
20,5.63487750476342,1.8599521955128204,1.9281597558226495,124.52457235592948,0.8289789169070513,19.880892294337606,1451.305624554695,60.67547947605367,17.473005350964545
21,5.607096887071627,1.2941331592261904,1.6210666056547618,207.13160120907497,0.7289198568948414,20.315119193948416,1619.0865393953143,51.8586233878433,11.941718379803165
22,5.563197273837341,1.3623116283234127,1.1064911239087303,246.393190480286,0.9341833373511905,20.08107414335317,1307.835450794097,36.19517952800482,9.9577317089242
23,5.532228479342441,1.9886447682539683,0.9698852633928572,224.9500990054491,1.0277063245039684,18.692684484126985,1179.4339147712767,33.62373913866438,20.719878375096823
24,5.499580009312712,1.6043687417200856,2.215152677617521,230.600501758206,0.5354741401976495,19.30064773397436,1289.4161194346973,52.54859361794707,21.384554978426518
25,5.4667717357004335,1.5313861741666666,1.0941784309027778,237.33709318653314,0.9100764479166668,20.383360583333335,1467.8720680101194,44.83450730088785,39.08917087243878
26,5.432045810452904,1.5080874289797008,1.6341990131944444,253.1459077283264,0.41674548461538463,19.68955231169872,1544.7698615825302,28.87952225764643,27.876041129107957
27,5.395473989249358,2.218172141613248,1.6872411821581197,188.2070806045699,0.9284985522970085,19.193428896901708,1604.4327543392176,48.75188582473641,23.438772329758905
28,5.377073878453867,2.042199566880342,1.6074698004540597,164.9348682075142,1.0417493253205128,19.643924858707262,1537.5972805426877,66.40580089337035,30.265933586601125
29,5.338220697323426,2.2940418802083333,1.1466477430555555,173.11871578705575,0.686859635763889,21.77975798611111,1408.8078325112042,32.93816922343114,18.704435257065715
30,5.297253698952362,2.3951614340277776,1.985813125,143.54930498699702,0.9515647215277778,22.084895000000003,1210.7006881534612,57.94518833281178,18.10301712148693
31,5.276641111204341,2.9948368923611115,1.0794596104166667,148.12916744597445,0.9264319621527778,20.81237763888889,1157.0392018085927,27.625094405664118,21.877152216523065
32,5.235158502612744,3.6411031874999997,1.36578345625,235.71075879253635,0.7762477475694445,20.11294486111111,1234.8219484291158,41.57833827084545,31.39798659217543
33,5.214323161439596,3.4198719409722225,1.8243751718749999,139.35727838939687,1.2366255625,18.717992569444444,1371.669550684086,49.670032874491305,32.14657389775403
34,5.170266337889607,2.573719452991453,1.0561065067040598,184.54276378025133,1.030727904380342,18.003806819444446,1536.2490335561229,23.039738790596612,22.834362399196603
35,5.147046563163453,2.500887213007479,1.4975512086004272,202.99741497168014,1.0882014280448717,19.468916172542738,1426.930090197007,48.162074344896034,18.158351573584753
36,5.100322315894825,1.9347966899572648,1.2139532137820512,247.79466939365497,1.3524382795405983,20.496889112713674,1378.2750918570437,43.8795780835043,24.226440646035364
37,5.076783952863184,1.8099026388888888,1.8214383749999998,192.12907093689392,1.15926465625,21.938815618055553,1271.8295658367908,27.9251287804554,14.559792908586946
38,5.024693916499314,1.5220368120039682,1.1091227649801587,223.40090755841916,1.3041988191964284,18.74664668204365,1260.9407408608656,51.45191480219583,19.168645092224466
39,4.9984422681030605,1.6904235200320514,1.6997415285790598,204.75020893936298,1.4148978039529914,19.628522990384617,1318.9675532581832,43.59793629610636,19.354987658350154
40,4.972098961617661,1.4865659129464286,1.604553438888889,104.57690653227431,1.5396098839285712,17.585811066468253,1322.2076066305308,55.223786419059245,24.129034541883815
41,4.945595796763422,1.4741078400641028,0.7335481267361111,259.56372359464615,1.035731922222222,17.682706197916666,1404.202389204586,44.94185848973775,25.776713938688744
