,Lookback,Bending,Breathing,density,BendingM2,BreathingM2,densityM2,DM,Gas,DM_out,DM_inner
28,5.377073878453867,5.045678697892794,0.4815931034364655,629.4138076174922,2.3846297835328074,4.563792117880486,312.4569899955674,15.251854389270541,40.67224253691768,6.537320047767908,66.40580089337035
29,5.338220697323426,5.551689823705558,0.5381346169074798,596.8788067688135,2.5176854810547935,4.523215253041661,439.66542182452815,10.663684685753761,39.023574545245026,5.552864444932112,32.93816922343114
30,5.297253698952362,5.354573365083246,0.9638598104918366,512.7824144327367,2.7358812007919617,4.49754318655033,460.03251731064836,11.118870340987941,33.35536343655668,6.992672249116708,57.94518833281178
31,5.276641111204341,5.523465262458155,1.052918853362859,546.0025674054446,2.7960273072400725,4.6708602810954885,519.7946145026033,10.889270153096259,40.89366536524023,7.4412591796242555,27.625094405664118
32,5.235158502612744,4.970060744296439,1.2210593666334046,520.2070636595074,2.3552057477171795,4.601171255423116,745.6332144973258,5.751121971098785,49.30700094336785,5.867438722108895,41.57833827084545
33,5.214323161439596,4.786782302550408,0.9676197319084437,567.0253652197424,2.667393469055882,3.955118290307793,631.1891510302572,10.293308790636507,47.356010819674644,4.757096917116728,49.670032874491305
34,5.170266337889607,5.411718054886182,1.3129348903680924,505.7898048520732,2.5475612007624076,4.39368633352097,200.0412391939288,8.2159890508862,50.95654886954474,5.525463867243595,23.039738790596612
35,5.147046563163453,4.835391568336236,1.114564279113283,486.96003041425683,3.115926356064361,4.11370587516553,240.8470509669939,10.511420629599089,49.853507831918165,6.109617097601907,48.162074344896034
36,5.100322315894825,4.158481679501293,0.6246086418198822,637.3799656077483,3.3336252261674937,4.332724818611919,227.3766558649621,8.294984835615187,59.235036969583,3.254419185963965,43.8795780835043
37,5.076783952863184,4.704439967320261,0.8778600568829047,545.1368265056743,3.350313171430694,4.059549884772091,254.56575701931018,14.856525346981206,53.16565531822378,3.9514369916496923,27.9251287804554
38,5.024693916499314,4.670777998439755,0.8168548761766683,598.1677845125419,3.3752047508887686,4.347581775259997,184.81045910071057,11.99336198338064,70.74556185365647,6.027708448260023,51.45191480219583
39,4.9984422681030605,3.9678249932728114,0.8469021339639842,542.6418953028988,3.2269450604371728,4.404675962261882,189.48173058859783,9.742693081746301,67.7081255168101,6.572508487166336,43.59793629610636
40,4.972098961617661,3.9847670657980885,0.8132656149165062,437.8943170148424,3.037450302188902,4.13913055154849,351.88265883978664,15.715822760675508,58.441876268109084,7.2379745684019685,55.223786419059245
41,4.945595796763422,4.552576440148345,0.753418475667291,455.2002258897892,2.599906121795462,4.240302233092093,417.17410616328414,9.418271319595284,51.52760937416272,5.602503304780541,44.94185848973775
42,4.892248159980066,5.192571726766412,1.2406186517455062,465.39977245710395,2.014478893356922,4.175689798167379,507.9471235486752,7.165359311154614,50.37579189215022,3.9865926710107513,36.97667179082935
43,4.862669314823597,4.329233018759019,1.1660261987734488,496.35237737848473,2.283573236147186,4.29191132972583,445.17338344425264,9.46602047402003,51.21598752113301,3.6224957438578684,53.54274242117034
44,4.8487228759760965,3.5385093549115725,1.1692512905260852,520.8125853934584,2.6654160002898903,4.331412254919579,431.24322981563836,6.665542612627929,50.68636008547997,3.626433799711573,46.883898374002946
45,4.806664730570148,3.9867972616957537,0.8940141633657074,543.2941017729389,3.4447662235644088,3.961989235502112,518.5230745895187,6.953273044336235,43.31970809471165,3.3153862082641963,40.356697546298136
46,4.778461168590125,4.609737296875098,0.8169359808603053,536.0089448258323,3.004286609128992,4.275034463777482,543.1572313989587,8.854149919246032,42.34718019558802,3.130171265587374,20.445249255148003
47,4.720187077902779,3.3389030537088105,1.0220508356986715,536.0562654860687,3.405911691663313,4.179522564559881,312.2557727068076,5.793995669595319,38.59462709169873,4.108597179055907,61.82806362175773
48,4.622237616993765,2.9062820622836454,1.2121724266504348,906.1433389772503,1.3010233592954263,3.8298969906443374,307.76196763423513,7.2645462541649435,35.65295204437473,2.9331922389372864,34.40036198400071
49,4.577088592204344,3.059139177645974,1.3430147047352634,717.4599229024733,1.3384638782191547,3.62904911558905,406.61390493998425,8.077857409704027,39.05611948418756,2.596440557840388,58.6609994020251
50,4.5521323230353365,2.78382795624794,1.1083605770906069,502.27786834747656,1.3009346004917517,3.7265020593476095,474.95144954553837,8.361624033811065,45.926031412583654,3.4255852163630034,59.36004213866377
51,4.501814915026364,2.7991544610365997,1.077018303363897,277.48772684358966,1.6653433274424678,3.8168068900130465,439.0331562882232,8.544696114107543,37.47336272046554,5.7722078551375455,50.69888569463151
52,4.48942163564651,2.5590219075242273,1.0946856997222159,397.99096682385635,1.4225050280777616,3.917348592623111,412.25869681473887,9.7997769798214,37.493209990490584,5.960943127273542,41.734448720076195
53,4.451988877090199,2.2183021856081826,1.0198870781618707,405.7435381560426,2.0177188694720316,4.482744770136236,458.46195583510007,8.14836200910865,32.46763901606916,6.567892612145835,24.78732793412073
54,4.425636673797183,2.297036509022371,1.3638076546007487,527.7888006132788,1.8352024529144793,4.922525453770219,398.75617318601763,13.599253163121391,35.53899699658545,7.612197284512576,46.475950992098156
55,4.384017668022734,2.0202828469824294,1.3926575122421696,711.9276161909778,1.9901781058802306,4.730954285098888,397.35448082749025,7.989472806294493,46.00666338234085,5.864361188162618,33.68344169213197
56,4.356077168016793,1.52929242053909,0.8518257129486942,779.1320841475048,1.5586605269488374,5.119998282241643,362.54715339632975,11.726769151762158,48.28442264101455,7.3021184286841025,46.452469743582306
57,4.328017673411098,1.5168181585403953,0.9672366685170595,773.1169009101475,2.128080650304654,4.877862449462475,417.882140481388,16.70520948532226,51.79360921565085,6.662671930908403,51.60598885353882
58,4.282832647088027,2.0493644549289574,1.059792285453469,579.6570464559338,1.4739120646234412,5.1668653608618955,419.7899963449032,9.680486766576289,55.6926042245623,5.528352803373075,70.52449855665381
59,4.251573740401522,2.4262669663677765,0.6066300288337778,386.1630974960146,1.482596517746082,5.324055642002362,347.5814585000239,9.00578305475814,43.84926704564672,6.1781103916320275,41.340683204591315
60,4.218546832503941,2.2127757446959913,0.9051402139618302,347.2226223745712,1.322875562583333,5.347242371953809,293.3102730190853,6.953154137140301,41.604101568053174,6.879496857739253,12.076779703956728
61,4.1837560100917885,2.149526410407234,0.9730719088798656,520.0866845821573,0.8251208325063942,5.412652399667486,352.9853973782424,6.360880081960295,37.53161600781954,7.480813668605757,32.355266710899464
62,4.166252624258076,1.93982604270975,1.0342532613148367,645.3080626216994,0.8595125930159793,5.4751029620525085,438.15351852053016,11.33586762400889,29.937752042663888,9.227162184291926,42.657193239275536
63,4.129379642199092,1.6130689783893328,0.6796704444818071,952.7794332285812,1.0716478623601369,5.550301407722053,509.0441817270813,12.290405574728961,24.002752652549496,11.071545091341736,44.280184448044395
64,4.090517576788267,0.9094455233601192,1.2819265151133565,1071.628335936536,1.222727523667609,5.70740214781218,463.9753269902177,13.217654483639885,41.95839539352025,14.910481652005817,47.22254873491709
65,4.051387253346471,0.9438483811797728,1.2239418265952406,1033.1680012574045,1.685512925117391,5.7421631082620035,351.1361056434912,12.961136445743406,62.540141829892605,11.499395066523126,31.808938904849796
66,4.031717654255528,1.1726652986707753,1.0494533491446383,973.5013491698273,1.8486403199490649,5.648668504733357,434.19577361175004,12.072620000008387,65.52422079160424,10.24014375823105,38.51333477832868
67,3.9921703326700086,1.2235981391263882,0.8676727688732336,898.6196165626667,1.7483288379859647,5.265652630573152,464.4496543088264,6.9049776451656495,46.22227538303359,8.571717851548785,25.08788368173835
68,3.9703123977296446,1.4502520936507934,0.9579203212842714,756.779526103753,1.9815646155122657,5.117497754978355,410.65588977098423,10.692755925201489,39.28352749960782,8.146767737337951,33.24870285432556
69,3.9263621640915054,1.5580414244828569,1.023456821559989,525.6211790916234,1.2729246061547534,4.583694952569532,274.37518013690755,8.232134587311515,47.189476991981515,8.67498392830653,41.59947104559226
70,3.904236747925157,1.9020661485649388,1.2173314857125843,672.6821160542534,1.4803607661943492,4.707828968766837,282.5762148671395,8.053698757288473,51.4691944377731,7.301355242468085,38.76779790741094
71,3.8597869359163535,2.131997014945436,1.3581929020543528,1032.543245753755,1.5627475904654147,4.056955604697573,280.98581538641577,8.622180260105933,49.954568345850866,6.828973405334847,55.832164173015876
72,3.837429450196413,2.3703505973856838,1.5294207572296785,1129.5869339913256,1.3485779671957183,3.8650228777402127,364.9122061362949,9.62002567713921,55.96321484123452,7.497002596904866,41.62221529992318
73,3.79021115421336,2.173728033688384,0.6628386516394812,1329.9129778924819,1.7243024768806958,3.6952871987423004,322.26334676723286,8.3032172055814,62.28858688688624,8.074352056775815,42.670666569479074
74,3.765320039697933,2.0217484557359304,0.8298902250519905,1324.5463062849115,1.7409375986928104,3.313288699240302,413.0239106214538,6.152027567393198,60.55344306814554,7.895242381060149,53.794122779108925
75,3.7403442402838434,2.0750565209447416,0.8016455965622612,1264.2177869080508,2.1786609725405315,3.3085734020350572,419.3155677708457,10.816319395318388,60.69595218577471,7.904140002287557,42.15203375135051
76,3.6900396490094094,3.094739716448274,0.7632097904551653,1035.9063170766833,2.1843647071538888,3.3429558884439468,435.48533868655034,11.965783752625615,59.19639893362459,7.414809219847201,53.08380296019576
77,3.6647448434540313,2.9596139901932017,0.8672027992358464,984.0271390189777,2.0814581330499466,3.356357537820825,385.80452342667377,10.144288927061547,56.75863536863179,6.498195584664547,50.60246413290026
78,3.6393332294665535,2.9702480398193183,0.7838491416779285,1057.5529292544693,2.1156349492062994,3.330515040968433,435.1691751746521,6.7046778536950375,49.534715608985756,4.9126280453400915,36.694797468464664
79,3.611243287317557,3.1630818674104035,1.2291032425524997,1143.9093658837533,2.145409068350116,3.2336336986223784,545.5306230078058,6.355680119899483,50.87969501509147,5.962196028426139,37.014168806587165
80,3.5830408109660965,3.6042506666360787,1.190797119697978,1314.6087778007638,2.0842604007648537,3.195259629360568,643.2218511388885,7.166299770723434,58.1789039416879,6.763414841623679,44.35544558083752
81,3.5406764130714983,3.7131835574114236,0.7496812051263138,1379.3697714421323,2.19813656026434,2.740737242808676,659.6821876568126,8.733933566859966,57.583782264341735,7.909021754298285,41.20777539610772
82,3.5122938050100214,2.955328930607501,1.0417928153109786,1346.9814435104356,2.3105201815213205,2.723409867942728,542.1840592006215,8.972995892040057,46.431102037288625,7.237743817777539,69.1598850855998
83,3.480915262767496,2.445085729051411,1.2123907240681355,1321.443290148748,1.9545591456760305,2.7032297574844764,383.26429233981327,13.197047668532258,47.896166260071574,7.772069061136044,43.79875239548109
84,3.4493642568072502,2.6709459352355878,0.856211667945567,1378.6920023110222,1.9893095870988735,2.888133481596507,375.2420880971072,10.157365694282444,58.90811215438392,6.779574431953536,54.923776430045606
85,3.4176414378115427,2.876737659941437,1.1337469090736794,1281.5910914080964,1.9070098877400892,2.815994389742527,479.7295977147384,12.870120153446255,60.341825950474764,7.353885448078559,54.35889258030702
86,3.384160105599035,2.9907144756435575,1.212148782251248,1252.5364376676134,1.9220771381576482,2.9476530892999806,532.8095460242325,13.553136634692006,51.74590275845078,5.293728540120052,44.120123084486416
87,3.3488592409068514,2.9800295583551377,1.0304385557794726,1362.8883632848206,1.7475948246352953,3.2351618314469603,538.7187686294991,9.393156347179511,39.85964000182744,3.773378786425301,32.55616245167426
88,3.313394622547607,4.088685189562414,1.1949676493553145,1374.9386122324988,1.651550293448762,3.612030824617635,432.80010859950636,7.641904726190081,44.99003439754694,5.229829479385225,48.41407273110808
89,3.2955764075645178,4.467613189033189,1.1682996671759613,1343.5110436725104,1.5351764380718955,3.722711156194296,338.15767173401923,11.544738682224928,43.542363618293635,7.8420668767750135,37.58444611168684
90,3.2597687795980548,4.582685953994769,1.1303395836035004,1268.591226898079,1.783186944448201,3.789499924451518,411.88534018364146,11.129940331141597,39.53469934735865,6.880783581902264,55.74237068306924
91,3.220194766662841,4.327020671145437,0.7872546201846424,1358.9819353909327,1.855136261482133,4.414936880899822,688.5657156131161,7.978660717109736,36.74701104741092,5.333789087656108,42.2658778386991
92,3.2002516129970497,4.097430464604441,0.6276609637269306,1444.316972043433,1.7753215254157255,4.3688883389740525,724.1105575043912,9.611725082014027,35.7108007375638,5.794594536374992,57.012453473956406
93,3.1602677614677805,3.63076256595901,1.110916605041878,1339.6033505973126,2.068697384817823,4.672905253905638,655.7153652843838,9.27662278749455,31.174999985736605,6.161577319543745,46.634325957297364
94,3.1200013903966006,3.630905360698454,0.8466034231226679,1313.9747054924874,1.5949919762430231,5.050800927420539,631.6407112443484,12.651079408688593,34.81447867433734,5.579310879796587,52.485897707905096
95,3.099787303245713,3.657368407705566,0.6479546945417344,1283.252555708608,1.74541456314258,5.09872042144081,651.9446890578956,6.824288828733471,40.66999342209804,5.447117157919384,55.81129312673664
96,3.032536332071169,2.441562825150881,1.1277032548387043,1046.7436963872508,1.3125710751472088,5.636540643484581,594.1306082227115,11.870346363255523,37.12796878840904,4.10692675138424,67.96220219419807
97,2.987318142080252,2.222399839516855,1.0984168710981304,1076.6583257385496,1.2101620662819694,5.3830495471193425,399.7421555362406,12.535365658088516,23.16524851325802,2.7746053616938213,31.99495873821395
98,2.964568325761885,2.559642920996319,1.141191543208099,1132.7181010515535,1.5298080423837852,5.590742952340634,355.7743400065357,9.346666724079144,31.811925828887745,3.1651937778813943,34.20378309697233
99,2.9417685863907828,3.0402051444592297,1.0571603434101466,1090.3750875734827,1.588111516287189,5.299148865840351,264.52531029988825,4.235051197760586,44.94195723183349,2.9500286555753656,31.607632750506227
100,2.9044341091206314,3.2333966907518272,0.7926845799293679,1082.3609945656194,1.294658408365784,5.350267076726455,336.9069074434648,14.15359264897795,39.05138051591614,4.6962387002678625,30.61988505096126
101,2.879459068881067,2.920838086446087,0.8151215307072709,1033.2660924264144,0.8361015602720865,5.185125872924553,277.3334341838813,12.504650246544916,34.675529849324704,3.738264600039685,52.04019397157719
102,2.840501774017653,2.3425658817060224,0.8278348883030571,1054.666257774995,0.8915430496131173,5.17845391666433,365.05307387239276,14.181863977668726,21.16956969954123,3.990877918186979,32.05896124317416
103,2.8127777060410555,2.5723732983015837,0.6262348997571772,1066.3014130489241,0.9354814915857219,5.216538395623605,315.86367206648004,12.298953461624352,19.239416025447696,5.351090981951862,55.46039192505665
104,2.784817132151856,2.611090460053198,0.842948500561795,1098.7817295780692,1.2789532161968362,4.9065793889047615,288.9876900245989,11.389395594908773,29.65341937803579,5.240926211498605,65.27237830813847
105,2.7427265610184968,2.8816445174938607,0.8139639089259646,1072.9559455146043,0.8269065590480078,5.308808442858034,277.89790857301045,10.985480420243485,34.70454648919222,3.9621688601827647,84.02519411264622
106,2.7117133543835266,3.4495453751150493,0.8565638205256787,995.1171797921531,0.7330516790950561,4.987458419763486,330.4859845397716,6.996526430691644,40.37442572498704,3.643629577101469,38.04926462636794
107,2.68053568833356,3.284208044313259,1.1527717817305576,959.791313380041,1.2781434875234499,4.752198355543205,361.9017007094741,6.338984740654626,35.68683430730841,3.5495444944404833,40.526867711385236
108,2.6491942320886306,3.0463297998608025,1.0904631902256203,931.5737061918704,1.2129557693216033,4.872081476109409,313.17090825059233,5.217942823617785,22.74362350172521,4.187806971890637,59.12589928856299
109,2.614521529925911,3.2616903444435144,1.0948529407188121,758.3881925897205,1.5152806856760042,4.735318298919451,353.19730592491044,6.699065994828971,29.02239197065754,4.840023503165311,39.67533714160937
110,2.5970701812222377,3.2540660637063916,1.2221719477102961,762.5349686882689,1.2940022353132163,4.620818155186318,411.9280296674503,9.974263356608501,23.537050659501666,4.923642509084197,27.521927706904073
111,2.562131922884664,3.2924397636677414,1.174204514213767,803.6086451995654,1.1144698143388614,4.507505659619326,465.67251100282664,6.039852366772169,21.82386114160916,5.6499947813628255,35.94584987194652
112,2.526974675067546,3.3019375824812736,1.3400816741012167,924.6520054165794,1.4440860367160802,4.198901962869002,481.9605123678575,12.801157205434446,30.497745225031064,6.60112797179902,20.310384374367814
113,2.4916638430941767,3.3902365055094905,1.4149996475428441,966.1078446643081,1.769224633285265,4.234816882646692,442.4898138398321,14.681179874974916,33.34565732062866,7.6922004128295915,47.667973117353974
114,2.452533894244416,3.3700584010398105,1.0044655845832273,982.9008385400255,1.67610989275104,3.96457891470376,344.4850650229981,10.70801227724631,25.87017371272273,8.10686726239944,47.164975746262186
115,2.432923249867974,3.1294509438969156,0.8654256808308588,949.380030585274,1.7293219486394125,4.053968993231781,377.3061106963284,9.839866510444542,25.79231775746423,8.418976277450357,41.47429477907742
116,2.3934185607529006,2.812674825916635,0.6416741178124604,923.321606588585,1.3519494362804516,4.1270988726668545,485.7779139270218,10.843370369499809,31.99448828382224,9.493198272915444,24.538433107487673
117,2.3735891273313907,2.455035360867906,0.70396833880549,863.1658257581182,1.3965427095108995,3.942780812468037,512.2393083689801,11.163007810757852,31.894878276467594,10.489815914381808,50.57309399413437
118,2.3337768208667296,2.1061109069405752,0.6881068458411956,723.8814030865375,1.8474511570145995,3.8438967837370335,525.2263840963745,9.390368699434982,17.309000477623183,12.14389912156136,56.32281624402459
119,2.3137302192753904,1.6610672233893555,0.7576465158624055,648.8254466391644,1.815680777788388,3.8308137624352776,457.4853473510163,14.637769506463606,19.519780765222166,12.928006489160866,62.69404829429364
120,2.269521171742096,1.1531620756226633,0.9964354567498706,699.4583655903191,1.4975037609863073,3.7420411636476336,272.93766213975346,12.264356765590124,44.33322909106548,13.345219199148103,39.2307025131931
121,2.224930415431526,0.9786966711005194,0.6759999466622002,847.333206208116,1.2399253643782822,3.662045000712733,217.13860480495592,8.755672452991762,32.158172732712195,11.187306777919204,63.48348336661137
122,2.2025324624786755,1.0443959233490365,0.7596671252525253,957.1266387329943,1.329090514277226,3.8433255204439347,363.829101719782,6.0909430713963415,29.08921754980557,10.020277287061356,41.84327678026147
123,2.1800876680884858,1.4670996651239283,0.8607479796069943,1063.516691454878,1.37447684401791,3.8897700365524996,451.66384371306856,6.8919492482544635,42.704454581596,8.892972731165763,58.53122261578662
124,2.157532515481736,1.8821115189986706,0.8456744247556729,1087.8677628670184,1.429335037052194,3.7736797066769165,471.8698181963825,7.311599303400585,48.11505409854484,7.649449961158021,56.56192206512861
125,2.112219607618881,2.450828767475744,0.7998247659988765,995.2497483929131,1.469191567644132,3.6627653561603446,420.8061746662561,5.100704919675062,52.281528511899296,5.179883709520244,22.220514691287693
126,2.087111301115557,2.3099159003734826,0.6508732915881503,976.900460497028,1.8304858265915456,3.8385201586219337,426.23355408568597,4.418777688739402,64.92987433138254,5.1379274559788115,36.47841837747954
127,2.0619610942752065,2.2463105138469444,0.9062480522592414,962.3105614744915,2.0368464622634366,3.876262051919163,387.5314710298521,8.548488670706218,59.51451407653324,4.143239466065116,23.094248725951672
128,2.0113456725416192,2.492284337786625,1.0056690493824099,804.5472702375653,1.953997927242425,3.7109862901672535,293.6367644564108,5.585964381092126,41.79713199917357,4.525999307759564,25.53460798737738
129,1.9603127121682111,3.6501181219212513,1.208486258938347,738.4647332860043,2.201482751903825,3.7717954922371293,314.6619062732386,7.500269335724822,51.27161347017522,5.938215494794249,38.8452089443855
130,1.9346405898490333,4.324162819843265,1.2502975141317545,779.5308289990932,2.078547320604248,3.560351175728249,462.88374139398854,5.003209408623066,53.605423029404506,5.035116227395733,34.17550226158162
131,1.883050037737778,4.5019953035139375,0.9513083280453474,1105.4415651888128,1.5786033248622884,3.293697473738581,560.456024423829,5.09836736589565,48.2825305663386,4.605856891605238,75.77816211269078
132,1.8544850560257515,4.251296743261545,1.1225813713437476,1226.2975714918537,1.4695597625200276,3.1453675012236966,606.9244415984907,7.547289459254584,42.35918199428888,4.230261966021119,32.18409230696023
133,1.8257600052573768,4.280641346030588,1.1731438883738692,1315.0463631638354,1.6399857244930112,2.9338052375373493,603.4254554793577,7.6793841246775045,34.23294285094991,4.2877897028247745,34.43901469762299
134,1.796938407859891,4.480684211204205,0.9055802765470133,1317.2303198308027,1.3996457752370097,3.0723542447439014,605.3132921868894,7.045256697730699,39.08477822608074,4.8915808232565166,43.77324089859655
135,1.7679578668133151,4.555462721419211,1.2647607021282723,1272.2053673881262,1.4038578970244582,3.2675551361536974,591.4471181359805,7.700583517336674,43.83526620610023,4.60453212699756,50.786453981200005
136,1.7388817816783195,4.253327682285035,1.3149982196969696,1174.8911549254592,1.4986550614845937,3.303366539521263,564.3459957446462,9.312075376789437,44.143366504464105,4.459146285046453,52.59978523328752
137,1.6803821053718089,3.4769974676328053,1.5752382594505332,980.1892548479885,1.2315454092892044,3.5786734942285654,699.727476188759,9.717689730295742,35.76263568683223,4.725291477803892,49.76595342064829
138,1.6513349419549357,3.991205194924053,1.5227298544129257,995.9247730345954,1.0733749377331194,3.748423462550879,744.1896739941085,10.587020303234466,36.78456126985215,3.858982599243673,45.31278858430938
139,1.6221933386695184,4.538224524429166,1.4798483330553434,1098.52476918795,0.8864146506535949,4.030924449427043,670.5586079749164,9.53877030513296,33.962013643104605,3.6297041392608187,35.243431049600105
140,1.5913968824946192,5.051054753480791,1.3094843978963913,1170.3106535055917,0.8453529707394193,4.2410979534525355,460.1029708725174,14.989220243921814,35.22029311354671,4.274530687554303,88.63697202678765
141,1.526482000440085,5.95180712092626,0.9688307713769662,1350.9777993980485,1.6372316432884528,4.606658523532941,492.79136236967054,14.55339049632051,35.44008476149344,3.727489457412212,48.760817933192875
142,1.4921852356211271,6.511050736387294,0.9321448738583801,1302.3032894871171,1.38417337964339,4.998839319700575,472.5422075485503,10.002477619807497,36.829529899538635,3.4427864515480073,62.92180483164674
143,1.4740895780518706,6.706753828961888,1.0720696519056108,1235.6124108349009,1.0176198698752228,5.145300613008233,418.06788203995546,16.91226820890097,39.90335559173969,2.809664090539421,41.07449907226519
144,1.4378104691953375,6.6523945413075225,1.1888819157712223,1046.1555471572929,1.0022542243761907,5.091449713003558,341.8630308659996,11.873695529632672,42.488885887679004,3.3331311656376856,42.44114784346924
145,1.3995344473201283,6.4471805492392225,1.2942458021404668,1014.0075726876355,0.7384047830002413,5.2300072856838,326.26105195541106,17.875001307063666,43.53672218731276,5.158764815809066,51.63362241689903
146,1.379394815045762,6.150891374660788,1.3568787122505346,1087.3131076944878,0.8521689363727379,5.2309362524881395,329.9720184149807,20.986906318234567,38.60792937518811,5.474487223480379,53.51313738914533
147,1.3389136775111898,5.854908977124937,1.4563123920038457,1249.525426160722,1.1282865443656227,5.147752497771786,336.9862758153305,20.3866656361809,41.61276736211234,6.677766617227061,58.081627935618634
148,1.3186343746780445,5.6885950916769765,1.7022665024702426,1365.708049999364,1.1486994033742666,5.124431701794353,269.880534069344,22.48056006890417,40.08953564190252,6.842170972611973,36.46085078563738
