,Lookback,Bending,Breathing,density,BendingM2,BreathingM2,densityM2,DM,Gas,DM_out
22,5.563197273837341,9.943941588101527,1.6351545924617195,1222.2329882206939,2.9399057001848656,4.285682378855438,688.7285073160607,14.910301315313554,37.18491504131657,5.203606981534213
23,5.532228479342441,9.860876173385446,1.7526217667989303,1156.3402851760898,2.686616998262771,4.547247738678765,666.8995450417569,17.47471658445202,31.18694793089683,3.7856008868814044
24,5.499580009312712,9.17147824563886,1.4998826419333053,1055.5516732226138,3.3028920784050273,4.1788232238510306,745.8094079477659,17.94567442697602,28.74553642728975,4.124186520670253
25,5.4667717357004335,9.180350221569773,1.347033448903821,941.3360425431599,3.189176660512251,4.432433221497609,654.2150552524454,14.30741035730399,33.10041709569755,4.651614558400716
26,5.432045810452904,8.142042967194133,1.23788158803786,988.642981529546,2.353364083143056,4.05259408397523,625.5103279342853,15.838196525249778,39.533353655994986,4.844617497491911
27,5.395473989249358,7.696355646686446,0.8352208163842679,1022.9558183023522,2.0493944005039557,3.842237788102044,645.4964158374976,15.577715917675517,32.83559822451596,5.3461009455934425
28,5.377073878453867,7.5099450870734,0.7023332107156195,1047.047233263417,2.1420865630957477,3.7965669057045632,663.1691880808287,13.534488886827852,32.21480667719257,5.217369213613592
29,5.338220697323426,7.630457959893164,0.7309997323785774,1064.4127889707859,2.815045241821604,3.9652702298319085,559.7219209263717,10.730450650814047,30.561428295229774,4.241776402196556
30,5.297253698952362,7.885975693155041,1.2746267451506417,969.638005575813,3.194254734163973,3.8121059309535363,578.4494840050208,10.746178153064646,25.717605246914303,6.147468820110548
31,5.276641111204341,8.023425209273721,1.4279489911167538,943.2018589009558,3.0920204980554136,3.8658320282370573,689.1722909474013,11.30761125307055,30.763186139115366,6.3700858862691065
32,5.235158502612744,6.9449064012727035,1.368069386842968,1016.11063766238,2.8875319523478713,3.9280770719505056,809.1119627071529,5.806826483077185,34.18887215479077,5.868665653872221
33,5.214323161439596,6.576513046759004,1.2019808677033945,1084.2890151845218,2.818344837287493,3.6315775171162885,736.7646556818333,8.312956124302378,33.93866120522227,4.363220281903849
34,5.170266337889607,6.827782433171879,1.2793458391723553,1058.464824013451,2.317601492865335,3.7186287754972773,437.34550153215713,9.168609369541912,35.32954832350491,4.376522412005088
35,5.147046563163453,6.611669914052129,1.2498964790322575,1100.0377835852964,2.5526362181768496,3.5552508996783403,516.9872718310755,9.720190199651434,34.60423893466797,5.40478142957644
36,5.100322315894825,6.331429832435747,1.2786507055734795,1199.1556148209547,2.754814322721656,3.638865819804485,462.7285098395403,6.485172130136376,39.83988415759906,2.899184126290565
37,5.076783952863184,6.542706864567464,1.311173703565272,1190.051304669201,2.8395499238889195,3.5544671474196763,560.2163816026266,11.277208310237706,36.88624104538814,3.014823421188564
38,5.024693916499314,6.426750612715386,1.0917289065780946,1259.8442966783293,3.0911228875148247,3.8076761269783064,500.11159017944954,11.828012226224743,46.02169220084244,4.6189699430578175
39,4.9984422681030605,5.803335985266641,1.1020373916315105,1183.30852629161,2.7794289705367885,3.877415674134311,529.3940384667487,11.339489763267014,44.21832110350843,4.981563997760986
40,4.972098961617661,5.449319230712389,0.9723166759273667,1122.2280372718797,2.9355414079090725,3.71242391083763,679.4878398446837,14.750633380848791,37.56097772100465,5.601107210246942
41,4.945595796763422,5.460882590281214,0.87070047820231,1110.2986022283571,2.9603337812266393,3.8584793510066775,735.6695340811478,9.959281409092808,31.23120568055165,4.378056256328092
42,4.892248159980066,6.2397539410347544,1.22373704170396,1263.989067178793,2.5479494232037783,3.5098365927221957,671.0404845476082,6.572323081632721,30.418313156804782,3.488419125735732
43,4.862669314823597,6.244949962775783,1.325940890579044,1337.030164976171,2.3861753780391908,3.6462208991488643,675.7722762071086,8.204266987805958,32.14996491049001,2.792491304424363
44,4.8487228759760965,6.0851819350696905,1.2607127322001297,1356.368258073758,2.5078517569782632,3.5264141843333903,688.6186543661001,6.462278194433781,32.59909444807169,2.96828880557956
45,4.806664730570148,6.11386743315764,1.1148931381963654,1391.3204197739792,2.7898378096154146,3.446461443962953,595.4278119702191,6.349656014588008,29.84069707070324,2.707723014120303
46,4.778461168590125,5.985990793649483,1.2288641023112603,1435.4939351619792,2.3839264619233203,3.875042818362138,588.779564419907,7.57118579402802,29.541168852317245,2.340658664781717
47,4.720187077902779,5.1873283698195785,1.1046081653694477,1485.6519946734302,2.6589843396655204,3.912021601574768,435.3131382898009,5.922592757835936,25.781827911137167,3.6229490123007455
48,4.622237616993765,4.074689740324986,1.2343972581905507,1881.8564432508597,3.072945902716715,3.3719236366314527,586.4190403408606,6.334886011215736,25.912333983915627,2.315183856604976
49,4.577088592204344,3.64534532615754,1.0742239326046978,1827.6000058167278,2.4566607647997136,3.045441368813075,658.5655109473755,5.917588096243228,26.971174849452066,2.3062210016048783
50,4.5521323230353365,3.2573452530340483,0.9419765470743297,1650.0679091080397,2.1353517947642855,3.2315920637313282,686.4396557027086,6.194910192690235,30.45180382986767,3.2749324325614033
51,4.501814915026364,2.6189050284815503,0.8140932137959547,1429.6069937421485,1.458838855472034,3.3444533516055523,620.926717968798,7.0634534674490785,25.0865921501038,5.819707113724276
52,4.48942163564651,2.4706109354053547,0.7691645764114428,1453.6485585786784,1.200332215418967,3.4002884486894276,573.2544486084138,7.459921247349607,24.777336154475815,6.171162530372475
53,4.451988877090199,2.395053183692683,0.7467471268834739,1364.959149817079,1.622633590053321,3.8336383736586193,518.4810689251465,6.717262450682336,21.629406600294132,6.8883250421182876
54,4.425636673797183,2.3970843843245473,0.8592238527975598,1366.4368393041773,1.86960819393193,3.889609305504403,531.4629562224869,11.198795367550442,23.36053539830157,7.315662212645846
55,4.384017668022734,2.2899685836365498,1.1855934649422935,1448.201729888639,2.843326887984683,3.8680705861793783,560.864508347135,5.824755736270802,28.59287634584906,6.4154418186414945
56,4.356077168016793,2.068962921804686,1.0262645798061842,1483.1290855460975,2.9424589458906665,4.244563502877049,579.2519906937612,9.942075754614994,29.44777758276175,7.088302446488171
57,4.328017673411098,2.169141001550014,1.3169666990002227,1479.9446203491182,3.344157557115385,4.2372998017465555,605.7645533819475,11.889450610316558,31.058738265096853,6.559916979807789
58,4.282832647088027,2.473486067194738,1.2705452781262454,1312.846239131566,3.173908272779637,4.446284838396862,535.0757593771204,7.272070517854175,34.832042341387165,5.694527436933328
59,4.251573740401522,2.5860796110549478,0.9508983247204335,1158.6356833391935,3.50510336847086,4.6118712959611745,468.28839601969474,7.499066503404275,28.891503887607804,6.2245505015274345
60,4.218546832503941,2.6806164044372536,1.076987098146467,1081.2413354256482,3.1629153642677856,4.712210350997739,407.7369175328371,7.245971919302566,28.31906769308136,6.714673646807858
61,4.1837560100917885,3.093485554320336,1.2467293173904117,1149.928617433777,2.1742579499864716,4.609064592270749,567.2833513076396,6.2961919981260985,27.675134896583295,7.793141107184222
62,4.166252624258076,2.802829635445472,1.307264638914227,1203.5788788137806,1.9406875068144303,4.568317606594265,640.2373156855938,12.476337738804373,24.091769935317924,8.129750766964941
63,4.129379642199092,2.1486180925618585,0.9065059482411479,1386.1524125454466,1.708214248543245,4.472579738528331,578.0873572872509,13.53113801175514,18.712945822316698,10.146463751981841
64,4.090517576788267,1.74242206494825,1.208599143159952,1476.5778592066174,1.83148083230613,4.566343451383603,557.9840227695532,17.05781918810299,27.760019451257637,13.413606091865752
65,4.051387253346471,1.719089358597504,1.109427820118391,1480.9232641186743,2.1328285382756555,4.66346846784819,563.2403953893124,12.61940584136534,39.67562005807455,11.30482502390709
66,4.031717654255528,1.7238870235446444,1.049203803774823,1446.5052660424985,2.4420115025763915,4.510469644295582,614.6517876742622,11.476932359550656,42.17168009917145,10.079868518015582
67,3.9921703326700086,1.4057333390811604,0.826225768417644,1418.187696577526,2.7825647459230516,4.369517737413566,576.4774942136556,8.269276681989977,30.893136781660488,8.306253384732406
68,3.9703123977296446,1.5919566163801615,0.9081149400642718,1365.6147189411167,2.848437152583299,4.317558750810792,459.35933859694603,9.974146734452969,26.3684082493273,7.869575285746327
69,3.9263621640915054,1.8626716037099667,1.0563345385621556,1244.3788600572273,2.407891891349923,4.073486449503418,350.2491914885163,9.042526121458764,30.638424762897618,8.380500496481659
70,3.904236747925157,2.211511396351031,1.1737596560156998,1283.8263341304148,2.459603075075221,4.24753333379252,305.8488770503272,7.552841007094469,33.880524219238985,7.36369823885999
71,3.8597869359163535,2.6149238057187842,1.1578645286906666,1271.5359906914011,2.5350477313595077,3.818300825685958,384.6261290380854,6.883915083574426,34.155569975319864,7.249804279907828
72,3.837429450196413,2.7984703070709798,1.2886451380570403,1283.834927029021,2.497992694764503,3.633987257116895,459.06624382015855,8.763554012511984,37.12017842862755,7.394482659159894
73,3.79021115421336,2.6957965225550184,0.7544004384610037,1440.9204767248143,2.630222135681489,3.556757400441407,512.1862866097636,6.813304879642292,40.727540320911025,8.762091932543974
74,3.765320039697933,2.4872399482494463,0.8651541050988912,1518.6553654078793,2.486072254645289,3.2884539599819655,537.994707678715,6.4695888581421634,40.30050300502992,8.172265439102405
75,3.7403442402838434,2.5475278117446702,0.7807264738837895,1560.573433061757,2.3818733224626167,3.2614933451069765,465.40887329342934,8.49167437701784,40.285343637353805,8.338417663180124
76,3.6900396490094094,3.2476362779309205,0.6996558332058525,1424.3049776250257,2.145573824342891,3.1482429098513354,455.321132997199,9.782893553061339,39.29913273809644,7.368510686434736
77,3.6647448434540313,3.2459306123424554,0.7570881772957305,1385.9827802432408,2.336903630665982,3.21552051255903,556.0119959079764,8.685037089340598,36.88393881150294,6.3162981679257735
78,3.6393332294665535,3.3029160293498547,1.0826515791335,1422.7189962067307,2.5814087910768992,3.190572982246574,642.022583479053,4.852051817708962,32.14559711601809,5.390928611244392
79,3.611243287317557,3.5370164665025188,1.1526775872390904,1495.3510190323418,2.7969902883220956,2.9614548988286944,761.4502622777788,4.973337459637788,32.52920779626567,6.554996335688649
80,3.5830408109660965,3.8878348839428094,0.9891731993366342,1631.6700025907508,3.061832781230638,2.92486208687829,859.6339800725038,5.69555318627228,38.627235085585895,7.398066901574316
81,3.5406764130714983,3.908397941291214,0.622816452891618,1693.39561896706,3.2589255500088923,2.488006974339199,804.2424798752785,9.56170968998813,40.41294316682895,7.288905739593784
82,3.5122938050100214,3.378041774703365,0.973756247240966,1653.5618999975238,3.0937640130552344,2.3808118299652117,684.3402387123178,9.210715555924253,34.01045272037355,6.685070967269811
83,3.480915262767496,2.4447938367063635,1.3143043478018683,1609.6582216105157,2.5902847424091795,2.5035657905864244,482.23479069401975,11.930105362228783,33.51607671788237,7.04929556243873
84,3.4493642568072502,2.5111246777894993,0.9387876152167177,1667.3534086179257,2.460301172881277,2.8753736679968354,414.98185675409604,8.583987595325102,38.3265204415169,6.72181566584998
85,3.4176414378115427,2.633628822731044,1.0882502198074662,1662.4867291040136,2.536721604856839,2.8472112814349932,566.7228770684263,11.898723021892383,37.64616351362222,6.46052533751357
86,3.384160105599035,2.757565951689784,1.399138926677182,1617.386825256757,2.424721812373236,2.7842268558640066,648.9596016492056,10.656473840239583,31.680951785016322,4.677207913703273
87,3.3488592409068514,2.9537845536530964,1.1533239833401807,1622.461554543135,2.1543495849638727,2.962349690543667,602.7944765655691,6.47679747352017,25.579627700420467,3.8266138330664194
88,3.313394622547607,3.498432084620478,1.271581616791455,1641.3912930601334,1.9101812505387776,3.166315583805268,492.3203758173102,7.6388814113786365,28.738524924204704,4.6283223250897345
89,3.2955764075645178,3.5227354411899228,1.1978113986649712,1627.9423923705242,1.917949266732527,3.1374522556796887,434.23512826760833,9.844464611716175,28.138749628325563,7.766535960666911
90,3.2597687795980548,3.355972702369724,1.1920848768497925,1715.6742094473618,2.1318581670716803,3.259804934265479,420.491347697022,9.130669078767772,26.96343247609615,6.818130020779344
91,3.220194766662841,3.0373835679000596,0.8032405997715051,1887.4739362994635,2.1976064108279436,3.6774440073376304,612.6081668578654,6.042191297447061,25.39388068888795,5.640805890124039
92,3.2002516129970497,3.1700331128799557,0.7768727746919742,1948.2157998888058,2.193070456228893,3.657282746100961,676.7758564552107,8.348782583822945,24.737865303301636,5.471783149060776
93,3.1602677614677805,2.9288483426312077,1.139781812616185,1941.7880693550137,2.3547031243153684,3.6440393292090882,615.0070409349617,8.677285042253892,21.342787214381264,5.682484825176373
94,3.1200013903966006,2.99299637592562,0.8943920529190452,1928.3140402632805,1.8247555796741963,3.824651921533394,513.9675321275236,9.09356808490804,22.49815719879683,5.590124409463862
95,3.099787303245713,2.822050841004466,0.6822352306094609,1919.56128764129,1.679367757329888,3.789900559466519,532.5584861694763,6.336188547446111,24.663561654006436,5.346874380859541
96,3.032536332071169,2.2129735510203994,1.0886878625687433,1809.3546801456428,1.5131332627736889,4.142892231731681,566.4606278326418,8.747719332352663,22.485452953759978,3.727385363867848
97,2.987318142080252,1.9779010974983033,1.1697591672301697,1709.8872102852442,1.5318791597260932,4.179734502137914,458.21362380803413,8.35675733245132,15.743378819412552,2.423719450413745
98,2.964568325761885,1.921589856618775,1.243826958316711,1657.1688959550077,1.4831661954302247,4.317647877110271,422.4979382409409,8.388977418267045,19.32968591711216,2.098670194238006
99,2.9417685863907828,2.0990865582407476,1.0178034422336932,1577.55867049216,1.476681700544178,4.141528459170692,379.75843847290287,5.620847358301927,27.099380433688136,1.93587493975839
100,2.9044341091206314,2.533307099722646,0.8261964375363353,1561.963951467395,1.496554274618743,4.073375828626924,504.43898688474036,11.303990688408337,26.29296798219622,3.7567011933751475
101,2.879459068881067,2.6635253690342777,0.9677657428236742,1567.7349731420582,1.5417941897854766,4.175969391434318,492.2891720863154,10.145992489665755,23.31119052798019,2.7259970668529565
102,2.840501774017653,2.8014733716461833,1.053519706638288,1591.8926970310165,1.421135365241407,4.195850242627289,538.1023450569294,10.809701026384543,15.366462855751932,3.1292128789586338
103,2.8127777060410555,3.0307463905955054,0.9175297283972897,1611.0061162442767,1.2422280334528277,4.200258963481294,477.20072021822307,11.519915146522111,14.604256011040183,4.00364451958486
104,2.784817132151856,3.011603256994581,1.2139244341711692,1625.696147956075,1.331250694775487,4.086068607658524,454.3264254449664,10.716915757542893,20.91724167227323,4.040048784329003
105,2.7427265610184968,2.9910965684975084,0.8301107402832532,1642.8538270493075,0.9954237180257703,4.487049254686635,461.5103932080543,8.613896403262869,22.541327433454168,3.3921329786578918
106,2.7117133543835266,3.240991251482135,0.903357044356515,1587.9904584913281,0.9682093512386818,4.351187388467003,479.89242902365896,6.662641406158052,26.273403282425797,2.972347875970722
107,2.68053568833356,3.3511457196787666,0.9530866426517189,1562.521453188619,1.2723508057356896,4.15251143237868,485.8163427829321,6.327711034232702,25.697866824420988,2.8578212860979098
108,2.6491942320886306,3.505097555037966,1.023620485660651,1463.2991643365567,1.3859489852558333,4.255218216199087,476.4798832176672,5.711149569299097,18.886802415562904,3.683669636118195
109,2.614521529925911,3.4399031754048606,1.2518255151591358,1331.9808149094579,1.6257822370019561,4.1723622999968155,449.5685925162019,6.040623886818697,22.35531099033216,4.704483934254533
110,2.5970701812222377,3.3556595823803974,1.2718639234283466,1330.0164726121625,1.5805768549221584,4.046840480232166,442.0710270867382,7.944849456554384,20.23786131535892,4.67569424723018
111,2.562131922884664,3.3837717717940565,1.2441647392847441,1356.2471964096649,1.636923021819505,3.899422746425895,393.66809628285796,7.257864051423241,19.455364960916295,4.943524542684952
112,2.526974675067546,3.1873825419661266,1.0916514415630885,1409.4267698725503,1.8822450277017695,3.8163653107316913,463.08562575687193,10.289999549412318,22.346874194974998,6.306699491401227
113,2.4916638430941767,3.1308366529368685,1.2130373298631478,1422.075069094943,1.9496528423135744,3.811010394557357,493.0950332222957,11.940981159500122,22.735041929521714,7.315054905030655
114,2.452533894244416,2.678975573965199,0.9899781790309501,1502.1555939020814,1.5774442200498084,3.430733286535613,437.80902567135354,9.651201114970325,18.56360116507069,7.984986589825713
115,2.432923249867974,2.5600312130894474,0.8732419675374002,1500.3071237955444,1.5790734733262968,3.460246690055387,417.9049199473899,9.73762678724229,18.743896026588715,8.114873580802934
116,2.3934185607529006,2.5467944145160493,0.6944859087389325,1495.4746600420824,1.195453276870073,3.470096882775453,535.0809697634065,10.503442544247715,20.623965226326963,9.3256191613954
117,2.3735891273313907,2.5421831224344005,0.8126533747183128,1433.6232402789062,1.132873716742348,3.401594533109403,571.234671073977,10.396159666475315,20.728099886097535,10.704942012429067
118,2.3337768208667296,2.417924354532859,0.8073709572360437,1306.3180994312984,1.2307872176073396,3.4452730575000254,561.0602120078156,11.23142568082014,12.66410931087038,11.911753236400376
119,2.3137302192753904,2.0305767529415766,0.9158898691274002,1228.2074753453567,1.3196993311403415,3.5225936924209726,523.3733186857514,14.107806210995134,15.133645375814885,12.765547382569414
120,2.269521171742096,1.5656379794381874,1.1669227431779232,1230.623526882439,1.1950933233470045,3.477919964865908,383.59381733109336,12.463808163199067,28.174205876734877,13.515709108733127
121,2.224930415431526,1.4273857790177582,0.9151201891577987,1247.0412946526042,1.2795548428638674,3.3775272098230174,237.4228205977015,7.989917186299529,19.71376222017885,12.178092992497186
122,2.2025324624786755,1.5954522693253832,0.7551643507041655,1341.871632913048,1.5467797075150977,3.4387394854353537,368.2327296236992,6.405355719560562,16.692297746618994,10.845404516895501
123,2.1800876680884858,2.0033806946669417,0.8773820536595899,1450.7562207527483,1.5929409504772951,3.5736210963248203,555.8589135426879,6.77289026010952,23.993081247685794,9.45275809596606
124,2.157532515481736,2.41095102702341,0.839795630147599,1521.7768207995814,1.5816360380562144,3.6610951458851213,674.8574719717744,6.269088486000455,27.45789395076065,8.255168034297446
125,2.112219607618881,2.8825585481888707,0.7829040133594687,1556.9547170791975,1.5167669052336936,3.430229009428473,724.2343979118587,4.211676557626442,32.344663686876295,5.64419258800585
126,2.087111301115557,2.6896865004356485,0.8262654339025268,1572.8807879881583,1.477013406616933,3.5629374100804143,678.4062660176967,4.738512566109991,40.61760591645466,5.157847459103368
127,2.0619610942752065,2.4889637778148628,0.8431158709057648,1586.5662408112048,1.5563621164445898,3.6167326325448337,608.3491786247132,6.241103110000193,38.61191998121805,4.195619945257853
128,2.0113456725416192,2.536714709016388,0.8850257533403008,1451.8356574295663,1.7286600433196018,3.2878837041312003,468.04982137308644,4.473241254879835,29.685502575554484,4.817369602532569
129,1.9603127121682111,3.272236111135881,1.0667706723273003,1377.703313741684,1.7920490688525388,3.2603428091341877,594.0187476487897,6.396881919013421,33.484321661388464,6.0993957429173085
130,1.9346405898490333,3.6894318038352836,0.9948986291474989,1421.6070861562089,1.684089524739285,3.098965446656742,642.1828010531179,4.818138398332392,35.560217547539644,5.135628437234236
131,1.883050037737778,4.069331757233443,0.878489951010281,1589.278430398756,1.3580034640948104,2.893316929677689,573.7778303697628,3.8585357149087662,33.84845616285126,5.102645098526077
132,1.8544850560257515,3.91143690994801,0.9853626552226539,1691.1760527023566,1.3316918434551226,2.921308011595846,529.6232961974574,5.455005404750001,29.486522668427504,4.447147119965044
133,1.8257600052573768,3.9785068962838586,1.0901337633922838,1779.2797042461127,1.3267970781414635,2.7823568261851674,579.1825571567592,5.445332114034428,23.54707131469135,4.55691710268313
134,1.796938407859891,4.163359490050716,0.9725891472094444,1920.5925434646026,1.3000476499208413,2.936136421777717,641.7524160419482,5.872076306240532,25.705197693862004,4.939752050383055
135,1.7679578668133151,4.326514921622028,1.1468557034131102,2020.7888592117724,1.3140983053848667,2.9878960105844876,702.7019398569194,6.194182468288111,28.25460923325619,4.583719803937063
136,1.7388817816783195,4.182908918180647,1.208708278286993,2033.1995143635722,1.473535765091262,2.8989496214975645,644.5172438894394,6.405674303932744,28.941105541140022,4.699114548539054
137,1.6803821053718089,4.250406458337201,1.3019732494201082,1868.6051385033272,1.3066545800997613,2.79945566991129,615.5453650260858,7.451028336567197,23.471180761779717,4.610522611545202
138,1.6513349419549357,4.559208326409317,1.266507155233633,1838.2686972949305,1.21828660592537,2.9419970461879323,645.8543422564708,7.551469145275766,23.719355105300586,3.6947487522253235
139,1.6221933386695184,4.83942327910542,1.3218401190371143,1820.6272598540756,0.9409354881470067,3.1170903566240122,646.406023695989,7.382557303641493,22.423870265316182,3.2305440985385174
140,1.5913968824946192,4.997049729769122,1.2231328771729404,1830.1197578840129,0.851053290082511,3.3023882298469056,588.500196638991,11.365944875966797,22.59866965321059,3.407495982439934
141,1.526482000440085,5.807304491588715,1.0405810349489237,1921.438302066747,1.3515299324076995,3.462340472398732,506.4748963384821,11.130846603709676,25.15167533349595,2.7322861439905544
142,1.4921852356211271,6.0810735272098935,1.042546134507909,1905.747857462069,1.215751649855116,3.745697057891037,562.5800763185447,8.695254461577075,25.52478184003278,2.456475238598347
143,1.4740895780518706,6.243324046062115,1.0594437024855392,1865.5622088022058,1.0925089293155905,3.8012537185279833,623.5153480472304,11.031473256976154,27.219894266898134,2.224410536911441
144,1.4378104691953375,6.515393860843984,1.061399397960143,1830.5733572201948,1.0044258891965783,3.9265779144051045,740.3013190137465,8.759566110290304,28.391775898457905,2.7550547843101234
145,1.3995344473201283,6.450949890803074,1.2666555747952408,1797.0113383174817,0.8727402227859354,4.047703759342797,740.586897101585,14.094972738696764,28.63999126749019,3.8697199771788697
146,1.379394815045762,6.37965420044,1.264839296459126,1797.90325257196,0.7669993617310654,4.1312747009022805,685.4739286663332,15.205821316114069,25.117304031059625,4.4869249508520825
147,1.3389136775111898,6.349356320470722,1.3531211888005341,1842.529855576453,1.0809694065777462,4.211467742430532,602.0977900227501,16.45727610332499,25.5681846387099,5.215236628916552
148,1.3186343746780445,6.341896578631774,1.5928365040928143,1880.227582227045,1.2534805756257086,4.263663033895249,531.0085187293406,16.742899435505244,25.28879008582127,5.801404015238388
149,1.2736795703077617,6.5486416589039775,1.7325721023552192,1874.0585714921665,1.5501463171215648,4.274965999081443,521.0055543045812,17.640871382046228,26.922656581477753,7.605571157243267
150,1.2511075261369928,6.654638765686959,1.7057603906276544,1809.9997360591303,1.8074342498758948,4.26637827009966,559.5815529507361,14.883390643161468,27.70805675840303,7.329295599509371
151,1.2284316259411128,6.894870840980464,1.6191334577897212,1758.5916980727131,2.0866791119668116,4.218505283636117,504.14587271026613,11.290110740171595,24.762804182533497,7.162112524473054
152,1.1828925623151108,6.425560109882821,1.440986149538197,1796.2789252445832,1.7738361724662055,4.040653411724406,442.9753781328429,14.782192917351479,18.467785197505677,9.526165672128966
153,1.1599684223993911,6.390189890768352,1.440768198982131,1797.0408924960768,1.333001811387201,4.004183777058022,435.872078325655,13.692829626050857,20.50495019473473,9.263452718808459
154,1.1370030372074371,6.6056035305734255,1.3669980728852191,1802.0580944118688,1.0639512050191062,4.063384429490519,485.24545537737384,11.764271761176733,21.87928266281386,9.294227880236223
155,1.0885598576131272,6.928378721648765,1.258825397968778,1864.5080218228236,0.9206133646594068,3.984718777137032,521.8240796247042,12.602273370995906,17.438053449922926,7.9980925478349185
156,1.0629644951974877,6.934678758954879,1.2697695297536256,1887.709285976697,0.6798649467374407,3.8920920276749387,441.43120128457775,13.07800733714041,15.246572915401167,7.462592430651413
157,1.0373333408983232,6.850412506701517,1.3983764688449671,1909.1544416021156,1.025724589335407,3.8842805967624314,483.26374787315933,8.216172257660968,14.345644661874864,6.443146293949868
158,1.0116055126964891,6.629535506071056,1.3900513890187849,1892.4386090357661,1.0546943691269137,3.876343544323511,596.5748358458925,11.053413629092082,10.093115542132306,7.2595664995074705
159,0.9857813933188329,6.6815516065233425,1.359853443776744,1855.4453114196028,1.17462846115753,3.698294340407448,605.0521346430357,11.440855066179223,7.94953106400621,7.196514070590417
160,0.9338458197560904,6.795039424449873,1.600350820997352,1713.635032375739,1.1557379117842708,3.697817543206103,562.52550536909,12.05003202792717,9.164402454513246,7.622114034120581
161,0.9076743060215976,6.741424000240843,1.4205952405358124,1734.0823352586583,1.1855120079961319,3.7359285618317344,487.9725688692761,11.822287838785105,9.380314904102839,8.077146266062464
