,Lookback,Bending,Breathing,density,BendingM2,BreathingM2,densityM2,DM,Gas
0,6.323181769898123,3.9386229015299308,1.4534229586248684,411.387851160851,1.146092108408199,8.649390903595263,1100.2144129836008,19.81448336261093,46.22694366719332
1,6.296819541234349,3.8853230950292876,1.3301695419884754,405.65043494036354,1.381258686887541,9.463883189360415,1199.2615755737263,12.459701500209803,50.19527645671048
2,6.257021370782392,4.188049900605242,0.814811860018539,480.9253398151288,1.0844373627663273,10.39327368410488,1023.6561131166958,12.330629942432022,58.12983580737305
3,6.198067183682968,5.106077864811648,1.1478134400898217,458.51490698151144,1.0915184204292845,10.023995110340762,717.6019672669283,14.888716859309957,58.208832522387596
4,6.166826674452982,4.306790366433691,1.426546894975443,411.20188612803986,1.2054861775376684,8.471355248253428,950.7012160893248,17.63489883445833,46.71480256350296
5,6.133891202463207,3.8848852951307946,1.4522176556353004,294.2151765083457,1.7079888681736393,8.432398085367847,1045.4380665928413,13.239494346648582,49.917658802785596
6,6.100719280344513,4.460019280570154,1.626734395975538,294.9463355063236,1.9318325968552865,7.700022726243891,1137.8549305871093,14.202090332501864,49.67330468262127
7,6.067346103953526,3.808117151028344,1.1721834913590181,349.1062306222687,1.4091663763035958,8.04044260480634,1014.0960456291044,20.572100425041498,51.166641174312346
8,6.032072868913223,3.1448327783187673,1.0689337546225208,368.5523013691735,1.4994745998696601,7.932982794683177,1144.3331620485546,24.742924243854954,38.24962128724969
9,5.9948320266449295,3.4554931734639984,0.6737334590001272,341.36171828879475,1.561190727719788,7.460428391282795,911.2880599397424,18.753313641639107,50.06722676901459
10,5.957324003606695,3.3410051583196854,1.322462007591914,201.35845773979815,1.4376028913234238,7.327460156286525,802.2845019417002,23.048799362315428,32.934895613324265
11,5.9365639909968575,2.9017500055900163,0.9240972332085559,340.3994811299618,1.1056755717573519,7.626982448013832,819.5034551650024,17.532866370808787,40.57448130470956
12,5.894811696137233,2.0273804610720623,0.8275255303935694,328.2026929370952,0.9737563518826662,7.8821276784503596,784.0286711621126,18.4695848615995,48.793342083594844
13,5.85272746861963,2.319181984849055,0.9235390641537112,323.6868091924448,0.9440928925316007,7.748340728165994,862.062752040542,18.40516220045356,29.864838419118538
14,5.829423163299706,2.5615560639558184,0.7235130401550578,386.93632957275696,1.0246656076613514,8.026087833736575,1003.8324604339326,19.89888454795988,42.47476923070884
15,5.806019824366869,1.9004940639437031,0.7284377323875789,328.7347845661362,1.4370340173915095,7.757228333359376,1011.1645075262062,22.067174104392485,35.91039694460159
16,5.758847580686567,1.696808159248354,1.1059727082048556,376.5001655165699,1.2268310021439088,8.381967214837307,866.8058212522362,13.879769877320054,43.681745663981715
17,5.735113676933862,1.5760947008600517,0.8730131914700474,319.1486071662213,1.6514003164213666,7.937803806767862,690.1952403182491,28.032415462780186,41.949943237236546
18,5.687351268637958,1.691010658041271,0.7571872607615859,197.6312950622493,1.0391766916980572,8.293567410645128,585.8437746432401,28.612052993831917,38.30503006363749
19,5.674282004200253,1.6624518846569452,0.5786209679558174,246.1472491974826,1.1487598891382995,8.039525580991107,587.2798573682159,29.179291463057066,36.38794999523537
20,5.63487750476342,2.1029319661323083,0.5724182278282146,350.2101334174646,0.6848988637174717,7.9249348674941045,699.9897076970668,17.65319342593501,62.8361103131715
21,5.607096887071627,2.0064827187871885,0.7593718056736767,366.079858329039,0.9046521293738472,8.130907624829922,841.0268479549028,14.974868994373598,56.98368692165936
22,5.563197273837341,2.0934725771326628,0.5022578507909732,242.5658386772452,1.1540880189663163,8.19507129661664,861.8003963795982,28.708277539128083,52.23079702749625
23,5.532228479342441,2.031008587432887,1.0878071937876963,237.92499290155138,0.8125566070668373,8.776509694691656,712.5669317942882,30.84838486121245,69.4179416714504
24,5.499580009312712,2.0681953154469426,0.6059949859812181,361.79736425878974,0.6097249009916204,8.504867946810766,677.1178428548194,26.277794465371635,49.392366657403365
