,Lookback,Bending,Breathing,density,BendingM2,BreathingM2,densityM2,DM,Gas
0,6.323181769898123,2.8097888898450956,1.329176152959987,321.1340150364691,0.9741775582065133,13.557036589052597,1175.6358042767165,29.15155437179495,40.31148899535041
1,6.296819541234349,3.1561449170321936,1.2585974741594637,316.36881826530794,1.344994410207491,14.151786090572482,1185.6614333492512,21.184276383639812,40.54416896161312
2,6.257021370782392,3.572494819822721,0.781066188310198,367.4023845762295,0.9684527687428435,14.512568271315551,1153.4815887743225,23.152259996193244,50.046846274202466
3,6.198067183682968,4.388820776618392,0.9291337464103052,339.6993995259126,1.2075626516571918,13.248191367574087,1130.2946980292531,23.37949055873167,44.36571805990062
4,6.166826674452982,3.7671296153057785,1.2942977152624295,366.279488227695,1.1615728196415982,12.82656749890839,1310.4883236549658,31.09307454960592,39.77771439105038
5,6.133891202463207,3.634766510845636,1.6944299792165074,235.80993495471085,1.7846793308029691,13.547769320716016,1353.8328965248156,20.77862469091601,36.673355173500426
6,6.100719280344513,3.939869168411901,1.3549125263041555,263.1647852230383,1.5155607114026097,13.379266434805208,1338.033153786694,21.196438611524947,37.04678026998787
7,6.067346103953526,3.4493602454343817,1.2257626812313307,282.30708752589334,1.1636623480369694,13.013602253003965,1125.719833778187,29.359542518222778,37.11570149587111
8,6.032072868913223,3.0294041846471824,1.1520466111207828,321.63190031027824,1.1421665689407499,12.212871402636624,1288.3947505474673,24.256597072221147,31.1825105601271
9,5.9948320266449295,3.3997432698733325,0.8803491500695239,297.52646659138475,1.2886187985748676,12.051872067468414,1111.7826497116228,17.453043008506512,44.432305365153674
10,5.957324003606695,3.0457477777692477,1.4430934908560573,175.90904351863009,1.1447661456188063,12.23352172962352,1033.969153017285,39.88951592131405,28.73267169665845
11,5.9365639909968575,2.929041605924316,0.938658796623403,252.39296742494733,0.8874431313066781,12.391686877230867,1115.1744966238484,22.716585577170232,35.08211581683314
12,5.894811696137233,2.3932974591769836,1.1312567177807031,263.42317464578184,0.9700227383294441,12.715125892781474,1097.6750789946868,19.481375637225955,40.7569895091966
13,5.85272746861963,2.647267233586215,0.9460931324571804,285.09930378884593,0.8480640409919726,13.45512544642319,1160.8680812992952,18.940222498018574,25.64787964276469
14,5.829423163299706,2.346642995701553,1.2117028723191332,282.9473401492372,1.1468838285730667,13.171741672127025,1146.1710978140568,23.19175927549955,31.101524549679674
15,5.806019824366869,2.1254701996870367,0.8544053790964036,250.83193498450288,1.3129295332655266,12.888803350710724,1147.4457850228425,23.673905099551895,27.844951082220614
16,5.758847580686567,2.013131750571888,1.1153688167599791,325.7919936838214,1.226997424777443,11.981167240176093,1032.3871862458811,21.736653080999318,32.53012382448178
17,5.735113676933862,1.7512016897736435,1.0583585946687797,267.45679066896446,1.3522428748466875,11.547342983396579,951.6185507587245,24.183925093669227,30.71093438358915
18,5.687351268637958,1.7222824473869054,1.191009456378769,181.46184781933604,1.1095560837001746,12.646485369500427,953.1454381740754,32.61310190459082,31.10776480959253
19,5.674282004200253,1.538460976868924,0.9728780824029415,229.98290104857307,1.093438932100326,12.576782524577776,1033.8326222002188,28.957112270243805,31.42206112482907
20,5.63487750476342,1.869600249666026,1.0539205010731896,272.93595901192145,0.772110818469253,12.769328997044925,1033.3686590334396,30.22991093351773,46.73119127926964
21,5.607096887071627,1.7610932877836598,0.9490043420877146,323.15995133303323,0.8601022414489323,12.932124808921479,1189.4242078745156,19.532716437153447,40.9033303509375
22,5.563197273837341,1.7320677462981922,0.6563725758415804,255.56074536417856,1.0583964394581142,13.103077614204844,1040.721682727111,34.587153844130974,36.261508939552066
23,5.532228479342441,1.6623088227011098,1.10919257424231,256.17055127139724,0.8639943005973288,12.684286336960062,879.1669726612362,33.145584896968636,53.423044658829916
24,5.499580009312712,1.582946289168228,0.9705881665854835,339.1969069525723,0.5839402639878183,12.815828737590063,923.921434919961,37.53512741695221,40.40723196530564
25,5.4667717357004335,1.4228210197066309,0.8179434629949334,292.4746147002003,0.6817384414478371,13.091726153087471,1001.7589547984885,25.626630585622934,49.65654652129066
26,5.432045810452904,1.5436220249059538,0.868838986683107,287.88025932953906,0.877238706757986,12.82988856949246,883.5554137572071,29.122381879765058,42.431427888288745
27,5.395473989249358,1.648620962753041,1.27174117323185,233.44665631405198,1.2323197799458563,12.953342476761476,1042.727222425142,32.80169061917208,41.637800873893255
28,5.377073878453867,1.9379589694263462,1.161000906282445,196.04827540006983,1.3128431098793851,12.891322571556081,1014.5789871659102,34.378916046491604,50.07216678453151
29,5.338220697323426,1.8602674604160327,0.8097668474635081,207.46067073568977,1.1854289320558853,13.203667888596865,955.4424585268494,12.020441849517583,38.081961659356
30,5.297253698952362,2.1386849420319756,1.1448077093143532,250.49771405692223,0.8229066996854681,13.394540566694596,804.8269790140531,24.832573099080232,36.20405005447299
31,5.276641111204341,2.3292704261140207,0.6939296325266413,207.70916944073656,0.759704266385216,13.1357883113344,804.4986089426515,18.888156683709717,37.399072194101954
32,5.235158502612744,2.1602502803855375,0.8161634936987581,256.03014725825534,1.30691529860586,12.695848396122665,816.4844003532277,17.836764471366898,37.38679440016615
33,5.214323161439596,1.9054759855068284,0.9604380218781934,229.20759310431578,1.4441777758835261,11.961304982709237,836.8559364508184,24.081823154248905,33.11259252764922
34,5.170266337889607,2.527623354012004,0.9249664087446662,231.67041529255576,1.5333084500240257,11.981965961868264,914.309632775635,16.97232791649845,34.262233610484266
35,5.147046563163453,2.664753179143271,1.002920354968953,219.496820559691,1.5806658552318296,12.613761769543048,892.2272166174708,30.42590993118219,28.027909072217582
36,5.100322315894825,1.9151444989713298,0.9174172125534723,245.6499631567332,1.4857065789234172,13.21491817828331,957.4393800469913,23.290786160978115,36.28587825030955
37,5.076783952863184,2.0115089627675746,0.8509827676128333,192.37344445848692,1.183821644572227,13.433811878985722,940.8561211200707,25.74581560294632,25.4576076919434
38,5.024693916499314,1.4811495112899407,0.7060498627084781,256.0674942866873,1.0805152969545533,12.817089609909186,817.4834871707259,23.104854986477168,49.007000097593384
39,4.9984422681030605,1.57817272554889,0.8490649255515595,225.24328970091432,1.29955481517028,12.638225789860488,773.9121709558352,22.501778786178676,46.359023339059775
40,4.972098961617661,1.6689893339141002,0.8940675139165524,204.5768237037969,1.6001316613251428,11.975249068338531,781.6154149154684,31.55473115285014,34.13394887577402
41,4.945595796763422,1.5122895533125604,0.782531574427656,250.64141807556297,1.3096634366872104,11.757296865926278,844.3118184821958,28.342173075941762,40.13806049309188
42,4.892248159980066,1.305426099346013,0.9692082315083778,265.56955058550847,1.579253632349277,13.225380511625952,926.3581727655749,20.85196391454845,40.57118515014691
43,4.862669314823597,1.52587429113869,1.4309514381710486,287.1471044936811,1.3351208681135096,13.802585804745625,909.5819093078294,25.299623402368315,32.30917828079994
44,4.8487228759760965,1.3674932709586778,1.4742752092290063,259.9838696078104,1.2748580667895828,14.08094852492923,846.587429466627,26.493965649335255,35.80983649130688
45,4.806664730570148,1.110243717434628,0.6727945897880201,226.18031509013977,1.3278492140465041,13.565453547479265,865.9728495959624,17.096371833484223,37.18691874739901
46,4.778461168590125,1.5874205787987776,0.9652488320141244,333.305704791819,1.1962801264810612,13.014756945780224,715.3889303444624,11.283219567747887,30.703446434758316
47,4.720187077902779,1.432707530588657,0.8238282487281097,271.41233509775986,1.2318343659266981,12.01250281334446,722.314287238037,30.88887083384387,23.418509308417292
48,4.622237616993765,1.3557821212944745,1.0313607643796658,340.41342343214103,0.7461756152513354,13.26981173352103,848.059947390324,17.0847047140489,18.258976346111194
49,4.577088592204344,1.0911677182356203,1.064438688304413,277.240336051075,0.888687124698614,13.05620083214057,976.0396755721819,36.340769237249546,27.335506392821497
50,4.5521323230353365,1.2063298794897568,0.7933794456432578,367.47753697197845,0.8565450772964548,11.52598519810964,915.9193248343025,24.912653425229195,24.97285853320452
51,4.501814915026364,1.2634373346986616,0.7625675598218198,294.26115772586894,0.9888628663039776,11.615028146491811,894.6281419654534,27.45330727885836,24.053351982522475
52,4.48942163564651,1.057418115645587,0.9089043680277525,300.52302162117167,0.7209489954329754,11.891642892968502,788.8850482687974,16.661585089120212,37.3080464821935
53,4.451988877090199,0.7790381933443461,0.8240175069012213,326.3630028955196,0.9892157564039818,12.508678709805112,822.2938408967336,22.26102403609407,25.523521719992733
54,4.425636673797183,0.940017456934655,0.9090541000844049,323.97018658421564,0.876955328764336,12.470839088120625,819.0164702692666,16.110274894370086,21.553335596750593
55,4.384017668022734,1.2791532282349443,1.1590465071075453,236.88626097583375,0.929983556903017,12.720433428451505,878.054170916813,21.90824084785584,23.789683545846113
56,4.356077168016793,1.4979450119538207,0.8279537239385462,283.2823777270402,0.9239572158397614,12.5165084113955,928.9126529976163,26.0354453929394,26.820681019855737
57,4.328017673411098,1.4349478281963022,0.920542764667774,307.78589144546777,0.7510174878097452,13.010853584505073,907.7785625193013,30.116331981079387,24.26633493834505
58,4.282832647088027,1.5358467227104218,0.886340641001743,304.09658598167084,0.5224975213275577,12.875912903472624,849.000234058384,36.60540806101356,39.89607130046503
59,4.251573740401522,1.555336473570685,0.8851401678970883,274.2822680352762,0.7033923228023955,12.855493198691539,746.8712463759707,28.15820597174779,32.99879096806926
60,4.218546832503941,1.753596028418952,0.718281804405827,295.79144508699517,0.7710868913921717,12.359179276032775,784.9826027750912,15.480717309447648,36.48718560507548
61,4.1837560100917885,1.2464284431952368,0.8157744728519425,350.476197293405,0.8230509688339888,12.509955927127542,852.9851772934828,16.65813390076439,36.14430132299915
62,4.166252624258076,1.6164080176085307,0.7804708901883828,337.09673988636075,0.6482556237310938,12.672049694844805,922.7439428425035,25.297480523898226,38.647284270719915
63,4.129379642199092,1.6563623199477853,0.6007788094227924,354.2263359315011,0.6856416024917116,13.112879619626675,818.7483408615025,27.66138235277293,41.92989340283901
64,4.090517576788267,1.5273531046977045,0.6940283128624063,340.70050416917496,0.7211134205334105,12.630505679809435,763.5766238884091,28.667539065932015,40.84702021764203
65,4.051387253346471,1.5027284080799346,0.8816671459271144,264.3275633153145,0.9010562921043686,12.512037576784206,845.4358087747894,22.22944565710819,36.46272956417298
66,4.031717654255528,1.5794920964951822,0.9349834949364364,303.6779109714243,0.5612732749112367,12.085268692469034,784.9068391960019,14.6878275459043,38.90927441199872
67,3.9921703326700086,1.4477674057188246,0.8254522879382953,295.1005225544491,0.9726673173495639,11.812883379995462,738.8503537010356,24.07504453022343,40.48785514232717
